,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,26.395.000,22.927.000,0.0,,,
1,1.01,Ativo Circulante,8.135.000,6.974.000,0.0,,,
2,1.01.01,Caixa e Equivalentes de Caixa,3.372.000,2.657.000,0.0,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.03,Contas a Receber,861.000,768.000,0.0,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,3.649.000,3.359.000,0.0,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,209.000,154.000,0.0,,,
15,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
16,1.01.07,Despesas Antecipadas,6.000,8.000,0.0,,,
17,1.01.08,Outros Ativos Circulantes,38.000,28.000,0.0,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,,,,,,
21,1.02,Ativo Não Circulante,18.260.000,15.953.000,0.0,,,
22,1.02.01,Ativo Realizável a Longo Prazo,2.286.000,1.304.000,0.0,,,
23,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
24,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
25,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
26,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
27,1.02.01.04,Contas a Receber,,,,,,
28,1.02.01.04.01,Clientes,,,,,,
29,1.02.01.04.02,Outras Contas a Receber,,,,,,
30,1.02.01.05,Estoques,,,,,,
31,1.02.01.06,Ativos Biológicos,,,,,,
32,1.02.01.07,Tributos Diferidos,2.142.000,0,0.0,,,
33,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
34,1.02.01.08,Despesas Antecipadas,10.000,4.000,0.0,,,
35,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
36,1.02.01.09.01,Créditos com Coligadas,,,,,,
37,1.02.01.09.02,Créditos com Controladas,,,,,,
38,1.02.01.09.03,Créditos com Controladores,,,,,,
39,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
40,1.02.01.10,Outros Ativos Não Circulantes,134.000,1.300.000,0.0,,,
41,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
42,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
43,1.02.01.10.03,Depósitos e bloqueios judiciais,108.000,109.000,0.0,,,
44,1.02.01.10.04,Outras contas a receber,26.000,27.000,0.0,,,
45,1.02.01.10.05,Impostos a recuperar,0,1.164.000,0.0,,,
46,1.02.02,Investimentos,6.083.000,6.289.000,0.0,,,
47,1.02.02.01,Participações Societárias,6.083.000,6.289.000,0.0,,,
48,1.02.02.01.01,Participações em Coligadas,,,,,,
49,1.02.02.01.02,Participações em Controladas,,,,,,
50,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
51,1.02.02.01.04,Outros Investimentos,,,,,,
52,1.02.02.02,Propriedades para Investimento,,,,,,
53,1.02.03,Imobilizado,8.480.000,6.953.000,0.0,,,
54,1.02.03.01,Imobilizado em Operação,,,,,,
55,1.02.03.02,Direito de Uso em Arrendamento,,,,,,
56,1.02.03.03,Imobilizado em Andamento,,,,,,
57,1.02.04,Intangível,1.411.000,1.407.000,0.0,,,
58,1.02.04.01,Intangíveis,,,,,,
59,1.02.04.01.01,Contrato de Concessão,,,,,,
0,2,Passivo Total,26.395.000,22.927.000,0.0,,,
1,2.01,Passivo Circulante,8.402.000,7.491.000,0.0,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,308.000,297.000,0.0,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,,,,,,
5,2.01.02,Fornecedores,7.617.000,6.713.000,0.0,,,
6,2.01.02.01,Fornecedores Nacionais,,,,,,
7,2.01.02.02,Fornecedores Estrangeiros,,,,,,
8,2.01.03,Obrigações Fiscais,202.000,287.000,0.0,,,
9,2.01.03.01,Obrigações Fiscais Federais,,,,,,
10,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
11,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
12,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
13,2.01.04,Empréstimos e Financiamentos,65.000,17.000,0.0,,,
14,2.01.04.01,Empréstimos e Financiamentos,19.000,0,0.0,,,
15,2.01.04.01.01,Em Moeda Nacional,,,,,,
16,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
17,2.01.04.02,Debêntures,,,,,,
18,2.01.04.03,Financiamento por Arrendamento,46.000,0,0.0,,,
19,2.01.05,Outras Obrigações,210.000,177.000,0.0,,,
20,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
21,2.01.05.01.01,Débitos com Coligadas,,,,,,
22,2.01.05.01.02,Débitos com Controladas,,,,,,
23,2.01.05.01.03,Débitos com Controladores,,,,,,
24,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
25,2.01.05.02,Outros,210.000,177.000,0.0,,,
26,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
27,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
28,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
29,2.01.05.02.04,Dividendos a Pagar,,,,,,
30,2.01.05.02.05,Instrumentos Financeiros derivativos,,,,,,
31,2.01.05.02.06,Receita a Apropriar,26.000,26.000,0.0,,,
32,2.01.05.02.08,Outras Obrigações,184.000,151.000,0.0,,,
33,2.01.06,Provisões,,,,,,
34,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
35,2.01.06.01.01,Provisões Fiscais,,,,,,
36,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
37,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
