,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,11.801.817,11.910.687,13.686.586,,,
1,1.01,Ativo Circulante,8.273.637,7.156.668,9.574.842,,,
2,1.01.01,Disponibilidades,857,1.539,5.822,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,2.750.946,1.719.258,3.260.494,,,
4,1.01.02.01,Aplicações no Mercado Aberto,635.103,327.078,760.267,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,2.115.843,1.392.180,2.500.227,,,
6,1.01.03,Títulos e Valores Mobiliários,3.765.508,2.943.716,3.870.598,,,
7,1.01.03.01,Carteira Própria,2.016.159,1.223.935,1.759.477,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,1.603.712,1.703.116,2.110.661,,,
9,1.01.03.03,Vinculados ao Banco Central,,,,,,
10,1.01.03.04,Vinculados a Prestação de Garantias,145.439,163,300,,,
11,1.01.03.05,Instrumentos Financeiros Derivativos,198,16.502,160,,,
12,1.01.04,Relações Interfinanceiras,0,78.640,78.484,,,
13,1.01.04.01,Depósitos no Banco Central,,,,,,
14,1.01.04.02,Repasses Interfinanceiros,0,78.640,78.484,,,
15,1.01.05,Relações Interdependências,,,,,,
16,1.01.06,Operações de Crédito,1.282.880,1.873.261,1.552.047,,,
17,1.01.06.01,Carteira - Setor Público,,,,,,
18,1.01.06.02,Carteira - Setor Privado,1.288.855,1.840.368,1.034.192,,,
19,1.01.06.03,Operações de Crédito Vinculadas a Cessão,14.002,68.759,534.580,,,
20,1.01.06.04,(Provisão para Créditos de Liquidação Duvidosa),-19.977,-35.866,-16.725,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.07.01,Carteira - Setor Público,,,,,,
23,1.01.07.02,Carteira - Setor Privado,,,,,,
24,1.01.07.03,(Provisão para Créditos de Liquidação Duvidosa),,,,,,
25,1.01.08,Outros Créditos,472.969,539.543,806.800,,,
26,1.01.08.01,Carteira de Câmbio,137.586,40.986,15.664,,,
27,1.01.08.02,Rendas a Receber,4.547,4.433,3.919,,,
28,1.01.08.03,Negociação e Intermediação de Valores,204,35,10,,,
29,1.01.08.04,Diversos,334.729,497.953,801.165,,,
30,1.01.08.05,(Provisão para Outros Créditos de Liquidação Duvidosa),-4.097,-3.864,-13.958,,,
31,1.01.09,Outros Valores e Bens,477,711,597,,,
32,1.01.09.01,Outros Valores e Bens,46,46,117,,,
33,1.01.09.02,(Provisão para Desvalorização),,,,,,
34,1.01.09.03,Despesas Antecipadas,431,665,480,,,
35,1.02,Ativo Realizável a Longo Prazo,2.668.336,3.942.642,3.344.510,,,
36,1.02.01,Aplicações Interfinanceiras de Liquidez,750.973,1.733.671,1.350.344,,,
37,1.02.01.01,Aplicações em Depósitos Interfinanceiros,750.973,1.733.671,1.350.344,,,
38,1.02.02,Títulos e Valores Mobiliários,517.724,1.146.642,631.925,,,
39,1.02.02.01,Carteira Própria,517.398,590.572,200.063,,,
