,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,1.003.100,967.257,925.3489999999999,,,
1,1.01,Ativo Circulante,6.793,14.26,22.302,,,
2,1.01.01,Caixa e Equivalentes de Caixa,133,23.0,7.0,,,
3,1.01.02,Aplicações Financeiras,4.485,11.999,19.504,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,4.485,11.999,19.504,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.01.03,Títulos para Investimento,4.485,11.999,19.504,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,,,,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,,,,,,
16,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Outros Ativos Circulantes,2.175,2.238,2.7910000000000004,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,2.175,2.238,2.7910000000000004,,,
22,1.02,Ativo Não Circulante,996.307,952.997,903.047,,,
23,1.02.01,Ativo Realizável a Longo Prazo,2.200,2.4130000000000003,2.37,,,
24,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
25,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
26,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
27,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
28,1.02.01.04,Contas a Receber,,,,,,
29,1.02.01.04.01,Clientes,,,,,,
30,1.02.01.04.02,Outras Contas a Receber,,,,,,
31,1.02.01.05,Estoques,,,,,,
32,1.02.01.06,Ativos Biológicos,,,,,,
33,1.02.01.07,Tributos Diferidos,,,,,,
34,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
35,1.02.01.08,Despesas Antecipadas,,,,,,
36,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
37,1.02.01.09.01,Créditos com Coligadas,,,,,,
38,1.02.01.09.02,Créditos com Controladas,,,,,,
39,1.02.01.09.03,Créditos com Controladores,,,,,,
40,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
41,1.02.01.10,Outros Ativos Não Circulantes,2.200,2.4130000000000003,2.37,,,
42,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
43,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
44,1.02.01.10.03,Outros Ativos,2.200,2.4130000000000003,2.37,,,
45,1.02.02,Investimentos,994.101,950.578,900.671,,,
46,1.02.02.01,Participações Societárias,994.101,950.578,900.671,,,
47,1.02.02.01.01,Participações em Coligadas,994.101,950.578,900.671,,,
48,1.02.02.01.02,Participações em Controladas,,,,,,
