,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,10.234.389,9.362.156,8.644.422,,,
1,1.01,Ativo Circulante,3.110.336,4.598.183,4.382.540,,,
2,1.01.01,Disponibilidades,82.328,188.215,166.462,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,37.592,1.260.813,1.241.688,,,
4,1.01.02.01,Aplicações no Mercado Aberto,2.240,1.224.799,1.187.646,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,35.352,36.014,54.042,,,
6,1.01.02.03,Aplicações em Moeda Estangeira,,,,,,
7,1.01.03,Títulos e Valores Mobiliários,68.371,1.039.896,610.868,,,
8,1.01.03.01,Carteira Própria,18.018,386.905,177.904,,,
9,1.01.03.02,Vinculados a Compromissos de Recompra,0,150.425,390.457,,,
10,1.01.03.03,Instrumentos Financeiros Derivativos,50.353,131.114,27.909,,,
11,1.01.03.04,Vinculados ao Banco Central,,,,,,
12,1.01.03.05,Vinculados à Prestação de Garantias,0,371.452,14.598,,,
13,1.01.04,Relações Interfinanceiras,2.239,1.230,742,,,
14,1.01.04.01,Pagamentos e Recebimentos a Liquidar,,,,,,
15,1.01.04.02,Depósitos no Banco Central do Brasil,2.172,1.230,742,,,
16,1.01.04.03,Correspondente,67,0,0,,,
17,1.01.05,Relações Interdependências,,,,,,
18,1.01.06,Operações de Crédito,1.816.039,1.358.703,1.538.061,,,
19,1.01.06.01,Setor Privado,2.136.277,1.618.024,1.941.187,,,
20,1.01.06.02,Setor Público,,,,,,
21,1.01.06.03,(-) Provisão para Operações de Crédito de Liquidação Duvidosa,-320.238,-259.321,-403.126,,,
22,1.01.06.04,Operações de Crédito Vinculadas a Cessão,,,,,,
23,1.01.07,Operações de Arrendamento Mercantil,,,,,,
24,1.01.08,Outros Créditos,657.044,226.118,556.030,,,
25,1.01.08.01,Carteira de Câmbio,266.007,48.847,159.518,,,
26,1.01.08.02,Rendas a Receber,13.028,18.484,33.026,,,
27,1.01.08.03,Negociação e Intermediação de Valores,76.764,19.392,5.782,,,
28,1.01.08.04,Diversos,367.274,147.865,364.632,,,
29,1.01.08.05,(-) Provisão para Outros Créditos de Liquidação Duvidosa,-66.029,-17.180,-6.928,,,
