,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
0,1,Ativo Total,4.667.591,4.022.788,4.279.495,,,
1,1.01,Ativo Circulante,3.479.268,3.046.295,3.192.647,,,
2,1.01.01,Disponibilidades,36.730,18.245,45.451,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,201.461,429.535,305.833,,,
4,1.01.02.01,Aplicações no Mercado Aberto,177.500,377.495,229.694,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,23.961,52.040,76.139,,,
6,1.01.03,Títulos e Valores Mobiliários,1.245.844,647.093,1.093.210,,,
7,1.01.03.01,Carteira Própria,935.459,470.484,363.027,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,14.039,26.654,544.740,,,
9,1.01.03.03,Vinculados a Prestação de Garantias,137.890,128.905,168.433,,,
10,1.01.03.04,Instrumentos Financeiros Derivativos,49.206,21.050,17.010,,,
11,1.01.03.05,Vinculados ao BACEN,109.250,0,0,,,
12,1.01.04,Relações Interfinanceiras,3.287,938,1.600,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,,,,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Bacen,3.276,933,1.600,,,
15,1.01.04.03,Créditos Vinculados - Convênios,11,5,0,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.06,Operações de Crédito,1.554.803,1.495.533,1.234.820,,,
18,1.01.06.01,Setor Privado,1.616.310,1.515.490,1.255.136,,,
19,1.01.06.02,Setor Público,,,,,,
20,1.01.06.03,Provisão para Créd de Liq Duvidosa,-61.507,-19.957,-20.316,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.08,Outros Créditos,357.008,398.137,449.368,,,
23,1.01.08.01,Carteira de Câmbio,284.363,363.445,442.822,,,
24,1.01.08.02,Rendas a Receber,77,0,0,,,
25,1.01.08.03,Negociação e Intermediação de Valores,56.650,10.097,5.591,,,
26,1.01.08.04,Diversos,22.479,29.051,7.795,,,
27,1.01.08.05,Créditos por Avais e Fianças Honradas,507,0,0,,,
28,1.01.08.06,Provisão para Créd de Liq Duvidosa,-7.068,-4.456,-6.840,,,
29,1.01.09,Outros Valores e Bens,80.135,56.814,62.365,,,
30,1.01.09.01,Bens Não de Uso Próprio,82.328,59.628,65.772,,,
31,1.01.09.02,Provisão para Desvalorizações,-6.790,-4.277,-4.748,,,
32,1.01.09.03,Despesas Antecipadas,4.597,1.463,1.341,,,
33,1.02,Ativo Realizável a Longo Prazo,965.342,902.483,996.540,,,
34,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
35,1.02.02,Títulos e Valores Mobiliários,32.679,59.695,331.820,,,
36,1.02.02.01,Carteira Própria,0,0,97.344,,,
37,1.02.02.02,Vinculados a Compromissos de Recompra,0,0,212.240,,,
38,1.02.02.03,Instrumentos Financeiros Derivativos,32.679,59.695,22.236,,,
39,1.02.03,Relações Interfinanceiras,2.966,4.083,5.564,,,
40,1.02.03.01,Créditos Vinculados - Convênios,2.966,4.083,0,,,
41,1.02.04,Relações Interdependências,,,,,,
42,1.02.05,Operações de Crédito,685.213,693.561,533.949,,,
43,1.02.05.01,Setor Privado,802.288,756.459,649.164,,,
44,1.02.05.02,Setor Público,,,,,,
45,1.02.05.03,Provisão para Créd de Liq Duvidosa,-117.075,-62.898,-115.215,,,
46,1.02.06,Operações de Arrendamento Mercantil,,,,,,
47,1.02.07,Outros Créditos,244.332,144.761,124.984,,,
48,1.02.07.01,Créditos por Avais e Fianças Honradas,0,778,0,,,
