,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,6.681,1.844,15.882,,,
1,1.01,Ativo Circulante,570.0,631.0,10.162,,,
2,1.01.01,Caixa e Equivalentes de Caixa,52.0,68.0,8.762,,,
3,1.01.01.01,Caixa e Bancos,0.0,0.0,74.0,,,
4,1.01.01.02,Títulos e Valores Mobiliários,0.0,0.0,8.687999999999999,,,
5,1.01.02,Aplicações Financeiras,,,,,,
6,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
7,1.01.02.01.01,Títulos para Negociação,,,,,,
8,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
9,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
11,1.01.03,Contas a Receber,,,,,,
12,1.01.03.01,Clientes,,,,,,
13,1.01.03.02,Outras Contas a Receber,,,,,,
14,1.01.03.02.01,Empréstimos a receber,,,,,,
15,1.01.04,Estoques,,,,,,
16,1.01.05,Ativos Biológicos,,,,,,
17,1.01.06,Tributos a Recuperar,482.0,470.0,1.298,,,
18,1.01.06.01,Tributos Correntes a Recuperar,482.0,470.0,1.298,,,
19,1.01.07,Despesas Antecipadas,21.0,42.0,66.0,,,
20,1.01.08,Outros Ativos Circulantes,15.0,51.0,36.0,,,
21,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,15.0,51.0,0.0,,,
24,1.02,Ativo Não Circulante,6.111000000000001,1.213,5.72,,,
25,1.02.01,Ativo Realizável a Longo Prazo,6.105,1.197,5.507000000000001,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
27,1.02.01.01.01,Títulos para Negociação,,,,,,
28,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
31,1.02.01.03,Contas a Receber,,,,,,
32,1.02.01.03.01,Clientes,,,,,,
33,1.02.01.03.02,Outras Contas a Receber,,,,,,
34,1.02.01.04,Estoques,,,,,,
35,1.02.01.05,Ativos Biológicos,,,,,,
36,1.02.01.06,Tributos Diferidos,,,,,,
37,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
38,1.02.01.07,Despesas Antecipadas,0.0,1.0,144.0,,,
39,1.02.01.07.01,Depósito caução aluguel,0.0,1.0,144.0,,,
40,1.02.01.08,Créditos com Partes Relacionadas,4.835,0.0,268.0,,,
41,1.02.01.08.01,Créditos com Coligadas,4.835,0.0,268.0,,,
42,1.02.01.08.02,Créditos com Controladas,,,,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.09,Outros Ativos Não Circulantes,1.27,1.196,5.095,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.09.03,Outras contas a receber,0.0,0.0,3.967,,,
49,1.02.01.09.04,Depósitos judiciais,1.27,1.196,1.128,,,
50,1.02.02,Investimentos,,,,,,
