,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
0,1,Ativo Total,3.4160000000000004,9.085,3.236,,,
1,1.01,Ativo Circulante,2.234,8.216000000000001,2.108,,,
2,1.01.01,Caixa e Equivalentes de Caixa,98.0,6.047999999999999,259.0,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,2.136,2.168,1.849,,,
10,1.01.03.01,Clientes,1.8940000000000001,1.8940000000000001,1.819,,,
11,1.01.03.02,Outras Contas a Receber,242.0,274.0,30.0,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,,,,,,
15,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
16,1.01.07,Despesas Antecipadas,,,,,,
17,1.01.08,Outros Ativos Circulantes,,,,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,,,,,,
21,1.02,Ativo Não Circulante,1.182,869.0,1.128,,,
22,1.02.01,Ativo Realizável a Longo Prazo,77.0,77.0,154.0,,,
23,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
24,1.02.01.01.01,Títulos para Negociação,,,,,,
25,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
26,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
27,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
28,1.02.01.03,Contas a Receber,,,,,,
29,1.02.01.03.01,Clientes,,,,,,
30,1.02.01.03.02,Outras Contas a Receber,,,,,,
31,1.02.01.04,Estoques,,,,,,
32,1.02.01.05,Ativos Biológicos,,,,,,
33,1.02.01.06,Tributos Diferidos,73.0,73.0,150.0,,,
34,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
35,1.02.01.07,Despesas Antecipadas,,,,,,
36,1.02.01.08,Créditos com Partes Relacionadas,4.0,4.0,4.0,,,
37,1.02.01.08.01,Créditos com Coligadas,,,,,,
38,1.02.01.08.02,Créditos com Controladas,4.0,4.0,4.0,,,
39,1.02.01.08.03,Créditos com Controladores,,,,,,
40,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
41,1.02.01.09,Outros Ativos Não Circulantes,,,,,,
42,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
43,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
44,1.02.02,Investimentos,,,,,,
45,1.02.02.01,Participações Societárias,,,,,,
46,1.02.02.01.01,Participações em Coligadas,,,,,,
47,1.02.02.01.02,Participações em Controladas,,,,,,
48,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
49,1.02.02.01.04,Outras Participações Societárias,,,,,,
50,1.02.02.02,Propriedades para Investimento,,,,,,
51,1.02.03,Imobilizado,945.0,632.0,814.0,,,
52,1.02.03.01,Imobilizado em Operação,945.0,632.0,814.0,,,
53,1.02.03.02,Imobilizado Arrendado,,,,,,
54,1.02.03.03,Imobilizado em Andamento,,,,,,
55,1.02.04,Intangível,160.0,160.0,160.0,,,
56,1.02.04.01,Intangíveis,,,,,,
57,1.02.04.01.01,Contrato de Concessão,,,,,,
58,1.02.05,Diferido,,,,,,
59,2,Passivo Total,3.4160000000000004,9.085,3.236,,,
60,2.01,Passivo Circulante,2.155,2.675,8.145,,,
61,2.01.01,Obrigações Sociais e Trabalhistas,1.288,1.3319999999999999,555.0,,,
62,2.01.01.01,Obrigações Sociais,1.288,1.3319999999999999,555.0,,,
63,2.01.01.02,Obrigações Trabalhistas,,,,,,
64,2.01.02,Fornecedores,263.0,262.0,187.0,,,
65,2.01.02.01,Fornecedores Nacionais,263.0,262.0,187.0,,,
66,2.01.02.02,Fornecedores Estrangeiros,,,,,,
67,2.01.03,Obrigações Fiscais,604.0,1.081,569.0,,,
68,2.01.03.01,Obrigações Fiscais Federais,604.0,1.081,0.0,,,
69,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
70,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
71,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
72,2.01.04,Empréstimos e Financiamentos,0.0,0.0,6.834,,,
73,2.01.04.01,Empréstimos e Financiamentos,0.0,0.0,6.834,,,
74,2.01.04.01.01,Em Moeda Nacional,0.0,0.0,6.834,,,
75,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
76,2.01.04.02,Debêntures,,,,,,
77,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
78,2.01.05,Outras Obrigações,,,,,,
79,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
80,2.01.05.01.01,Débitos com Coligadas,,,,,,
81,2.01.05.01.02,Débitos com Controladas,,,,,,
82,2.01.05.01.03,Débitos com Controladores,,,,,,
83,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
84,2.01.05.02,Outros,,,,,,
85,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
86,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
87,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
88,2.01.06,Provisões,,,,,,
89,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
90,2.01.06.01.01,Provisões Fiscais,,,,,,
91,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
92,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
93,2.01.06.01.04,Provisões Cíveis,,,,,,
94,2.01.06.02,Outras Provisões,,,,,,
95,2.01.06.02.01,Provisões para Garantias,,,,,,
96,2.01.06.02.02,Provisões para Reestruturação,,,,,,
97,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
98,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
99,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
100,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
101,2.02,Passivo Não Circulante,5.322,6.425,14.264000000000001,,,
102,2.02.01,Empréstimos e Financiamentos,,,,,,
103,2.02.01.01,Empréstimos e Financiamentos,,,,,,
104,2.02.01.01.01,Em Moeda Nacional,,,,,,
105,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
106,2.02.01.02,Debêntures,,,,,,
107,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
108,2.02.02,Outras Obrigações,5.322,6.425,14.264000000000001,,,
109,2.02.02.01,Passivos com Partes Relacionadas,5.109,6.215,14.062999999999999,,,
110,2.02.02.01.01,Débitos com Coligadas,,,,,,
111,2.02.02.01.02,Débitos com Controladas,5.109,6.215,8.111,,,
112,2.02.02.01.03,Débitos com Controladores,0.0,0.0,5.952000000000001,,,
113,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
114,2.02.02.02,Outros,213.0,210.0,201.0,,,
115,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
116,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
117,2.02.03,Tributos Diferidos,,,,,,
118,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
119,2.02.04,Provisões,,,,,,
120,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
