,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
0,1,Ativo Total,2.741.158,2.600.734,2.386.420,,,
1,1.01,Ativo Circulante,205.121,282.818,341.858,,,
2,1.01.01,Caixa e Equivalentes de Caixa,204.976,282.783,336.241,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,,,,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.01.01,Contas a receber Liquidas,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,131,20,5.600,,,
16,1.01.06.01,Tributos Correntes a Recuperar,131,20,5.600,,,
17,1.01.06.01.01,Impostos a Recuperar,131,20,5.600,,,
18,1.01.07,Despesas Antecipadas,14,15,15,,,
19,1.01.08,Outros Ativos Circulantes,0,0,2,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,0,0,2,,,
23,1.02,Ativo Não Circulante,2.536.037,2.317.916,2.044.562,,,
24,1.02.01,Ativo Realizável a Longo Prazo,18.103,32.468,2.664,,,
25,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
26,1.02.01.01.01,Títulos para Negociação,,,,,,
27,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
28,1.02.01.01.03,Aplicações financeiras vinculadas,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
31,1.02.01.03,Contas a Receber,,,,,,
32,1.02.01.03.01,Clientes,,,,,,
33,1.02.01.03.02,Outras Contas a Receber,,,,,,
34,1.02.01.04,Estoques,,,,,,
35,1.02.01.04.01,Emprestimos aos Condominios,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,0,26,690,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,0,26,690,,,
39,1.02.01.07,Despesas Antecipadas,,,,,,
40,1.02.01.07.01,Depositos Judiciais,,,,,,
41,1.02.01.07.02,Outros créditos,,,,,,
42,1.02.01.08,Créditos com Partes Relacionadas,0,20.129,0,,,
43,1.02.01.08.01,Créditos com Coligadas,,,,,,
44,1.02.01.08.02,Créditos com Controladas,0,20.129,0,,,
45,1.02.01.08.03,Créditos com Controladores,,,,,,
46,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
47,1.02.01.09,Outros Ativos Não Circulantes,18.103,12.313,1.974,,,
48,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
49,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
50,1.02.01.09.03,Depósitos Judiciais,2.188,2.094,1.974,,,
51,1.02.01.09.04,Impostos a Recuperar,15.915,10.219,0,,,
52,1.02.02,Investimentos,2.517.934,2.285.448,2.041.898,,,
53,1.02.02.01,Participações Societárias,,,,,,
54,1.02.02.01.01,Participações em Coligadas,,,,,,
55,1.02.02.01.02,Participações em Controladas,,,,,,
56,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
57,1.02.02.01.04,Outras Participações Societárias,,,,,,
58,1.02.02.02,Propriedades para Investimento,,,,,,
59,1.02.03,Imobilizado,,,,,,
60,1.02.03.01,Imobilizado em Operação,,,,,,
61,1.02.03.02,Imobilizado Arrendado,,,,,,
62,1.02.03.03,Imobilizado em Andamento,,,,,,
63,1.02.04,Intangível,,,,,,
64,1.02.04.01,Intangíveis,,,,,,
65,1.02.04.01.01,Contrato de Concessão,,,,,,
66,1.02.05,Diferido,,,,,,
0,2,Passivo Total,2.741.158,2.600.734,2.386.420,,,
1,2.01,Passivo Circulante,51.243,49.971,41.571,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,18,8,0,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,18,8,0,,,
5,2.01.01.02.01,"Pessoal, Encargos, Benefícios Sociais e Prêmios",18,8,0,,,
6,2.01.02,Fornecedores,14,57,6,,,
7,2.01.02.01,Fornecedores Nacionais,14,57,6,,,
8,2.01.02.02,Fornecedores Estrangeiros,,,,,,
9,2.01.03,Obrigações Fiscais,,,,,,
10,2.01.03.01,Obrigações Fiscais Federais,,,,,,
11,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
12,2.01.03.01.02,Impostos a Recolher,,,,,,
13,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
14,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
15,2.01.04,Empréstimos e Financiamentos,16.298,14.903,14.603,,,
16,2.01.04.01,Empréstimos e Financiamentos,,,,,,
17,2.01.04.01.01,Em Moeda Nacional,,,,,,
18,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
19,2.01.04.02,Debêntures,16.298,14.903,14.603,,,
20,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
21,2.01.05,Outras Obrigações,34.913,35.003,26.962,,,
22,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
23,2.01.05.01.01,Débitos com Coligadas,,,,,,
24,2.01.05.01.02,Débitos com Controladas,,,,,,
25,2.01.05.01.03,Débitos com Controladores,,,,,,
26,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
27,2.01.05.02,Outros,34.913,35.003,26.962,,,
28,2.01.05.02.01,Dividendos e JCP a Pagar,34.773,34.772,26.748,,,
29,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
30,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
31,2.01.05.02.04,Outras Obrigações,140,231,214,,,
32,2.01.06,Provisões,,,,,,
33,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
34,2.01.06.01.01,Provisões Fiscais,,,,,,
35,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
36,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
37,2.01.06.01.04,Provisões Cíveis,,,,,,
38,2.01.06.02,Outras Provisões,,,,,,
39,2.01.06.02.01,Provisões para Garantias,,,,,,
40,2.01.06.02.02,Provisões para Reestruturação,,,,,,
41,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
42,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
43,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
44,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
45,2.02,Passivo Não Circulante,337.107,320.152,305.417,,,
46,2.02.01,Empréstimos e Financiamentos,334.919,318.085,303.449,,,
47,2.02.01.01,Empréstimos e Financiamentos,,,,,,
48,2.02.01.01.01,Em Moeda Nacional,,,,,,
49,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
50,2.02.01.02,Debêntures,334.919,318.085,303.449,,,
51,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
52,2.02.02,Outras Obrigações,,,,,,
53,2.02.02.01,Passivos com Partes Relacionadas,,,,,,
54,2.02.02.01.01,Débitos com Coligadas,,,,,,
55,2.02.02.01.02,Débitos com Controladas,,,,,,
56,2.02.02.01.03,Débitos com Controladores,,,,,,
57,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
