,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,2.870.588,2.491.786,2.518.399,,,
1,1.01,Ativo Circulante,1.722.021,1.432.871,1.303.963,,,
2,1.01.01,Disponibilidades,20.415,6.455,8.557,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,500.206,770.529,328.671,,,
4,1.01.02.01,Aplicações no Mercado Aberto,484.083,755.996,250.576,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,16.123,14.533,78.095,,,
6,1.01.03,Títulos e Valores Mobiliários,1.021.166,489.638,647.283,,,
7,1.01.03.01,Carteira Própria,805.851,328.029,540.024,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,27.158,69.680,11.586,,,
9,1.01.03.03,Vinculados a Prestação de Garantias,187.960,91.929,95.642,,,
10,1.01.03.04,Instrumentos Financeiros Derivativos,197,0,31,,,
11,1.01.03.05,Vinculados ao BACEN,,,,,,
12,1.01.04,Relações Interfinanceiras,359,367,541,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,,,,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Bacen,358,360,540,,,
15,1.01.04.03,Créditos Vinculados - Convênios,1,7,1,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.06,Operações de Crédito,107.241,82.768,226.738,,,
18,1.01.06.01,Setor Privado,151.220,165.733,237.405,,,
19,1.01.06.02,Setor Público,,,,,,
20,1.01.06.03,Provisão para Créd de Liq Duvidosa,-43.979,-82.965,-10.667,,,
21,1.01.06.04,Operações de crédito vinculadas a cessão,,,,,,
22,1.01.07,Operações de Arrendamento Mercantil,,,,,,
23,1.01.08,Outros Créditos,69.211,82.671,92.059,,,
24,1.01.08.01,Carteira de Câmbio,6.343,56.177,52.675,,,
25,1.01.08.02,Rendas a Receber,242,799,720,,,
26,1.01.08.03,Negociação e Intermediação de Valores,4.164,6.173,17.900,,,
27,1.01.08.04,Diversos,58.761,20.199,24.198,,,
28,1.01.08.05,Créditos por Avais e Fianças Honradas,,,,,,
29,1.01.08.06,Provisão para Créd de Liq Duvidosa,-299,-677,-3.434,,,
30,1.01.09,Outros Valores e Bens,3.423,443,114,,,
31,1.01.09.01,Bens Não de Uso Próprio,,,,,,
32,1.01.09.02,Provisão para Desvalorizações,,,,,,
33,1.01.09.03,Despesas Antecipadas,3.423,443,114,,,
34,1.02,Ativo Realizável a Longo Prazo,980.747,874.782,990.641,,,
35,1.02.01,Aplicações Interfinanceiras de Liquidez,95.424,0,0,,,
36,1.02.02,Títulos e Valores Mobiliários,32.130,33.010,34.475,,,
37,1.02.02.01,Carteira Própria,0,457,8.231,,,
38,1.02.02.02,Vinculados a Compromissos de Recompra,32.130,32.553,26.244,,,
39,1.02.02.03,Instrumentos Financeiros Derivativos,,,,,,
40,1.02.03,Relações Interfinanceiras,2.626,2.841,2.669,,,
41,1.02.03.01,Créditos Vinculados - Convênios,2.626,2.841,2.669,,,
42,1.02.04,Relações Interdependências,,,,,,
43,1.02.05,Operações de Crédito,37.040,39.951,215.427,,,
44,1.02.05.01,Setor Privado,99.119,102.091,248.281,,,
45,1.02.05.02,Setor Público,,,,,,
46,1.02.05.03,Provisão para Créd de Liq Duvidosa,-62.079,-62.140,-32.854,,,
47,1.02.05.04,Operações de crédito vinculadas a cessão,,,,,,
48,1.02.06,Operações de Arrendamento Mercantil,,,,,,
49,1.02.07,Outros Créditos,626.058,588.029,502.189,,,
50,1.02.07.01,Créditos por Avais e Fianças Honradas,0,0,4.456,,,
51,1.02.07.02,Diversos,643.139,606.281,604.955,,,
52,1.02.07.03,Provisão para Créd de Liq Duvidosa,-24.454,-26.972,-110.158,,,
53,1.02.07.04,Carteira de Câmbio,5.771,6.404,0,,,
54,1.02.07.05,Rendas a Receber,1.602,1.264,2.936,,,
55,1.02.07.06,Negociacao e Intermediacao de Valores,0,1.052,0,,,
56,1.02.08,Outros Valores e Bens,187.469,210.951,235.881,,,
57,1.02.08.01,Bens Não de Uso Próprio,215.271,244.359,251.941,,,
58,1.02.08.02,Provisão para Desvalorizações,-36.607,-33.889,-16.670,,,
59,1.02.08.03,Despesas Antecipadas,8.805,481,610,,,
60,1.03,Ativo Permanente,167.820,184.133,223.795,,,
61,1.03.01,Investimentos,160.428,178.429,216.721,,,
62,1.03.01.01,Dependências no Exterior,,,,,,
63,1.03.01.02,Participações em Controladas,159.542,152.474,198.769,,,
64,1.03.01.02.01,No País,159.542,152.474,198.769,,,
65,1.03.01.03,Participações em Coligadas e Equiparadas,0,24.269,16.266,,,
66,1.03.01.04,Outros Investimentos,886,1.686,1.686,,,
67,1.03.01.05,Provisão para Perdas,,,,,,
68,1.03.02,Imobilizado de Uso,5.013,1.787,2.817,,,
69,1.03.02.01,Imóveis de Uso,,,,,,
70,1.03.02.02,Reavaliação de Imóveis de Uso,,,,,,
71,1.03.02.03,Outras Imobilizações de Uso,20.621,21.092,21.409,,,
72,1.03.02.04,Depreciação Acumulada,-15.608,-19.305,-18.592,,,
73,1.03.03,Imobilizado de Arrendamento,,,,,,
74,1.03.04,Intangível,2.379,3.917,4.257,,,
75,1.03.04.01,Outros ativos intangíveis,14.240,14.240,13.100,,,
76,1.03.04.02,(Amortização Acumulada),-11.861,-10.323,-8.843,,,
77,1.03.05,Diferido,,,,,,
78,2,Passivo Total,2.870.588,2.491.786,2.518.399,,,
79,2.01,Passivo Circulante,1.260.264,1.199.153,1.151.148,,,
80,2.01.01,Depósitos,741.030,670.336,624.885,,,
81,2.01.01.01,Depósitos à Vista,24.042,23.036,23.346,,,
82,2.01.01.02,Depósitos Interfinanceiros,21.233,20.533,48.443,,,
83,2.01.01.03,Depósitos a Prazo,695.755,626.767,553.096,,,
84,2.01.01.04,Outros Depósitos,,,,,,
85,2.01.02,Captações no Mercado Aberto,202.659,243.192,69.983,,,
86,2.01.02.01,Carteira Própria,59.708,102.592,37.372,,,
87,2.01.02.02,Carteira Terceiros,142.951,140.600,32.611,,,
88,2.01.02.03,Carteira Livre Movimentacao,,,,,,
89,2.01.03,Recursos de Aceites e Emissão de Títulos,285.207,263.890,413.783,,,
90,2.01.03.01,"Recursos de Letras Agrícolas, Imobiliárias e Financeiras",285.207,263.890,413.783,,,
91,2.01.04,Relações Interfinanceiras,,,,,,
92,2.01.04.01,Recebimentos e Pagamentos a Liquidar,,,,,,
93,2.01.05,Relações Interdependências,911,4.912,6.095,,,
94,2.01.05.01,Recursos em Trânsito de Terceiros,911,4.912,6.095,,,
95,2.01.06,Obrigações por Empréstimos,,,,,,
96,2.01.06.01,No País,,,,,,
97,2.01.06.02,No Exterior,,,,,,
98,2.01.07,Obrigações por Repasse do País,1.134,1.271,5.229,,,
99,2.01.07.01,BNDES,0,0,1.375,,,
100,2.01.07.02,FINAME,1.134,1.271,3.854,,,
101,2.01.08,Obrigações por Repasse do Exterior,,,,,,
102,2.01.09,Outras Obrigações,29.323,15.552,31.173,,,
103,2.01.09.01,Cobrança e Arrecadação de Tributos e Ass,62,84,58,,,
104,2.01.09.02,Carteira de Câmbio,2.309,7.842,397,,,
105,2.01.09.03,Fiscais e Previdenciárias,1.708,1.773,1.883,,,
106,2.01.09.04,Sociais e Estatutárias,12.681,770,900,,,
107,2.01.09.05,Negociação e Intermediação de Valores,2.746,356,210,,,
108,2.01.09.06,Instrumentos Financeiros Derivativos,4.605,30,2.721,,,
109,2.01.09.07,Diversas,5.212,4.697,25.004,,,
110,2.02,Passivo Exigível a Longo Prazo,1.223.859,1.145.205,1.092.279,,,
111,2.02.01,Depósitos,1.109.177,1.081.304,960.931,,,
112,2.02.01.01,Depósitos Interfinanceiros,,,,,,
113,2.02.01.02,Depósitos a Prazo,1.109.177,1.081.304,960.931,,,
114,2.02.02,Captações no Mercado Aberto,,,,,,
115,2.02.03,Recursos de Aceites e Emissão de Títulos,2.403,10.657,107.869,,,
116,2.02.03.01,"Recursos de Letras Agrícolas, Imobiliárias e Financeiras",2.403,10.657,107.869,,,
117,2.02.04,Relações Interfinanceiras,,,,,,
118,2.02.05,Relações Interdependências,,,,,,
119,2.02.06,Obrigações por Empréstimos,,,,,,
120,2.02.06.01,No exterior,,,,,,
121,2.02.07,Obrigações por Repasse do País,4.291,7.142,8.303,,,
122,2.02.07.01,BNDES,,,,,,
123,2.02.07.02,FINAME,1.530,2.716,4.245,,,
124,2.02.07.03,Outras instituições,0,190,190,,,
125,2.02.07.04,Tesouro Nacional,2.761,4.236,3.868,,,
126,2.02.08,Obrigações por Repasse do Exterior,,,,,,
127,2.02.09,Outras Obrigações,107.988,46.102,15.176,,,
128,2.02.09.01,Fiscais e Previdenciárias,16.923,3.537,0,,,
129,2.02.09.02,Instrumentos Financeiros Derivativos,36,0,0,,,
130,2.02.09.03,Diversas,34.702,42.565,15.176,,,
131,2.02.09.04,Instrumentos de dívida elegíveis a capital,56.327,0,0,,,
132,2.03,Resultados de Exercícios Futuros,2.035,1.908,4.112,,,
133,2.05,Patrimônio Líquido,384.430,145.520,270.860,,,
134,2.05.01,Capital Social Realizado,1.100.255,849.843,849.843,,,
135,2.05.01.01,De Domiciliados no País,1.100.255,849.843,849.843,,,
136,2.05.02,Reservas de Capital,35.960,35.960,35.960,,,
137,2.05.03,Reservas de Reavaliação,,,,,,
138,2.05.03.01,Ativos Próprios,,,,,,
139,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
140,2.05.04,Reservas de Lucro,-4.283,-4.283,-4.283,,,
141,2.05.04.01,Legal,,,,,,
142,2.05.04.02,Estatutária,,,,,,
143,2.05.04.03,Para Contingências,,,,,,
144,2.05.04.04,De Lucros a Realizar,,,,,,
145,2.05.04.05,Retenção de Lucros,-4.283,-4.283,-4.283,,,
146,2.05.04.05.01,Ações em Tesouraria,-4.283,-4.283,-4.283,,,
147,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
148,2.05.04.07,Outras Reservas de Lucro,,,,,,
149,2.05.05,Ajustes de Avaliação Patrimonial,-539,-474,-198,,,
150,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,-539,-474,-198,,,
151,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
152,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
153,2.05.06,Lucros/Prejuízos Acumulados,-746.963,-735.526,-610.462,,,
154,3.01,Receitas da Intermediação Financeira,,,,149.166,186.236,293.371
155,3.01.01,Operações de Crédito,,,,37.089,61.357,101.553
156,3.01.02,Res de Títulos e Valores Mobiliáriarios,,,,94.895,64.69800000000001,150.446
157,3.01.03,Resultado de Câmbio,,,,15.049000000000001,28.174,18.168
158,3.01.04,Res com Inst Financeiros Derivativos,,,,2.133,32.007,23.204
159,3.02,Despesas da Intermediação Financeira,,,,-141.317,-399.38599999999997,-439.76800000000003
160,3.02.01,Captação no Mercado,,,,-151.316,-176.42700000000002,-298.496
161,3.02.02,"Empréstimos, Cessões e Repasses",,,,-7.895,-13.159,-10.207
162,3.02.03,Res com Inst Financeiros Derivativos,,,,,,
