,Conta,Descrição,31/12/2012,31/12/2011,31/12/2010,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010
0,1,Ativo Total,1.247.300,1.005.412,520.1030000000001,,,
1,1.01,Ativo Circulante,137.014,513.420,100.359,,,
2,1.01.01,Caixa e Equivalentes de Caixa,101.905,402.804,74.553,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,22.543,61.123,0.0,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,22.543,61.123,0.0,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,12.426,4.096,922.0,,,
15,1.01.06.01,Tributos Correntes a Recuperar,12.426,4.096,922.0,,,
16,1.01.07,Despesas Antecipadas,140,0,0.0,,,
17,1.01.08,Outros Ativos Circulantes,0,45.397,24.884,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,0,35.448,0.0,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,0,9.949,24.884,,,
21,1.01.08.03.01,Dividendos a receber,0,9.949,24.884,,,
22,1.02,Ativo Não Circulante,1.110.286,491.992,419.744,,,
23,1.02.01,Ativo Realizável a Longo Prazo,733.285,75.708,53.715,,,
24,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,3.297,0,0.0,,,
25,1.02.01.01.01,Títulos para Negociação,,,,,,
26,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
27,1.02.01.01.03,Caixa Restrito,3.297,0,0.0,,,
28,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,24.486,53.903,48.659,,,
29,1.02.01.02.01,Títulos Mantidos até o Vencimento,24.486,53.903,48.659,,,
30,1.02.01.03,Contas a Receber,,,,,,
31,1.02.01.03.01,Clientes,,,,,,
32,1.02.01.03.02,Outras Contas a Receber,,,,,,
33,1.02.01.04,Estoques,,,,,,
34,1.02.01.05,Ativos Biológicos,,,,,,
35,1.02.01.06,Tributos Diferidos,1.330,0,0.0,,,
36,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,1.330,0,0.0,,,
37,1.02.01.07,Despesas Antecipadas,,,,,,
38,1.02.01.08,Créditos com Partes Relacionadas,700.185,17.235,0.0,,,
39,1.02.01.08.01,Créditos com Coligadas,,,,,,
40,1.02.01.08.02,Créditos com Controladas,582.561,17.235,0.0,,,
41,1.02.01.08.03,Créditos com Controladores,,,,,,
42,1.02.01.08.04,Créditos com Outras Partes Relacionadas,117.624,0,0.0,,,
43,1.02.01.09,Outros Ativos Não Circulantes,3.987,4.570,5.056,,,
44,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
45,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
46,1.02.01.09.03,Impostos a recuperar,3.987,4.570,5.056,,,
47,1.02.02,Investimentos,377.001,416.284,366.029,,,
48,1.02.02.01,Participações Societárias,377.001,416.284,366.029,,,
49,1.02.02.01.01,Participações em Coligadas,,,,,,
50,1.02.02.01.02,Participações em Controladas,377.001,416.284,366.029,,,
51,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
52,1.02.02.01.04,Outras Participações Societárias,,,,,,
53,1.02.02.02,Propriedades para Investimento,,,,,,
54,1.02.03,Imobilizado,,,,,,
55,1.02.03.01,Imobilizado em Operação,,,,,,
56,1.02.03.02,Imobilizado Arrendado,,,,,,
57,1.02.03.03,Imobilizado em Andamento,,,,,,
58,1.02.04,Intangível,,,,,,
59,1.02.04.01,Intangíveis,,,,,,
60,1.02.04.01.01,Contrato de Concessão,,,,,,
61,1.02.04.01.02,Agio sobre investimentos,,,,,,
62,1.02.05,Diferido,,,,,,
0,2,Passivo Total,1.247.300,1.005.412,520.1030000000001,,,
1,2.01,Passivo Circulante,54.962,71.745,55.446999999999996,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,157,122,81.0,,,
3,2.01.01.01,Obrigações Sociais,147,107,74.0,,,
4,2.01.01.02,Obrigações Trabalhistas,10,15,7.0,,,
5,2.01.02,Fornecedores,27,77,22.0,,,
6,2.01.02.01,Fornecedores Nacionais,27,77,22.0,,,
7,2.01.02.02,Fornecedores Estrangeiros,,,,,,
8,2.01.03,Obrigações Fiscais,836,2.444,11.0,,,
9,2.01.03.01,Obrigações Fiscais Federais,836,2.444,11.0,,,
10,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
11,2.01.03.01.02,Impostos de renda retido na fonte,836,2.444,11.0,,,
12,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
13,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
14,2.01.04,Empréstimos e Financiamentos,6.789,1.644,0.0,,,
15,2.01.04.01,Empréstimos e Financiamentos,,,,,,
16,2.01.04.01.01,Em Moeda Nacional,,,,,,
17,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
18,2.01.04.02,Debêntures,6.789,1.644,0.0,,,
19,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
20,2.01.05,Outras Obrigações,47.153,55.406,55.333,,,
21,2.01.05.01,Passivos com Partes Relacionadas,25.917,30.877,26.374000000000002,,,
22,2.01.05.01.01,Débitos com Coligadas,,,,,,
23,2.01.05.01.02,Débitos com Controladas,0,4.772,0.0,,,
24,2.01.05.01.03,Débitos com Controladores,,,,,,
25,2.01.05.01.04,Débitos com Outras Partes Relacionadas,25.917,26.105,26.374000000000002,,,
26,2.01.05.02,Outros,21.236,24.529,28.959,,,
27,2.01.05.02.01,Dividendos e JCP a Pagar,5.324,8.617,3.19,,,
28,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,15.500,15.500,25.769000000000002,,,
