,Conta,Descrição,31/12/2012,31/12/2011,31/12/2010,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010
0,1,Ativo Total,10.440.446,11.025.088,9.179.318,,,
1,1.01,Ativo Circulante,7.966.113,8.488.630,6.412.283,,,
2,1.01.01,Disponibilidades,126.111,114.008,91.821,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,397.584,473.049,53.312,,,
4,1.01.02.01,Aplicações no Mercado Aberto,279.205,181.027,0,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,100.299,267.585,31.615,,,
6,1.01.02.03,Aplicações em Moeda Estangeira,18.080,24.437,21.697,,,
7,1.01.03,Títulos e Valores Mobiliários,3.914.354,4.687.695,3.324.174,,,
8,1.01.03.01,Carteira Própria,1.815.047,1.152.901,766.072,,,
9,1.01.03.02,Vinculados a Compromissos de Recompra,1.847.955,3.205.733,2.364.269,,,
10,1.01.03.03,Instrumentos Financeiros Derivativos,180.232,143.115,140.191,,,
11,1.01.03.04,Vinculados ao Banco Central,0,45.392,0,,,
12,1.01.03.05,Vinculados à Prestação de Garantias,71.120,140.554,53.642,,,
13,1.01.04,Relações Interfinanceiras,1.435,12.678,2.730,,,
14,1.01.04.01,Pagamentos e Recebimentos a Liquidar,0,0,1.758,,,
15,1.01.04.02,Depósitos no Banco Central do Brasil,1.435,12.678,972,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.06,Operações de Crédito,2.549.888,2.385.747,2.391.912,,,
18,1.01.06.01,Setor Privado,2.664.448,2.490.107,2.390.683,,,
19,1.01.06.02,Setor Público,5.966,18.362,26.537,,,
20,1.01.06.03,(-) Provisão para Operações de Crédito de Liquidação Duvidosa,-120.526,-122.722,-25.308,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.08,Outros Créditos,796.143,755.926,511.763,,,
23,1.01.08.01,Carteira de Câmbio,522.796,602.419,417.912,,,
24,1.01.08.02,Rendas a Receber,18.867,11.940,5.717,,,
25,1.01.08.03,Negociação e Intermediação de Valores,41.898,30.275,32.208,,,
26,1.01.08.04,Diversos,216.719,124.513,81.110,,,
27,1.01.08.05,(-) Provisão para Outros Créditos de Liquidação Duvidosa,-4.137,-13.221,-25.184,,,
28,1.01.09,Outros Valores e Bens,180.598,59.527,36.571,,,
29,1.01.09.01,Bens não de Uso Próprio,176.279,58.017,35.404,,,
30,1.01.09.02,Despesas Antecipadas,4.319,1.510,1.167,,,
31,1.02,Ativo Realizável a Longo Prazo,2.285.451,2.411.985,2.722.725,,,
32,1.02.01,Aplicações Interfinanceiras de Liquidez,0,5.253,20.523,,,
33,1.02.01.01,Aplicações em Depósitos Interfinanceiros,0,5.253,20.523,,,
34,1.02.01.02,Aplicações em Moeda Estangeira,,,,,,
35,1.02.02,Títulos e Valores Mobiliários,386.334,519.938,483.074,,,
36,1.02.02.01,Carteira Própria,229.233,342.721,373.483,,,
37,1.02.02.03,Instrumentos Financeiros Derivativos,157.101,177.217,106.041,,,
38,1.02.02.04,Vinculados à Prestação de Garantias,0,0,3.550,,,
39,1.02.03,Relações Interfinanceiras,,,,,,
40,1.02.04,Relações Interdependências,,,,,,
41,1.02.05,Operações de Crédito,1.459.023,1.560.452,1.905.928,,,
