,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,30.702.935,25.911.666,24.992.853,,,
1,1.01,Ativo Circulante,13.090.306,8.614.990,2.837.189,,,
2,1.01.01,Caixa e Equivalentes de Caixa,331.978,451.081,497.146,,,
3,1.01.02,Aplicações Financeiras,12.431.937,7.728.007,2.019.099,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,12.431.937,7.728.007,2.019.099,,,
5,1.01.02.01.01,Títulos para Negociação,12.234.751,2.874.406,2.019.099,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,191.586,4.853.601,0,,,
7,1.01.02.01.03,Instrumentos Financeiros Derivativos,5.600,0,0,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
10,1.01.03,Contas a Receber,90.896,74.273,56.597,,,
11,1.01.03.01,Clientes,90.896,74.273,56.597,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,179.553,175.007,166.144,,,
16,1.01.06.01,Tributos Correntes a Recuperar,179.553,175.007,166.144,,,
17,1.01.07,Despesas Antecipadas,41.912,26.244,26.404,,,
18,1.01.08,Outros Ativos Circulantes,14.030,160.378,71.799,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,14.030,160.378,71.799,,,
22,1.02,Ativo Não Circulante,17.612.629,17.296.676,22.155.664,,,
23,1.02.01,Ativo Realizável a Longo Prazo,1.699.835,1.512.136,1.108.397,,,
24,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,1.517.478,1.368.977,981.234,,,
25,1.02.01.01.01,Títulos para Negociação,1.517.478,1.368.977,981.234,,,
26,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
27,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
28,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
29,1.02.01.03,Contas a Receber,,,,,,
30,1.02.01.03.01,Clientes,,,,,,
31,1.02.01.03.02,Outras Contas a Receber,,,,,,
32,1.02.01.04,Estoques,,,,,,
33,1.02.01.05,Ativos Biológicos,,,,,,
34,1.02.01.06,Tributos Diferidos,,,,,,
35,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
36,1.02.01.07,Despesas Antecipadas,20.079,3.040,7.293,,,
37,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
38,1.02.01.08.01,Créditos com Coligadas,,,,,,
39,1.02.01.08.02,Créditos com Controladas,,,,,,
40,1.02.01.08.03,Créditos com Controladores,,,,,,
41,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
42,1.02.01.09,Outros Ativos Não Circulantes,162.278,140.119,119.870,,,
43,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
44,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
45,1.02.01.09.03,Depósito Judicial,162.278,140.119,119.870,,,
46,1.02.01.09.04,Outros,,,,,,
47,1.02.02,Investimentos,150.574,144.462,3.855.549,,,
48,1.02.02.01,Participações Societárias,150.574,144.462,3.855.549,,,
49,1.02.02.01.01,Participações em Coligadas,0,0,3.729.147,,,
50,1.02.02.01.02,Participações em Controladas,150.574,144.462,126.402,,,
51,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
52,1.02.02.01.04,Outras Participações Societárias,,,,,,
53,1.02.02.02,Propriedades para Investimento,,,,,,
54,1.02.03,Imobilizado,460.014,450.124,418.502,,,
55,1.02.03.01,Imobilizado em Operação,460.014,450.124,418.502,,,
56,1.02.03.02,Imobilizado Arrendado,,,,,,
57,1.02.03.03,Imobilizado em Andamento,,,,,,
58,1.02.04,Intangível,15.302.206,15.189.954,16.773.216,,,
59,1.02.04.01,Intangíveis,15.302.206,15.189.954,16.773.216,,,
60,1.02.04.01.01,Contrato de Concessão,,,,,,
61,1.02.04.01.02,Softwares e Projetos,900.578,788.326,708.907,,,
62,1.02.04.01.03,Goodwill,14.401.628,14.401.628,16.064.309,,,
63,1.02.05,Diferido,,,,,,
64,2,Passivo Total,30.702.935,25.911.666,24.992.853,,,
65,2.01,Passivo Circulante,3.229.631,1.715.602,1.635.426,,,
66,2.01.01,Obrigações Sociais e Trabalhistas,,,,,,
67,2.01.01.01,Obrigações Sociais,,,,,,
68,2.01.01.02,Obrigações Trabalhistas,,,,,,
69,2.01.02,Fornecedores,45.388,42.635,66.146,,,
70,2.01.02.01,Fornecedores Nacionais,45.388,42.635,66.146,,,
71,2.01.02.02,Fornecedores Estrangeiros,,,,,,
72,2.01.03,Obrigações Fiscais,98.220,33.576,24.116,,,
73,2.01.03.01,Obrigações Fiscais Federais,98.220,33.576,24.116,,,
74,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,8.179,1.064,0,,,
75,2.01.03.01.02,Provisões para Impostos e Contribuições a Recolher,90.041,32.512,24.116,,,
76,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
77,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
78,2.01.04,Empréstimos e Financiamentos,450.208,70.181,47.368,,,
79,2.01.04.01,Empréstimos e Financiamentos,432.713,70.181,47.368,,,
80,2.01.04.01.01,Em Moeda Nacional,,,,,,
81,2.01.04.01.02,Em Moeda Estrangeira,432.713,70.181,47.368,,,
82,2.01.04.02,Debêntures,17.495,0,0,,,
83,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
84,2.01.05,Outras Obrigações,2.635.815,1.569.210,1.497.796,,,
85,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
86,2.01.05.01.01,Débitos com Coligadas,,,,,,
87,2.01.05.01.02,Débitos com Controladas,,,,,,
88,2.01.05.01.03,Débitos com Controladores,,,,,,
89,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
90,2.01.05.02,Outros,2.635.815,1.569.210,1.497.796,,,
