,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
0,1,Ativo Total,103.23200000000001,284.866,75.491,,,
1,1.01,Ativo Circulante,31.478,51.207,54.255,,,
2,1.01.01,Disponibilidades,208.0,211.0,263.0,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,1.486,43.505,41.501000000000005,,,
4,1.01.02.01,Aplicações no Mercado Aberto,1.486,43.505,41.501000000000005,,,
5,1.01.03,Títulos e Valores Mobiliários,9.0,0.0,0.0,,,
6,1.01.03.01,Vinculados ao Banco Central,9.0,0.0,0.0,,,
7,1.01.04,Relações Interfinanceiras,,,,,,
8,1.01.05,Relações Interdependências,,,,,,
9,1.01.06,Operações de Crédito,24.555,1.955,11.548,,,
10,1.01.06.01,Operações de Crédito - Setor Privado,24.679000000000002,1.965,12.751,,,
11,1.01.06.02,(Provisão para Operações de Crédito de Liquidação Duvidosa),-124.0,-10.0,-1.203,,,
12,1.01.07,Operações de Arrendamento Mercantil,,,,,,
13,1.01.08,Outros Créditos,4.811,5.53,939.0,,,
14,1.01.08.01,Créditos Tributários,1.423,3.795,904.0,,,
15,1.01.08.02,Impostos a Compensar,3.298,1.735,35.0,,,
16,1.01.08.03,Devedores Diversos,90.0,0.0,0.0,,,
17,1.01.09,Outros Valores e Bens,409.0,6.0,4.0,,,
18,1.01.09.01,Despesas Antecipadas,409.0,6.0,4.0,,,
19,1.02,Ativo Realizável a Longo Prazo,71.71600000000001,233.65900000000002,21.236,,,
20,1.02.01,Aplicações Interfinanceiras de Liquidez,23.651,9.193999999999999,8.0,,,
21,1.02.01.01,Aplicações em Depósitos Interfinanceiros,23.651,9.193999999999999,8.0,,,
22,1.02.02,Títulos e Valores Mobiliários,0.0,212.579,0.0,,,
23,1.02.02.01,Vinculados ao Banco Central,0.0,212.579,0.0,,,
24,1.02.03,Relações Interfinanceiras,,,,,,
25,1.02.04,Relações Interdependências,,,,,,
26,1.02.05,Operações de Crédito,36.666,1.2930000000000001,2.386,,,
27,1.02.05.01,Operações de Crédito - Setor Privado,36.85,1.2990000000000002,2.635,,,
28,1.02.05.02,(Provisão para Operações de Crédito de Liquidação Duvidosa),-184.0,-6.0,-249.0,,,
29,1.02.06,Operações de Arrendamento Mercantil,,,,,,
30,1.02.07,Outros Créditos,10.122,10.593,10.85,,,
