,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,36.243,37.409,42.535,,,
1,1.01,Ativo Circulante,33.79,36.889,36.374,,,
2,1.01.01,Caixa e Equivalentes de Caixa,3.0,705.0,7.0,,,
3,1.01.02,Aplicações Financeiras,29.682,31.851999999999997,29.976,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,29.682,31.851999999999997,29.976,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,6.0,5.0,2.501,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,6.0,5.0,2.501,,,
12,1.01.03.02.01,Dividendos a Receber,,,,,,
13,1.01.03.02.02,Outros Créditos,6.0,5.0,2.501,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,4.098,4.325,3.89,,,
17,1.01.06.01,Tributos Correntes a Recuperar,4.098,4.325,3.89,,,
18,1.01.07,Despesas Antecipadas,1.0,2.0,0.0,,,
19,1.01.07.01,Seguros a Apropriar,1.0,2.0,0.0,,,
20,1.01.08,Outros Ativos Circulantes,,,,,,
21,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,,,,,,
24,1.02,Ativo Não Circulante,2.4530000000000003,520.0,6.1610000000000005,,,
25,1.02.01,Ativo Realizável a Longo Prazo,1.5830000000000002,487.0,1.952,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
27,1.02.01.01.01,Títulos para Negociação,,,,,,
28,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
31,1.02.01.03,Contas a Receber,,,,,,
32,1.02.01.03.01,Clientes,,,,,,
33,1.02.01.03.02,Outras Contas a Receber,,,,,,
34,1.02.01.04,Estoques,,,,,,
35,1.02.01.05,Ativos Biológicos,,,,,,
36,1.02.01.06,Tributos Diferidos,0.0,0.0,608.0,,,
37,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,0.0,0.0,608.0,,,
38,1.02.01.07,Despesas Antecipadas,,,,,,
39,1.02.01.07.01,Depósitos Judiciais,,,,,,
40,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
41,1.02.01.08.01,Créditos com Coligadas,,,,,,
42,1.02.01.08.02,Créditos com Controladas,,,,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.09,Outros Ativos Não Circulantes,1.5830000000000002,487.0,1.344,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.09.03,Outros Créditos,,,,,,
49,1.02.01.09.04,Depósito Judiciais,441.0,487.0,1.344,,,
50,1.02.01.09.05,Tributos a Recuperar,1.1420000000000001,0.0,0.0,,,
51,1.02.02,Investimentos,670.0,8.0,4.177,,,
52,1.02.02.01,Participações Societárias,670.0,8.0,4.177,,,
53,1.02.02.01.01,Participações em Coligadas,,,,,,
54,1.02.02.01.02,Participações em Controladas,,,,,,
55,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
56,1.02.02.01.04,Outras Participações Societárias,670.0,8.0,4.177,,,
57,1.02.02.02,Propriedades para Investimento,,,,,,
58,1.02.03,Imobilizado,199.0,24.0,31.0,,,
59,1.02.03.01,Imobilizado em Operação,199.0,24.0,0.0,,,
60,1.02.03.02,Imobilizado Arrendado,,,,,,
61,1.02.03.03,Imobilizado em Andamento,,,,,,
62,1.02.04,Intangível,1.0,1.0,1.0,,,
63,1.02.04.01,Intangíveis,1.0,1.0,1.0,,,
64,1.02.04.01.01,Contrato de Concessão,,,,,,
65,1.02.05,Diferido,,,,,,
66,2,Passivo Total,36.243,37.409,42.535,,,
67,2.01,Passivo Circulante,1.99,2.2230000000000003,3.6860000000000004,,,
68,2.01.01,Obrigações Sociais e Trabalhistas,14.0,86.0,0.0,,,
69,2.01.01.01,Obrigações Sociais,,,,,,
70,2.01.01.02,Obrigações Trabalhistas,14.0,86.0,0.0,,,
71,2.01.02,Fornecedores,35.0,24.0,21.0,,,
72,2.01.02.01,Fornecedores Nacionais,35.0,24.0,21.0,,,
73,2.01.02.02,Fornecedores Estrangeiros,,,,,,
74,2.01.03,Obrigações Fiscais,677.0,1.4580000000000002,1.41,,,
75,2.01.03.01,Obrigações Fiscais Federais,677.0,1.4580000000000002,1.41,,,
76,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,0.0,151.0,,,
77,2.01.03.01.02,Obrigações Tributárias,677.0,1.4580000000000002,1.2590000000000001,,,
78,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
79,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
80,2.01.04,Empréstimos e Financiamentos,,,,,,
81,2.01.04.01,Empréstimos e Financiamentos,,,,,,
82,2.01.04.01.01,Em Moeda Nacional,,,,,,
83,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
84,2.01.04.02,Debêntures,,,,,,
85,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
86,2.01.05,Outras Obrigações,1.264,475.0,1.3840000000000001,,,
87,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
88,2.01.05.01.01,Débitos com Coligadas,,,,,,
89,2.01.05.01.02,Débitos com Controladas,,,,,,
90,2.01.05.01.03,Débitos com Controladores,,,,,,
91,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
