,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,225.655,206.2,54.791000000000004,,,
1,1.01,Ativo Circulante,75.35600000000001,52.351000000000006,53.086000000000006,,,
2,1.01.01,Caixa e Equivalentes de Caixa,51.746,31.212,18.945,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.03,Contas a Receber,4.706,3.424,3.647,,,
10,1.01.03.01,Clientes,4.706,0.0,0.0,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,60.0,11.0,233.0,,,
15,1.01.06.01,Tributos Correntes a Recuperar,60.0,0.0,0.0,,,
16,1.01.07,Despesas Antecipadas,183.0,0.0,0.0,,,
17,1.01.08,Outros Ativos Circulantes,18.660999999999998,17.704,30.261,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,18.660999999999998,17.704,30.261,,,
21,1.01.08.03.01,Concessão do serviço público (ativo financeiro),0.0,0.0,30.256999999999998,,,
22,1.01.08.03.02,Concessão do serviço público (ativo contratual),18.660999999999998,17.704,0.0,,,
23,1.01.08.03.03,Outros,0.0,0.0,4.0,,,
24,1.02,Ativo Não Circulante,150.299,153.849,1.705,,,
25,1.02.01,Ativo Realizável a Longo Prazo,149.857,153.849,1.705,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
27,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
28,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
29,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.04,Contas a Receber,,,,,,
31,1.02.01.04.01,Clientes,,,,,,
32,1.02.01.04.02,Outras Contas a Receber,,,,,,
33,1.02.01.05,Estoques,,,,,,
34,1.02.01.06,Ativos Biológicos,,,,,,
35,1.02.01.07,Tributos Diferidos,,,,,,
36,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
37,1.02.01.08,Despesas Antecipadas,,,,,,
