,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
0,1,Ativo Total,1.001.298,1.007.660,982.255,,,
1,1.01,Ativo Circulante,95.193,173.706,234.88,,,
2,1.01.01,Caixa e Equivalentes de Caixa,2.992,8.663,1.411,,,
3,1.01.02,Aplicações Financeiras,0,7.003,153.482,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,0,7.003,153.482,,,
5,1.01.02.01.01,Títulos para Negociação,0,7.003,153.482,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,88.075,154.354,65.809,,,
10,1.01.03.01,Clientes,26.940,12.205,8.28,,,
11,1.01.03.02,Outras Contas a Receber,61.135,142.149,57.528999999999996,,,
12,1.01.03.02.01,Adiantamentos diversos,1.367,1.532,671.0,,,
13,1.01.03.02.02,Dividendos a receber,59.768,140.617,56.858000000000004,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,3.048,3.630,2.029,,,
17,1.01.06.01,Tributos Correntes a Recuperar,3.048,3.630,2.029,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,1.078,56,12.149000000000001,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,1.078,56,12.149000000000001,,,
23,1.01.08.03.01,Derivativos,0,0,12.093,,,
24,1.01.08.03.02,Outros ativos circulantes,1.078,56,56.0,,,
25,1.02,Ativo Não Circulante,906.105,833.954,747.375,,,
26,1.02.01,Ativo Realizável a Longo Prazo,19.456,1.313,14.357000000000001,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,1.584,0,0.0,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,1.584,0,0.0,,,
39,1.02.01.07,Despesas Antecipadas,,,,,,
40,1.02.01.08,Créditos com Partes Relacionadas,9.891,0,0.0,,,
41,1.02.01.08.01,Créditos com Coligadas,,,,,,
42,1.02.01.08.02,Créditos com Controladas,9.891,0,0.0,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.09,Outros Ativos Não Circulantes,7.981,1.313,14.357000000000001,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.09.03,Depósitos judiciais,46,34,42.0,,,
49,1.02.01.09.04,Impostos e contribuições a recuperar,7.586,1.279,3.59,,,
50,1.02.01.09.05,Outros,349,0,0.0,,,
51,1.02.01.09.06,Derivativos,0,0,10.725,,,
52,1.02.02,Investimentos,858.962,811.261,716.985,,,
53,1.02.02.01,Participações Societárias,858.962,811.261,716.985,,,
54,1.02.02.01.01,Participações em Coligadas,,,,,,
55,1.02.02.01.02,Participações em Controladas,858.962,811.261,716.985,,,
56,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
57,1.02.02.01.04,Outras Participações Societárias,,,,,,
58,1.02.02.02,Propriedades para Investimento,,,,,,
