,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,63.483999999999995,84.602,141.365,,,
1,1.01,Ativo Circulante,14.110999999999999,31.899,17.329,,,
2,1.01.01,Caixa e Equivalentes de Caixa,526.0,1.1,8.0,,,
3,1.01.01.01,Depósitos Bancários,526.0,1.1,8.0,,,
4,1.01.02,Aplicações Financeiras,4.4830000000000005,22.226,1.857,,,
5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,4.4830000000000005,22.226,1.857,,,
6,1.01.02.01.01,Títulos para Negociação,3.571,21.268,0.0,,,
7,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
8,1.01.02.01.03,Fundos de Investimento,912.0,958.0,1.857,,,
9,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
11,1.01.03,Contas a Receber,8.758,7.997999999999999,15.456,,,
12,1.01.03.01,Clientes,8.758,7.997999999999999,15.456,,,
13,1.01.03.01.01,Direitos Creditórios de Aluguéis Vinculados,,,,,,
14,1.01.03.01.02,Cédulas de Créditos Imobiliários,8.758,7.997999999999999,15.456,,,
15,1.01.03.01.03,(-) Rendas a Apropriar de CCIS Vinculadas,,,,,,
16,1.01.03.02,Outras Contas a Receber,,,,,,
17,1.01.04,Estoques,,,,,,
18,1.01.05,Ativos Biológicos,,,,,,
19,1.01.06,Tributos a Recuperar,341.0,570.0,3.0,,,
20,1.01.06.01,Tributos Correntes a Recuperar,341.0,570.0,3.0,,,
21,1.01.06.01.01,Impostos a Compensar,341.0,570.0,3.0,,,
22,1.01.07,Despesas Antecipadas,,,,,,
23,1.01.08,Outros Ativos Circulantes,3.0,5.0,5.0,,,
24,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
25,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
26,1.01.08.03,Outros,3.0,5.0,5.0,,,
27,1.01.08.03.01,Valores a Receber de Coligadas,,,,,,
28,1.01.08.03.02,Outros Créditos,,,,,,
29,1.01.08.03.03,Créditos Tributários de Impostos e Contribuições,,,,,,
30,1.01.08.03.04,Serviços Prestados a Receber,3.0,5.0,5.0,,,
31,1.02,Ativo Não Circulante,49.373000000000005,52.703,124.036,,,
32,1.02.01,Ativo Realizável a Longo Prazo,49.373000000000005,52.703,124.036,,,
33,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,3.321,22.511,,,
34,1.02.01.01.01,Títulos para Negociação,0.0,3.321,22.511,,,
35,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
36,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
37,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
38,1.02.01.03,Contas a Receber,,,,,,
39,1.02.01.03.01,Clientes,,,,,,
40,1.02.01.03.02,Outras Contas a Receber,,,,,,
41,1.02.01.04,Estoques,,,,,,
42,1.02.01.05,Ativos Biológicos,,,,,,
43,1.02.01.06,Tributos Diferidos,,,,,,
44,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
45,1.02.01.07,Despesas Antecipadas,,,,,,
46,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
47,1.02.01.08.01,Créditos com Coligadas,,,,,,
48,1.02.01.08.02,Créditos com Controladas,,,,,,
49,1.02.01.08.03,Créditos com Controladores,,,,,,
50,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
51,1.02.01.09,Outros Ativos Não Circulantes,49.373000000000005,49.382,101.525,,,
52,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
53,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
54,1.02.01.09.03,Direitos Creditórios de Aluguéis Viculados,,,,,,
55,1.02.01.09.04,Cédulas de Créditos Imobiliários Vinculadas,48.61,49.20399999999999,100.99,,,
56,1.02.01.09.05,(-) Rendas a Apropriar de CCIS Vinculadas,,,,,,
57,1.02.01.09.06,Impostos a Compensar,763.0,178.0,535.0,,,
58,1.02.01.09.07,Créditos Tributários de Impostos e Contribuições,,,,,,
59,1.02.01.09.08,Pagamentos a Ressarcir,,,,,,
60,1.02.02,Investimentos,,,,,,
61,1.02.02.01,Participações Societárias,,,,,,
62,1.02.02.01.01,Participações em Coligadas,,,,,,
63,1.02.02.01.02,Participações em Controladas,,,,,,
64,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
65,1.02.02.01.04,Outras Participações Societárias,,,,,,
66,1.02.02.02,Propriedades para Investimento,,,,,,
67,1.02.03,Imobilizado,,,,,,
68,1.02.03.01,Imobilizado em Operação,,,,,,
69,1.02.03.01.01,Imobilizado de Uso,,,,,,
70,1.02.03.01.02,(-) Depreciações Acumuladas,,,,,,
71,1.02.03.01.03,(-) Rendas Antecipadas de Aluguéis a Apropriar,,,,,,
72,1.02.03.02,Imobilizado Arrendado,,,,,,
73,1.02.03.03,Imobilizado em Andamento,,,,,,
74,1.02.04,Intangível,,,,,,
75,1.02.04.01,Intangíveis,,,,,,
76,1.02.04.01.01,Contrato de Concessão,,,,,,
77,1.02.05,Diferido,,,,,,
78,1.02.05.01,Gastos de Organização e Expansão,,,,,,
79,1.02.05.02,(-) Amortizações Acumuladas,,,,,,
80,2,Passivo Total,63.483999999999995,84.602,141.365,,,
81,2.01,Passivo Circulante,11.103,11.194,17.965999999999998,,,
82,2.01.01,Obrigações Sociais e Trabalhistas,9.282,8.418,15.958,,,
83,2.01.01.01,Obrigações Sociais,9.282,8.418,15.958,,,
84,2.01.01.01.01,CRIS Vinculados a Direitos Creditórios de Aluguéis,,,,,,
85,2.01.01.01.02,CRIS Vinculados a Cédulas de Créditos Imobiliários,9.282,8.418,15.958,,,
86,2.01.01.02,Obrigações Trabalhistas,,,,,,
87,2.01.02,Fornecedores,,,,,,
