,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,125.14200000000001,54.728,59.923,,,
1,1.01,Ativo Circulante,36.508,12.132,31.726,,,
2,1.01.01,Caixa e Equivalentes de Caixa,36.083,11.409,31.133000000000003,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.03,Contas a Receber,,,,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,395.0,461.0,320.0,,,
15,1.01.06.01,Tributos Correntes a Recuperar,395.0,461.0,320.0,,,
16,1.01.07,Despesas Antecipadas,,,,,,
17,1.01.08,Outros Ativos Circulantes,30.0,262.0,273.0,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,,,,,,
21,1.02,Ativo Não Circulante,88.634,42.596000000000004,28.197,,,
22,1.02.01,Ativo Realizável a Longo Prazo,17.085,9.363999999999999,5.58,,,
23,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
24,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
25,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
26,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
27,1.02.01.04,Contas a Receber,,,,,,
28,1.02.01.04.01,Clientes,,,,,,
29,1.02.01.04.02,Outras Contas a Receber,,,,,,
