,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
0,1,Ativo Total,1.927.798,1.464.347,1.450.351,,,
1,1.01,Ativo Circulante,1.232.408,797.192,701.552,,,
2,1.01.01,Caixa e Equivalentes de Caixa,454.094,267.155,142.506,,,
3,1.01.02,Aplicações Financeiras,172.177,0,0,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,172.177,0,0,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,172.177,0,0,,,
9,1.01.03,Contas a Receber,403.494,348.484,374.000,,,
10,1.01.03.01,Clientes,403.494,348.484,374.000,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,160.971,118.607,147.928,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,13.451,14.056,19.928,,,
15,1.01.06.01,Tributos Correntes a Recuperar,13.451,14.056,19.928,,,
16,1.01.07,Despesas Antecipadas,3.187,2.636,3.112,,,
17,1.01.07.01,Despesas Antecipadas,1.780,1.201,2.317,,,
18,1.01.07.02,Despesas Antecipadas com Propaganda,1.407,1.435,795,,,
19,1.01.08,Outros Ativos Circulantes,25.034,46.254,14.078,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,0,39.360,0,,,
22,1.01.08.03,Outros,25.034,6.894,14.078,,,
23,1.01.08.03.01,Adiantamento a Fornecedores,5.513,2.945,9.976,,,
24,1.01.08.03.02,Contas a Receber Funcionários,2.794,2.536,2.143,,,
25,1.01.08.03.03,Contas a Receber de Venda de Controlada,15.318,0,0,,,
26,1.01.08.03.04,Outros,1.409,1.413,1.959,,,
27,1.02,Ativo Não Circulante,695.390,667.155,748.799,,,
28,1.02.01,Ativo Realizável a Longo Prazo,95.932,102.854,107.827,,,
29,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
30,1.02.01.01.01,Títulos para Negociação,,,,,,
31,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
32,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
33,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
34,1.02.01.03,Contas a Receber,,,,,,
