,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
0,1,Ativo Total,43.882.834,25.236.859,0.0,,,
1,1.01,Ativo Circulante,149.230,71.641,0.0,,,
2,1.01.01,Caixa e Equivalentes de Caixa,137.021,48.155,0.0,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,0,14.803,0.0,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,0,14.803,0.0,,,
12,1.01.03.02.01,Dividendos a Receber,0,14.803,0.0,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,2.639,1.996,0.0,,,
16,1.01.06.01,Tributos Correntes a Recuperar,2.639,1.996,0.0,,,
17,1.01.06.01.01,Imposto de Renda e Contribuição Social a Recuperar,2.639,1.996,0.0,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,9.570,6.687,0.0,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,9.570,6.687,0.0,,,
23,1.01.08.03.01,Créditos com pessoas ligadas,5.086,6.687,0.0,,,
24,1.01.08.03.02,Outros Ativos,4.484,0,0.0,,,
25,1.02,Ativo Não Circulante,43.733.604,25.165.218,0.0,,,
26,1.02.01,Ativo Realizável a Longo Prazo,837.391,9.665,0.0,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,837.111,9.665,0.0,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,837.111,9.665,0.0,,,
39,1.02.01.07,Despesas Antecipadas,,,,,,
40,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
41,1.02.01.08.01,Créditos com Coligadas,,,,,,
42,1.02.01.08.02,Créditos com Controladas,,,,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.09,Outros Ativos Não Circulantes,280,0,0.0,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.09.03,Impostos a recuperar,280,0,0.0,,,
49,1.02.02,Investimentos,42.896.213,25.155.553,0.0,,,
50,1.02.02.01,Participações Societárias,42.896.213,25.155.553,0.0,,,
51,1.02.02.01.01,Participações em Coligadas,,,,,,
52,1.02.02.01.02,Participações em Controladas,42.896.213,25.155.553,0.0,,,
53,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
54,1.02.02.01.04,Outras Participações Societárias,,,,,,
55,1.02.02.02,Propriedades para Investimento,,,,,,
56,1.02.03,Imobilizado,,,,,,
57,1.02.03.01,Imobilizado em Operação,,,,,,
58,1.02.03.02,Imobilizado Arrendado,,,,,,
59,1.02.03.03,Imobilizado em Andamento,,,,,,
60,1.02.04,Intangível,,,,,,
61,1.02.04.01,Intangíveis,,,,,,
62,1.02.04.01.01,Contrato de Concessão,,,,,,
63,1.02.05,Diferido,,,,,,
0,2,Passivo Total,43.882.834,25.236.859,0.0,,,
1,2.01,Passivo Circulante,957.641,30.259,0.0,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,845,0,0.0,,,
3,2.01.01.01,Obrigações Sociais,830,0,0.0,,,
