,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,5.640.962,3.580.883,3.185.372,,,
1,1.01,Ativo Circulante,3.177.662,1.425.346,1.414.565,,,
2,1.01.01,Disponibilidades,10.478,55.192,3.087,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,1.671.274,503.040,529.050,,,
4,1.01.02.01,Aplicações no mercado aberto,1.535.587,402.730,473.819,,,
5,1.01.02.02,Aplicações em depósitos interfinanceiros,135.687,100.310,55.231,,,
6,1.01.03,Títulos e Valores Mobiliários,63.290,113.202,56.663,,,
7,1.01.03.01,Carteira própria,52.309,87.896,56.337,,,
8,1.01.03.02,Vinculados à prestação de garantias,10.981,21.217,0,,,
9,1.01.03.03,Instrumentos Financeiros Derivativos,0,4.089,0,,,
10,1.01.03.04,Vinculados ao Banco Central,0,0,326,,,
11,1.01.04,Relações Interfinanceiras,90.118,1.717,439,,,
12,1.01.04.01,Pagamentos e recebimentos a liquidar,0,33,1,,,
13,1.01.04.02,Depósitos no Banco Central,90.118,1.684,438,,,
14,1.01.05,Relações Interdependências,3,0,0,,,
15,1.01.06,Operações de Crédito,788.028,576.910,695.918,,,
16,1.01.06.01,Operação de Crédito,824.158,659.212,793.550,,,
17,1.01.06.02,(-) Provisão para crédito liquidação duvidosa,-36.130,-82.302,-100.555,,,
18,1.01.06.03,Operação de Crédito Vinculadas,0,0,3.666,,,
19,1.01.06.04,(-) Provisão para crédito liquidação duvidosa,0,0,-743,,,
20,1.01.07,Operações de Arrendamento Mercantil,,,,,,
21,1.01.08,Outros Créditos,457.266,160.342,76.551,,,
22,1.01.08.01,Carteria de câmbio,15,1.738,0,,,
23,1.01.08.02,Rendas a receber,10.508,0,0,,,
24,1.01.08.03,Diversos,447.231,161.514,89.547,,,
25,1.01.08.04,Provisão para créditos de liquidação duvidosa,-2.508,-2.910,-12.996,,,
26,1.01.08.05,Liquidações Pendentes,2.020,0,0,,,
27,1.01.09,Outros Valores e Bens,97.205,14.943,52.857,,,
28,1.01.09.01,Outros Valores e Bens,81.480,0,37.384,,,
29,1.01.09.02,Despesas antecipadas,15.725,14.943,15.473,,,
30,1.02,Ativo Realizável a Longo Prazo,2.405.913,2.143.919,1.762.222,,,
31,1.02.01,Aplicações Interfinanceiras de Liquidez,14.613,3.224,0,,,
32,1.02.01.01,Aplicações em Depósitos Interfinanceiros,14.613,3.224,0,,,
33,1.02.02,Títulos e Valores Mobiliários,245.484,203.699,190.397,,,
34,1.02.02.01,Carteira própria,245.484,203.699,190.397,,,
35,1.02.03,Relações Interfinanceiras,,,,,,
36,1.02.04,Relações Interdependências,,,,,,
37,1.02.05,Operações de Crédito,2.123.484,1.837.031,1.538.262,,,
38,1.02.05.01,Operações de Crédito,2.174.652,1.837.031,1.538.262,,,
39,1.02.05.02,(-) Provisão para créditos de liquidação duvidosa,-51.168,0,0,,,
40,1.02.06,Operações de Arrendamento Mercantil,,,,,,
41,1.02.07,Outros Créditos,9.493,16.132,11.095,,,
42,1.02.07.01,Diversos,9.557,16.132,11.095,,,
43,1.02.07.02,Provisão para crédito de liquidação duvidosa,-64,0,0,,,
44,1.02.08,Outros Valores e Bens,12.839,83.833,22.468,,,
45,1.02.08.01,Outros valores e bens,8.727,72.149,2.704,,,
46,1.02.08.02,(-) Provisão para desvalorização,-277,-277,0,,,
47,1.02.08.03,Despesas antecipadas,4.389,11.961,19.764,,,
48,1.03,Ativo Permanente,57.387,11.618,8.585,,,
49,1.03.01,Investimentos,17.570,5.154,3.393,,,
50,1.03.01.01,Dependências no Exterior,,,,,,
51,1.03.01.02,Participações em Controladas,16.465,4.049,2.288,,,
52,1.03.01.02.01,No país,16.465,4.049,2.288,,,
53,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
54,1.03.01.04,Outros Investimentos,1.105,1.105,1.105,,,
55,1.03.01.05,Provisão para Perdas,,,,,,
56,1.03.02,Imobilizado de Uso,13.777,5.506,5.192,,,
57,1.03.02.01,Outras Imobilizações de Uso,22.450,12.912,11.232,,,
58,1.03.02.02,(-) Depreciações Acumuladas,-8.673,-7.406,-6.040,,,
59,1.03.03,Imobilizado de Arrendamento,,,,,,
60,1.03.04,Intangível,26.040,958,0,,,
61,1.03.04.01,Ativos intangíveis,27.374,975,0,,,
62,1.03.04.02,(-) Amortização Acumulada,-1.334,-17,0,,,
63,1.03.05,Diferido,,,,,,
64,2,Passivo Total,5.640.962,3.580.883,3.185.372,,,
65,2.01,Passivo Circulante,2.883.514,1.630.260,1.132.085,,,
66,2.01.01,Depósitos,1.212.085,633.261,386.060,,,
67,2.01.02,Captações no Mercado Aberto,996,0,0,,,
68,2.01.03,Recursos de Aceites e Emissão de Títulos,1.197.540,812.571,633.753,,,
69,2.01.04,Relações Interfinanceiras,265.081,0,0,,,
70,2.01.05,Relações Interdependências,440,676,14,,,
71,2.01.06,Obrigações por Empréstimos,1.340,1.376,4.510,,,
72,2.01.07,Obrigações por Repasse do País,30.704,10.149,5.133,,,
73,2.01.08,Obrigações por Repasse do Exterior,,,,,,
74,2.01.09,Outras Obrigações,175.328,172.227,102.615,,,
75,2.02,Passivo Exigível a Longo Prazo,1.798.334,1.567.531,1.707.739,,,
76,2.02.01,Depósitos,1.182.350,930.879,1.093.912,,,
77,2.02.02,Captações no Mercado Aberto,,,,,,
78,2.02.03,Recursos de Aceites e Emissão de Títulos,566.396,588.459,559.855,,,
79,2.02.04,Relações Interfinanceiras,,,,,,
80,2.02.05,Relações Interdependências,,,,,,
81,2.02.06,Obrigações por Empréstimos,,,,,,
82,2.02.07,Obrigações por Repasse do País,30.648,33.442,32.931,,,
83,2.02.08,Obrigações por Repasse do Exterior,,,,,,
84,2.02.09,Outras Obrigações,18.940,14.751,21.041,,,
85,2.03,Resultados de Exercícios Futuros,10.333,0,0,,,
86,2.05,Patrimônio Líquido,948.781,383.092,345.548,,,
87,2.05.01,Capital Social Realizado,848.760,311.874,298.111,,,
88,2.05.02,Reservas de Capital,1.290,0,0,,,
89,2.05.03,Reservas de Reavaliação,,,,,,
90,2.05.03.01,Ativos Próprios,,,,,,
91,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
92,2.05.04,Reservas de Lucro,102.071,71.052,47.792,,,
93,2.05.04.01,Legal,,,,,,
94,2.05.04.02,Estatutária,,,,,,
95,2.05.04.03,Para Contingências,,,,,,
96,2.05.04.04,De Lucros a Realizar,,,,,,
97,2.05.04.05,Retenção de Lucros,102.503,73.336,49.796,,,
98,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
99,2.05.04.07,Outras Reservas de Lucro,-432,-2.284,-2.004,,,
100,2.05.05,Ajustes de Avaliação Patrimonial,-3.340,166,-355,,,
101,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,-3.340,166,-355,,,
102,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
103,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
104,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
105,3.01,Receitas da Intermediação Financeira,,,,643.244,545.813,567.092
106,3.02,Despesas da Intermediação Financeira,,,,-291.867,-327.45,-406.74300000000005
107,3.03,Resultado Bruto Intermediação Financeira,,,,351.37699999999995,218.363,160.349
108,3.04,Outras Despesas/Receitas Operacionais,,,,-244.265,-156.586,-123.696
109,3.04.01,Receitas de Prestação de Serviços,,,,38.135999999999996,20.292,14.622
110,3.04.02,Despesas de Pessoal,,,,-114.06200000000001,-77.975,-62.702
111,3.04.03,Outras Despesas Administrativas,,,,-163.351,-90.08,-61.839
112,3.04.04,Despesas Tributárias,,,,-24.726,-14.662,-15.482000000000001
113,3.04.05,Outras Receitas Operacionais,,,,38.647,12.912,-2.454
114,3.04.06,Outras Despesas Operacionais,,,,-28.945999999999998,-14.388,15.556
115,3.04.07,Resultado da Equivalência Patrimonial,,,,10.037,7.315,-11.397
116,3.05,Resultado Operacional,,,,107.11200000000001,61.777,36.653
117,3.06,Resultado Não Operacional,,,,-17.983,-10.226,-8.607999999999999
118,3.06.01,Receitas,,,,0.0,0.0,2.574
119,3.06.02,Despesas,,,,-17.983,-10.226,-11.182
120,3.07,Resultado Antes Tributação/Participações,,,,89.12899999999999,51.551,28.045
121,3.08,Provisão para IR e Contribuição Social,,,,-10.158,0.0,-2.5810000000000004
122,3.09,IR Diferido,,,,-11.229000000000001,-3.395,0.0
123,3.10,Participações/Contribuições Estatutárias,,,,,,
124,3.10.01,Participações,,,,,,
125,3.10.02,Contribuições,,,,,,
126,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
127,3.13,Lucro/Prejuízo do Período,,,,67.742,48.156000000000006,25.464000000000002
128,3.99,Lucro por Ação - (R$ / Ação),,,,68000.0,68000.0,215000.0
