,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,8.208.882,3.814.697,3.559.631,,,
1,1.01,Ativo Circulante,1.038.248,419.729,529.426,,,
2,1.01.01,Caixa e Equivalentes de Caixa,6.501,6.625,1.316,,,
3,1.01.02,Aplicações Financeiras,925.164,336.152,441.952,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,925.164,336.152,441.952,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.01.03,Aplicações Financeiras de curto prazo,925.164,336.152,441.952,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,35.587,33.024,31.494,,,
11,1.01.03.01,Clientes,25.780,20.726,19.820,,,
12,1.01.03.02,Outras Contas a Receber,9.807,12.298,11.674,,,
13,1.01.03.02.01,Dividendos e juros sobre capital próprio a receber,9.807,12.298,11.674,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,30.162,25.443,34.360,,,
17,1.01.06.01,Tributos Correntes a Recuperar,30.162,25.443,34.360,,,
18,1.01.07,Despesas Antecipadas,4.008,5.964,7.032,,,
19,1.01.08,Outros Ativos Circulantes,36.826,12.521,13.272,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,36.826,12.521,13.272,,,
23,1.01.08.03.01,Valores a receber,9.933,7.117,0,,,
24,1.01.08.03.02,Outros,5.283,5.404,13.272,,,
25,1.01.08.03.03,Ativo não circulante mantido para venda,21.610,0,0,,,
26,1.02,Ativo Não Circulante,7.170.634,3.394.968,3.030.205,,,
27,1.02.01,Ativo Realizável a Longo Prazo,75.496,63.625,68.050,,,
28,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
29,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
32,1.02.01.04,Contas a Receber,,,,,,
33,1.02.01.04.01,Clientes,,,,,,
34,1.02.01.04.02,Outras Contas a Receber,,,,,,
35,1.02.01.05,Estoques,,,,,,
36,1.02.01.06,Ativos Biológicos,,,,,,
37,1.02.01.07,Tributos Diferidos,22.895,10.153,5.821,,,
38,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,22.895,10.153,5.821,,,
39,1.02.01.08,Despesas Antecipadas,9.936,18.152,27.973,,,
40,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
41,1.02.01.09.01,Créditos com Coligadas,,,,,,
42,1.02.01.09.02,Créditos com Controladas,,,,,,
43,1.02.01.09.03,Créditos com Controladores,,,,,,
44,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.10,Outros Ativos Não Circulantes,42.665,35.320,34.256,,,
46,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.10.03,Depósitos Judiciais,1.653,395,371,,,
49,1.02.01.10.04,Instrumentos financeiros derivativos,9.036,6.972,5.151,,,
50,1.02.01.10.05,"Empréstimos, mútuo e outras contas a receber",151,2.053,28.127,,,
51,1.02.01.10.06,Valores a receber,15.807,11.807,607,,,
52,1.02.01.10.07,Impostos a recuperar,16.018,14.093,0,,,
53,1.02.01.10.08,Outros créditos,,,,,,
54,1.02.02,Investimentos,7.042.136,3.293.887,2.936.110,,,
55,1.02.02.01,Participações Societárias,6.405.396,2.629.127,2.279.709,,,
56,1.02.02.01.01,Participações em Coligadas,,,,,,
57,1.02.02.01.02,Participações em Controladas,6.405.396,2.629.127,2.279.709,,,
58,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
59,1.02.02.01.04,Outros Investimentos,,,,,,
60,1.02.02.02,Propriedades para Investimento,636.740,664.760,656.401,,,
61,1.02.03,Imobilizado,7.425,4.788,7.300,,,
62,1.02.03.01,Imobilizado em Operação,7.425,4.788,7.300,,,
63,1.02.03.02,Direito de Uso em Arrendamento,,,,,,
64,1.02.03.03,Imobilizado em Andamento,,,,,,
65,1.02.04,Intangível,45.577,32.668,18.745,,,
66,1.02.04.01,Intangíveis,45.577,32.668,18.745,,,
67,1.02.04.01.01,Contrato de Concessão,,,,,,
0,2,Passivo Total,8.208.882,3.814.697,3.559.631,,,
1,2.01,Passivo Circulante,113.243,74.850,84.453,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,,,,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,,,,,,
5,2.01.02,Fornecedores,17.479,6.657,3.527,,,
6,2.01.02.01,Fornecedores Nacionais,17.479,6.657,3.527,,,
7,2.01.02.02,Fornecedores Estrangeiros,,,,,,
8,2.01.03,Obrigações Fiscais,4.276,3.326,6.067,,,
9,2.01.03.01,Obrigações Fiscais Federais,4.276,3.326,6.067,,,
10,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,129,106,2.225,,,
11,2.01.03.01.02,Impostos e contribuições a recolher,4.147,3.220,3.842,,,
12,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
13,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
14,2.01.04,Empréstimos e Financiamentos,,,,,,
15,2.01.04.01,Empréstimos e Financiamentos,,,,,,
16,2.01.04.01.01,Em Moeda Nacional,,,,,,
17,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
18,2.01.04.02,Debêntures,,,,,,
19,2.01.04.03,Financiamento por Arrendamento,,,,,,
20,2.01.05,Outras Obrigações,91.488,64.867,74.859,,,
21,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
22,2.01.05.01.01,Débitos com Coligadas,,,,,,
23,2.01.05.01.02,Débitos com Controladas,,,,,,
24,2.01.05.01.03,Débitos com Controladores,,,,,,
25,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
26,2.01.05.02,Outros,91.488,64.867,74.859,,,
27,2.01.05.02.01,Dividendos e JCP a Pagar,0,27.066,22.453,,,
28,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
29,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
30,2.01.05.02.04,"Empréstimos e financiamentos, CCI/CRI's e debêntures",27.593,19.121,16.704,,,
31,2.01.05.02.05,Obtigações por compra de ativos,0,1.136,10.417,,,
32,2.01.05.02.06,Contas a pagar - Leasing,4.586,0,0,,,
33,2.01.05.02.07,Outras obrigações,59.309,17.544,25.285,,,
34,2.01.06,Provisões,,,,,,
35,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
36,2.01.06.01.01,Provisões Fiscais,,,,,,
37,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
38,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
39,2.01.06.01.04,Provisões Cíveis,,,,,,
40,2.01.06.02,Outras Provisões,,,,,,
41,2.01.06.02.01,Provisões para Garantias,,,,,,
42,2.01.06.02.02,Provisões para Reestruturação,,,,,,
43,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
44,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
45,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
46,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
47,2.02,Passivo Não Circulante,1.652.008,1.185.872,1.009.763,,,
48,2.02.01,Empréstimos e Financiamentos,,,,,,
49,2.02.01.01,Empréstimos e Financiamentos,,,,,,
50,2.02.01.01.01,Em Moeda Nacional,,,,,,
51,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
52,2.02.01.02,Debêntures,,,,,,
53,2.02.01.03,Financiamento por Arrendamento,,,,,,
54,2.02.02,Outras Obrigações,1.649.280,1.183.045,1.006.697,,,
55,2.02.02.01,Passivos com Partes Relacionadas,,,,,,
56,2.02.02.01.01,Débitos com Coligadas,,,,,,
57,2.02.02.01.02,Débitos com Controladas,,,,,,
58,2.02.02.01.03,Débitos com Controladores,,,,,,
59,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
60,2.02.02.02,Outros,1.649.280,1.183.045,1.006.697,,,
61,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
62,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
63,2.02.02.02.03,Receitas diferidas,5.580,3.697,4.783,,,
64,2.02.02.02.04,Impostos e contribuições a recolher,360,360,360,,,
65,2.02.02.02.05,"Empréstimos e financiamentos, CCI/CRIs e debêntures",1.602.315,1.162.793,997.039,,,
66,2.02.02.02.06,Outras obrigações por compra de ativos,0,0,1.136,,,
67,2.02.02.02.07,Contas a pagar - Leasing,25.706,0,0,,,
68,2.02.02.02.08,Outras obrigações,15.319,16.195,3.379,,,
69,2.02.03,Tributos Diferidos,,,,,,
70,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
71,2.02.04,Provisões,2.728,2.827,3.066,,,
72,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,2.728,2.827,3.066,,,
73,2.02.04.01.01,Provisões Fiscais,,,,,,
74,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
75,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
76,2.02.04.01.04,Provisões Cíveis,,,,,,
77,2.02.04.01.05,Provisões para contingência,2.728,2.827,3.066,,,
78,2.02.04.02,Outras Provisões,,,,,,
79,2.02.04.02.01,Provisões para Garantias,,,,,,
80,2.02.04.02.02,Provisões para Reestruturação,,,,,,
81,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
82,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
83,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
84,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
85,2.02.06,Lucros e Receitas a Apropriar,,,,,,
