,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
0,1,Ativo Total,84.602,141.365,146.608,,,
1,1.01,Ativo Circulante,31.899,17.329,38.253,,,
2,1.01.01,Caixa e Equivalentes de Caixa,1.1,8.0,19.0,,,
3,1.01.01.01,Depósitos Bancários,1.1,8.0,19.0,,,
4,1.01.02,Aplicações Financeiras,22.226,1.857,23.572,,,
5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,22.226,1.857,23.572,,,
6,1.01.02.01.01,Títulos para Negociação,21.268,0.0,18.265,,,
7,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
8,1.01.02.01.03,Fundos de Investimento,958.0,1.857,5.307,,,
9,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
11,1.01.03,Contas a Receber,7.997999999999999,15.456,14.564,,,
12,1.01.03.01,Clientes,7.997999999999999,15.456,14.564,,,
13,1.01.03.01.01,Direitos Creditórios de Aluguéis Vinculados,,,,,,
14,1.01.03.01.02,Cédulas de Créditos Imobiliários,7.997999999999999,15.456,14.564,,,
15,1.01.03.01.03,(-) Rendas a Apropriar de CCIS Vinculadas,,,,,,
16,1.01.03.02,Outras Contas a Receber,,,,,,
17,1.01.04,Estoques,,,,,,
18,1.01.05,Ativos Biológicos,,,,,,
19,1.01.06,Tributos a Recuperar,570.0,3.0,93.0,,,
20,1.01.06.01,Tributos Correntes a Recuperar,570.0,3.0,93.0,,,
21,1.01.06.01.01,Impostos a Compensar,570.0,3.0,93.0,,,
22,1.01.07,Despesas Antecipadas,,,,,,
23,1.01.08,Outros Ativos Circulantes,5.0,5.0,5.0,,,
24,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
25,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
26,1.01.08.03,Outros,5.0,5.0,5.0,,,
27,1.01.08.03.01,Valores a Receber de Coligadas,,,,,,
28,1.01.08.03.02,Outros Créditos,,,,,,
29,1.01.08.03.03,Créditos Tributários de Impostos e Contribuições,,,,,,
