,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
0,1,Ativo Total,42.535,46.129,53.812,,,
1,1.01,Ativo Circulante,36.374,1.554,6.644,,,
2,1.01.01,Caixa e Equivalentes de Caixa,7.0,3.0,1.0,,,
3,1.01.02,Aplicações Financeiras,29.976,65.0,5.015,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,29.976,65.0,5.015,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,2.501,4.0,0.0,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,2.501,4.0,0.0,,,
12,1.01.03.02.01,Dividendos a Receber,,,,,,
13,1.01.03.02.02,Outros Créditos,2.501,4.0,0.0,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,3.89,1.482,1.6280000000000001,,,
17,1.01.06.01,Tributos Correntes a Recuperar,3.89,1.482,1.6280000000000001,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,,,,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,,,,,,
23,1.02,Ativo Não Circulante,6.1610000000000005,44.575,47.168,,,
24,1.02.01,Ativo Realizável a Longo Prazo,1.952,48.0,48.0,,,
25,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
26,1.02.01.01.01,Títulos para Negociação,,,,,,
27,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
28,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
29,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
30,1.02.01.03,Contas a Receber,,,,,,
31,1.02.01.03.01,Clientes,,,,,,
32,1.02.01.03.02,Outras Contas a Receber,,,,,,
33,1.02.01.04,Estoques,,,,,,
