,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,58.630.771,58.677.741,54.255.611,,,
1,1.01,Ativo Circulante,13.326.453,16.409.154,22.276.591,,,
2,1.01.01,Disponibilidades,168.525,133.428,161.518,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,3.376.358,7.779.984,12.931.084,,,
4,1.01.02.01,Aplicação no Mercado Aberto,3.275.927,7.626.446,12.787.577,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,100.431,153.538,143.507,,,
6,1.01.03,Títulos e Valores Mobiliários,1.747.783,1.296.313,2.335.215,,,
7,1.01.03.01,Carteira Própria,1.362.688,701.750,1.458.959,,,
8,1.01.03.02,Vinculados a Compromisso de Recompra,242.819,0,876.256,,,
9,1.01.03.03,Instrumentos Financeiros Derivativos,0,585.664,0,,,
10,1.01.03.04,Vinculados à Prestação de Garantias,142.276,8.899,0,,,
11,1.01.04,Relações Interfinanceiras,526.650,502.579,517.430,,,
12,1.01.04.01,Pagamentos e Recebimentos a Liquidar,508,1.362,8.155,,,
13,1.01.04.02,Depósitos no Banco Central,525.291,500.019,506.318,,,
14,1.01.04.03,Correspondentes,851,1.198,2.957,,,
15,1.01.05,Relações Interdependências,0,0,84,,,
16,1.01.06,Operações de Crédito,5.082.117,4.268.172,4.183.701,,,
17,1.01.06.01,Setor Público,75.318,185.614,186.731,,,
18,1.01.06.02,Setor Privado,5.336.977,4.429.321,4.489.435,,,
19,1.01.06.03,(Provisão para Operações de Crédito de Liquidação Duvidosa),-330.178,-346.763,-492.465,,,
20,1.01.07,Operações de Arrendamento Mercantil,,,,,,
21,1.01.08,Outros Créditos,2.395.068,2.402.198,2.115.657,,,
22,1.01.08.01,Carteira de Câmbio,855.128,868.658,885.164,,,
23,1.01.08.02,Rendas a Receber,18.319,15.938,16.480,,,
24,1.01.08.03,Negociação e Intermediação de Valores,20,12,12,,,
25,1.01.08.04,Diversos,1.611.362,1.528.319,1.219.789,,,
26,1.01.08.05,(Provisão para Outros Créditos de Liquidação Duvidosa),-89.761,-10.729,-5.788,,,
27,1.01.09,Outros Valores e Bens,29.952,26.480,31.902,,,
28,1.01.09.01,Outros Valores e Bens,15.412,15.868,14.649,,,
29,1.01.09.02,(Provisão para Desvalorização),-581,-632,-620,,,
30,1.01.09.03,Despesas Antecipadas,15.121,11.244,17.873,,,
31,1.02,Ativo Realizável a Longo Prazo,45.071.845,42.026.807,31.794.241,,,
32,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
33,1.02.02,Títulos e Valores Mobiliários,37.942.241,35.077.031,24.524.324,,,
34,1.02.02.01,Carteira Própria,36.056.160,33.398.598,23.665.336,,,
35,1.02.02.02,Vinculados a Compromisso de Recompra,1.304.444,1.238.171,3.091,,,
36,1.02.02.03,Vinculados a Prestação de Garantias,575.692,440.262,429.384,,,
37,1.02.02.04,Títulos Objeto de Operações Compromissadas com Livre Movimentação,5.945,0,0,,,
38,1.02.02.05,Instrumentos Financeiros Derivativos,0,0,426.513,,,
39,1.02.03,Relações Interfinanceiras,74.903,70.581,66.639,,,
40,1.02.03.01,Tesouro Nacional - Recursos do Crédito Rural,152,0,0,,,
41,1.02.03.02,SFH - Sistema Financeiro da Habitação,74.751,70.581,66.639,,,
42,1.02.04,Relações Interdependências,,,,,,
43,1.02.05,Operações de Crédito,4.348.997,4.774.644,4.915.752,,,
44,1.02.05.01,Setor Público,370.603,429.654,1.041.162,,,
45,1.02.05.02,Setor Privado,4.252.385,4.615.157,4.327.186,,,
46,1.02.05.03,(Provisão para Operações de Crédito de Liquidação Duvidosa),-273.991,-270.167,-452.596,,,
47,1.02.06,Operações de Arrendamento Mercantil,,,,,,
48,1.02.07,Outros Créditos,2.705.704,2.104.551,2.287.526,,,
49,1.02.07.01,Diversos,2.733.058,2.132.399,2.314.764,,,
50,1.02.07.02,(Provisão para Outros Créditos de LIquidação Duvidosa),-27.354,-27.848,-27.238,,,
51,1.02.08,Outros Valores e Bens,,,,,,
52,1.03,Ativo Permanente,232.473,241.780,184.779,,,
53,1.03.01,Investimentos,1.592,1.591,1.591,,,
54,1.03.01.01,Dependências no Exterior,,,,,,
55,1.03.01.02,Participações em Controladas,,,,,,
56,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
57,1.03.01.04,Outros Investimentos,6.878,6.877,6.877,,,
58,1.03.01.05,Provisão para Perdas,-5.286,-5.286,-5.286,,,
59,1.03.02,Imobilizado de Uso,230.318,220.241,163.240,,,
60,1.03.02.01,Imóveis de Uso,174.027,169.752,169.752,,,
61,1.03.02.02,Reavaliações de Imóveis de Uso,107.132,107.132,107.132,,,
62,1.03.02.03,Outras Imobilizações de Uso,314.731,303.583,277.150,,,
63,1.03.02.04,(Depreciação Acumulada),-365.572,-360.226,-390.794,,,
64,1.03.03,Imobilizado de Arrendamento,,,,,,
65,1.03.04,Intangível,563,19.948,19.948,,,
66,1.03.05,Diferido,,,,,,
67,2,Passivo Total,58.630.771,58.677.741,54.255.611,,,
68,2.01,Passivo Circulante,13.619.087,16.288.477,21.632.803,,,
