,Conta,Descrição,31/12/2012,31/12/2011,31/12/2010,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010
0,1,Ativo Total,224.706,243.239,472.98900000000003,,,
1,1.01,Ativo Circulante,170.752,190.92700000000002,426.26,,,
2,1.01.01,Caixa e Equivalentes de Caixa,121.40899999999999,130.079,281.19,,,
3,1.01.01.01,Disponivel,306.0,265.0,775.0,,,
4,1.01.01.02,Aplicações financeiras renda fixa,121.103,129.814,280.415,,,
5,1.01.02,Aplicações Financeiras,28.471999999999998,30.605999999999998,38.418,,,
6,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,28.471999999999998,30.605999999999998,38.418,,,
7,1.01.02.01.01,Títulos para Negociação,28.471999999999998,30.605999999999998,38.418,,,
8,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
9,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
11,1.01.03,Contas a Receber,10.979000000000001,10.658,8.357000000000001,,,
12,1.01.03.01,Clientes,10.622,10.618,8.116,,,
13,1.01.03.02,Outras Contas a Receber,357.0,40.0,241.0,,,
14,1.01.04,Estoques,5.067,6.239,4.906000000000001,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,4.761,13.285,93.32,,,
17,1.01.06.01,Tributos Correntes a Recuperar,4.761,13.285,93.32,,,
18,1.01.06.01.01,Tributos Correntes a Recuperar,4.591,13.115,0.0,,,
19,1.01.06.01.02,Tributos Antecipados a Recuperar,170.0,170.0,0.0,,,
20,1.01.07,Despesas Antecipadas,64.0,60.0,69.0,,,
21,1.01.08,Outros Ativos Circulantes,,,,,,
22,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
23,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
24,1.01.08.03,Outros,,,,,,
25,1.02,Ativo Não Circulante,53.95399999999999,52.312,46.729,,,
26,1.02.01,Ativo Realizável a Longo Prazo,9.776,4.696000000000001,4.828,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,62.0,62.0,62.0,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,8.067,2.928,2.952,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,3.467,2.9130000000000003,2.952,,,
39,1.02.01.06.02,ICMS a Recuperar,4.6,15.0,0.0,,,
40,1.02.01.07,Despesas Antecipadas,,,,,,
41,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
42,1.02.01.08.01,Créditos com Coligadas,,,,,,
43,1.02.01.08.02,Créditos com Controladas,,,,,,
44,1.02.01.08.03,Créditos com Controladores,,,,,,
45,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
46,1.02.01.09,Outros Ativos Não Circulantes,1.6469999999999998,1.706,1.814,,,
47,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
48,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
49,1.02.01.09.03,Depósitos para recursos,1.6469999999999998,1.706,1.814,,,
50,1.02.02,Investimentos,42.998999999999995,46.038000000000004,40.022,,,
51,1.02.02.01,Participações Societárias,42.998999999999995,46.038000000000004,40.022,,,
52,1.02.02.01.01,Participações em Coligadas,,,,,,
53,1.02.02.01.02,Participações em Controladas,42.998999999999995,46.038000000000004,40.022,,,
54,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
55,1.02.02.01.04,Outras Participações Societárias,,,,,,
56,1.02.02.02,Propriedades para Investimento,,,,,,
57,1.02.03,Imobilizado,1.179,1.578,1.8559999999999999,,,
58,1.02.03.01,Imobilizado em Operação,1.179,1.578,1.8559999999999999,,,
59,1.02.03.02,Imobilizado Arrendado,,,,,,
60,1.02.03.03,Imobilizado em Andamento,,,,,,
61,1.02.04,Intangível,,,,,,
62,1.02.04.01,Intangíveis,,,,,,
63,1.02.04.01.01,Contrato de Concessão,,,,,,
64,1.02.05,Diferido,0.0,0.0,23.0,,,
65,2,Passivo Total,224.706,243.239,472.98900000000003,,,
66,2.01,Passivo Circulante,11.985,18.98,133.438,,,
67,2.01.01,Obrigações Sociais e Trabalhistas,371.0,371.0,425.0,,,
68,2.01.01.01,Obrigações Sociais,155.0,146.0,206.0,,,
69,2.01.01.02,Obrigações Trabalhistas,216.0,225.0,219.0,,,
70,2.01.02,Fornecedores,654.0,893.0,781.0,,,
71,2.01.02.01,Fornecedores Nacionais,654.0,893.0,781.0,,,
72,2.01.02.02,Fornecedores Estrangeiros,,,,,,
73,2.01.03,Obrigações Fiscais,4.644,9.774,90.165,,,
74,2.01.03.01,Obrigações Fiscais Federais,4.426,9.387,90.051,,,
75,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,4.3069999999999995,8.888,89.72200000000001,,,
76,2.01.03.01.02,IPI,32.0,224.0,119.0,,,
77,2.01.03.01.03,PIS,0.0,34.0,15.0,,,
78,2.01.03.01.04,COFINS,0.0,155.0,70.0,,,
79,2.01.03.01.05,IRRF,82.0,79.0,122.0,,,
80,2.01.03.01.06,"CSL, PIS e COFINS retido na fonte",5.0,7.0,3.0,,,
81,2.01.03.02,Obrigações Fiscais Estaduais,217.0,386.0,112.0,,,
82,2.01.03.02.01,ICMS,217.0,386.0,112.0,,,
83,2.01.03.03,Obrigações Fiscais Municipais,1.0,1.0,2.0,,,
84,2.01.03.03.01,ISS retido na fonte,1.0,1.0,2.0,,,
85,2.01.04,Empréstimos e Financiamentos,,,,,,
86,2.01.04.01,Empréstimos e Financiamentos,,,,,,
87,2.01.04.01.01,Em Moeda Nacional,,,,,,
88,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
89,2.01.04.02,Debêntures,,,,,,
90,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
91,2.01.05,Outras Obrigações,6.316,7.942,42.067,,,
92,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
93,2.01.05.01.01,Débitos com Coligadas,,,,,,
94,2.01.05.01.02,Débitos com Controladas,,,,,,
95,2.01.05.01.03,Débitos com Controladores,,,,,,
96,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
97,2.01.05.02,Outros,6.316,7.942,42.067,,,
98,2.01.05.02.01,Dividendos e JCP a Pagar,2.195,2.115,262.0,,,
99,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,4.121,5.827000000000001,41.805,,,
100,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
101,2.01.05.02.04,Dividendos propostos,,,,,,
102,2.01.06,Provisões,,,,,,
103,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
104,2.01.06.01.01,Provisões Fiscais,,,,,,
105,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
106,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
107,2.01.06.01.04,Provisões Cíveis,,,,,,
108,2.01.06.01.05,Depósito para recursos,,,,,,
109,2.01.06.02,Outras Provisões,,,,,,
110,2.01.06.02.01,Provisões para Garantias,,,,,,
111,2.01.06.02.02,Provisões para Reestruturação,,,,,,
112,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
113,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
114,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
115,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
116,2.02,Passivo Não Circulante,19.937,19.035,21.701999999999998,,,
117,2.02.01,Empréstimos e Financiamentos,,,,,,
118,2.02.01.01,Empréstimos e Financiamentos,,,,,,
119,2.02.01.01.01,Em Moeda Nacional,,,,,,
120,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
121,2.02.01.02,Debêntures,,,,,,
122,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
123,2.02.02,Outras Obrigações,,,,,,
124,2.02.02.01,Passivos com Partes Relacionadas,,,,,,
125,2.02.02.01.01,Débitos com Coligadas,,,,,,
126,2.02.02.01.02,Débitos com Controladas,,,,,,
127,2.02.02.01.03,Débitos com Controladores,,,,,,
128,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
129,2.02.02.02,Outros,,,,,,
130,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
131,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
132,2.02.03,Tributos Diferidos,9.74,10.465,13.132,,,
133,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,9.74,10.465,13.132,,,
134,2.02.04,Provisões,10.197000000000001,8.57,8.57,,,
135,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,10.197000000000001,8.57,8.57,,,
136,2.02.04.01.01,Provisões Fiscais,5.997000000000001,4.07,4.07,,,
137,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,2.2,2.5,2.0,,,
138,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
139,2.02.04.01.04,Provisões Cíveis,2.0,2.0,2.5,,,
140,2.02.04.02,Outras Provisões,,,,,,
141,2.02.04.02.01,Provisões para Garantias,,,,,,
142,2.02.04.02.02,Provisões para Reestruturação,,,,,,
143,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
144,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
145,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
146,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
147,2.02.06,Lucros e Receitas a Apropriar,,,,,,
148,2.02.06.01,Lucros a Apropriar,,,,,,
149,2.02.06.02,Receitas a Apropriar,,,,,,
150,2.02.06.03,Subvenções de Investimento a Apropriar,,,,,,
151,2.03,Patrimônio Líquido,192.78400000000002,205.22400000000002,317.849,,,
152,2.03.01,Capital Social Realizado,133.01,133.01,133.01,,,
153,2.03.02,Reservas de Capital,,,,,,
154,2.03.02.01,Ágio na Emissão de Ações,,,,,,
155,2.03.02.02,Reserva Especial de Ágio na Incorporação,,,,,,
156,2.03.02.03,Alienação de Bônus de Subscrição,,,,,,
157,2.03.02.04,Opções Outorgadas,,,,,,
158,2.03.02.05,Ações em Tesouraria,,,,,,
159,2.03.02.06,Adiantamento para Futuro Aumento de Capital,,,,,,
160,2.03.03,Reservas de Reavaliação,,,,,,
161,2.03.04,Reservas de Lucros,41.465,52.498999999999995,159.967,,,
162,2.03.04.01,Reserva Legal,24.768,24.243000000000002,23.059,,,
163,2.03.04.02,Reserva Estatutária,,,,,,
164,2.03.04.03,Reserva para Contingências,,,,,,
165,2.03.04.04,Reserva de Lucros a Realizar,4.335,10.772,11.492,,,
166,2.03.04.05,Reserva de Retenção de Lucros,3.0,1.0,1.0,,,
167,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,,,,,,
168,2.03.04.07,Reserva de Incentivos Fiscais,,,,,,
169,2.03.04.08,Dividendo Adicional Proposto,12.359000000000002,17.483,125.415,,,
170,2.03.04.09,Ações em Tesouraria,,,,,,
171,2.03.05,Lucros/Prejuízos Acumulados,,,,,,
172,2.03.06,Ajustes de Avaliação Patrimonial,18.309,19.715,24.872,,,
173,2.03.07,Ajustes Acumulados de Conversão,,,,,,
174,2.03.08,Outros Resultados Abrangentes,,,,,,
175,3.01,Receita de Venda de Bens e/ou Serviços,,,,35.46,34.571999999999996,30.066999999999997
176,3.01.01,Receita bruta de vendas e serviços,,,,49.918,48.948,38.148
177,3.01.02,Deduções da receita bruta,,,,-14.458,-14.376,-8.081
178,3.02,Custo dos Bens e/ou Serviços Vendidos,,,,-23.873,-21.928,-19.852
179,3.02.01,Custo dos Produtos Vendidos,,,,-23.873,-21.928,-19.852
180,3.03,Resultado Bruto,,,,11.587,12.644,10.215
181,3.04,Despesas/Receitas Operacionais,,,,-8.051,-3.2089999999999996,234.26
182,3.04.01,Despesas com Vendas,,,,-4.334,-4.133,-3.673
183,3.04.01.01,Despesas com vendas,,,,-4.334,-4.133,-3.673
184,3.04.02,Despesas Gerais e Administrativas,,,,-7.711,-6.4639999999999995,-11.870999999999999
185,3.04.02.01,Despesas gerais e administrativas,,,,-6.525,-5.16,-10.657
186,3.04.02.02,Honorários da administração,,,,-902.0,-862.0,-714.0
187,3.04.02.03,Participação dos administradores,,,,-200.0,-350.0,-500.0
188,3.04.02.05,Depreciação,,,,-84.0,-92.0,0.0
189,3.04.03,Perdas pela Não Recuperabilidade de Ativos,,,,,,
190,3.04.04,Outras Receitas Operacionais,,,,674.0,652.0,241.917
191,3.04.04.01,Outras Receitas Operacionais,,,,162.0,636.0,121.0
192,3.04.04.02,Resultado da Venda de Imóvel,,,,0.0,0.0,241.796
193,3.04.04.03,Resultado da Venda de Imobilizado,,,,512.0,16.0,0.0
194,3.04.05,Outras Despesas Operacionais,,,,,,
195,3.04.05.01,Outras despesas operacionais,,,,,,
196,3.04.06,Resultado de Equivalência Patrimonial,,,,3.32,6.736000000000001,7.8870000000000005
197,3.04.06.01,Resultado de equivalência patrimonial,,,,3.32,6.736000000000001,7.8870000000000005
198,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,,,,3.536,9.435,244.475
199,3.06,Resultado Financeiro,,,,10.714,23.129,18.299
200,3.06.01,Receitas Financeiras,,,,11.023,23.195999999999998,18.502
201,3.06.01.01,Receitas de aplicações em renda fixa,,,,11.023,23.195999999999998,18.502
202,3.06.02,Despesas Financeiras,,,,-309.0,-67.0,-203.0
203,3.06.02.01,Despesas financeiras,,,,-309.0,-67.0,-203.0
204,3.07,Resultado Antes dos Tributos sobre o Lucro,,,,14.25,32.564,262.774
205,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,,,,-3.7539999999999996,-8.888,-88.949
206,3.08.01,Corrente,,,,-4.3069999999999995,-8.888,-89.721
207,3.08.02,Diferido,,,,553.0,0.0,772.0
208,3.09,Resultado Líquido das Operações Continuadas,,,,10.495999999999999,23.676,173.825
209,3.10,Resultado Líquido de Operações Descontinuadas,,,,,,
210,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,,,,,,
211,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,,,,,,
212,3.11,Lucro/Prejuízo do Período,,,,10.495999999999999,23.676,173.825
213,3.99,Lucro por Ação - (Reais / Ação),,,,,,
214,3.99.01,Lucro Básico por Ação,,,,,,
215,3.99.01.01,ON,,,,2308090.0,5206380.0,38224512.0
216,3.99.02,Lucro Diluído por Ação,,,,,,
217,3.99.02.01,ON,,,,,,
