,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
0,1,Ativo Total,5.007.256,5.322.456,5.379.518,,,
1,1.01,Ativo Circulante,129.272,497.119,319.490,,,
2,1.01.01,Caixa e Equivalentes de Caixa,32,44,18,,,
3,1.01.02,Aplicações Financeiras,54.754,348.957,227.820,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,54.754,348.957,227.820,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,54.754,348.957,227.820,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,,,,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,30.259,18.320,58.856,,,
15,1.01.06.01,Tributos Correntes a Recuperar,30.259,18.320,58.856,,,
16,1.01.06.01.01,Imposto de Renda e Contribuição Social Compensáveis,30.259,18.320,54.425,,,
17,1.01.06.01.02,Outros Tributos Compensáveis,0,0,4.431,,,
18,1.01.07,Despesas Antecipadas,6,50,63,,,
19,1.01.08,Outros Ativos Circulantes,44.221,129.748,32.733,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,44.221,129.748,32.733,,,
23,1.01.08.03.01,Dividendos a Receber,43.785,129.312,32.297,,,
24,1.01.08.03.02,Outros Créditos,436,436,436,,,
25,1.02,Ativo Não Circulante,4.877.984,4.825.337,5.060.028,,,
26,1.02.01,Ativo Realizável a Longo Prazo,13.440,8.497,60.773,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,0,0,49.179,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
39,1.02.01.06.02,Imposto de Renda e Contribuição Social Compensáveis,0,0,49.179,,,
40,1.02.01.06.03,Outros Tributos compensáveis,,,,,,
41,1.02.01.06.04,Tributos a Recuperar,,,,,,
42,1.02.01.07,Despesas Antecipadas,,,,,,
43,1.02.01.08,Créditos com Partes Relacionadas,0,0,972,,,
44,1.02.01.08.01,Créditos com Coligadas,0,0,972,,,
45,1.02.01.08.02,Créditos com Controladas,,,,,,
46,1.02.01.08.03,Créditos com Controladores,,,,,,
47,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
48,1.02.01.09,Outros Ativos Não Circulantes,13.440,8.497,10.622,,,
49,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
50,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
51,1.02.01.09.03,Cauções e Depósitos Vinculados,13.440,8.497,10.622,,,
52,1.02.02,Investimentos,3.546.422,3.393.672,3.467.309,,,
53,1.02.02.01,Participações Societárias,3.546.422,3.393.672,3.467.309,,,
54,1.02.02.01.01,Participações em Coligadas,,,,,,
55,1.02.02.01.02,Participações em Controladas,,,,,,
56,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
57,1.02.02.01.04,Outras Participações Societárias,,,,,,
58,1.02.02.02,Propriedades para Investimento,,,,,,
59,1.02.03,Imobilizado,,,,,,
60,1.02.03.01,Imobilizado em Operação,,,,,,
61,1.02.03.02,Imobilizado Arrendado,,,,,,
62,1.02.03.03,Imobilizado em Andamento,,,,,,
63,1.02.04,Intangível,1.318.122,1.423.168,1.531.946,,,
64,1.02.04.01,Intangíveis,1.318.122,1.423.168,1.531.946,,,
65,1.02.04.01.01,Contrato de Concessão,,,,,,
66,1.02.04.01.02,Uso do Bem Público,,,,,,
67,1.02.04.01.03,Gerado na Aquisição da Concessão,1.318.122,1.423.168,1.531.946,,,
68,1.02.04.01.04,Outros Intangíveis,,,,,,
69,1.02.05,Diferido,,,,,,
0,2,Passivo Total,5.007.256,5.322.456,5.379.518,,,
1,2.01,Passivo Circulante,10.678,69.593,190.902,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,,,,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,,,,,,
5,2.01.02,Fornecedores,237,165,400,,,
6,2.01.02.01,Fornecedores Nacionais,237,165,400,,,
7,2.01.02.02,Fornecedores Estrangeiros,,,,,,
8,2.01.03,Obrigações Fiscais,29,122,104.240,,,
9,2.01.03.01,Obrigações Fiscais Federais,29,122,104.240,,,
10,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0,0,100.374,,,
11,2.01.03.01.02,Outros Tributos a Pagar,29,122,3.866,,,
12,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
13,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
14,2.01.04,Empréstimos e Financiamentos,10.271,8.151,12.183,,,
15,2.01.04.01,Empréstimos e Financiamentos,,,,,,
16,2.01.04.01.01,Em Moeda Nacional,,,,,,
17,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
18,2.01.04.02,Debêntures,10.271,8.151,12.183,,,
19,2.01.04.02.01,Encargos de Dívidas,11.836,9.716,13.748,,,
20,2.01.04.02.02,Custo a Amortizar,-1.565,-1.565,-1.565,,,
21,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
22,2.01.05,Outras Obrigações,0,61.155,70.024,,,
23,2.01.05.01,Passivos com Partes Relacionadas,0,42.998,42.998,,,
24,2.01.05.01.01,Débitos com Coligadas,,,,,,
25,2.01.05.01.02,Débitos com Controladas,0,42.998,42.998,,,
26,2.01.05.01.03,Débitos com Controladores,,,,,,
27,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
28,2.01.05.02,Outros,0,18.157,27.026,,,
29,2.01.05.02.01,Dividendos e JCP a Pagar,0,17.960,25.890,,,
30,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
32,2.01.05.02.04,Outras Obrigações,0,197,1.136,,,
33,2.01.06,Provisões,141,0,4.055,,,
34,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,141,0,4.055,,,
35,2.01.06.01.01,Provisões Fiscais,141,0,4.055,,,
36,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
