,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
0,1,Ativo Total,23.383.659,22.420.981,20.637.116,,,
1,1.01,Ativo Circulante,3.348.607,3.010.770,3.424.607,,,
2,1.01.01,Caixa e Equivalentes de Caixa,63.716,103.148,46.746,,,
3,1.01.02,Aplicações Financeiras,3.080.853,2.731.324,3.257.365,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,3.080.853,2.731.324,3.257.365,,,
5,1.01.02.01.01,Títulos para Negociação,3.080.853,2.731.324,2.561.793,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,0,0,695.572,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,45.061,50.052,39.042,,,
10,1.01.03.01,Clientes,45.061,50.052,39.042,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,130.093,104.997,51.143,,,
15,1.01.06.01,Tributos Correntes a Recuperar,130.093,104.997,51.143,,,
16,1.01.07,Despesas Antecipadas,17.393,8.996,8.713,,,
17,1.01.08,Outros Ativos Circulantes,11.491,12.253,21.598,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,11.491,12.253,21.598,,,
21,1.02,Ativo Não Circulante,20.035.052,19.410.211,17.212.509,,,
22,1.02.01,Ativo Realizável a Longo Prazo,542.883,478.878,746.476,,,
23,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,367.600,331.676,378.537,,,
24,1.02.01.01.01,Títulos para Negociação,367.600,331.676,378.537,,,
25,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
26,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
27,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
28,1.02.01.03,Contas a Receber,,,,,,
29,1.02.01.03.01,Clientes,,,,,,
30,1.02.01.03.02,Outras Contas a Receber,,,,,,
31,1.02.01.04,Estoques,,,,,,
32,1.02.01.05,Ativos Biológicos,,,,,,
33,1.02.01.06,Tributos Diferidos,80.550,54.687,283.824,,,
34,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,80.550,54.687,283.824,,,
35,1.02.01.07,Despesas Antecipadas,,,,,,
36,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
37,1.02.01.08.01,Créditos com Coligadas,,,,,,
38,1.02.01.08.02,Créditos com Controladas,,,,,,
39,1.02.01.08.03,Créditos com Controladores,,,,,,
40,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
41,1.02.01.09,Outros Ativos Não Circulantes,94.733,92.515,84.115,,,
42,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
43,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
