,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,33.219.831,27.638.802,26.153.261,,,
1,1.01,Ativo Circulante,14.663.180,10.875.103,11.850.630,,,
2,1.01.01,Disponibilidades,1.441,16.374,6.536,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,1.242.794,3.897,1.032.983,,,
4,1.01.02.01,Aplicações no Mercado Aberto,1.229.999,0,1.017.242,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,12.795,3.897,15.741,,,
6,1.01.03,Títulos e Valores Mobiliários,706.626,356.959,342.998,,,
7,1.01.03.01,Carteira Própria,122.788,216.196,163.421,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,3.654,113.400,164.612,,,
9,1.01.03.03,Instrumentos Financeiros Derivativos,288.103,27.363,14.232,,,
10,1.01.03.04,Vinculados ao Banco Central,215.420,0,0,,,
11,1.01.03.05,Vinculados a Prestação de Garantias,76.661,0,733,,,
12,1.01.04,Relações Interfinanceiras,127.540,4.493,26.484,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,,,,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Banco Central,101.569,549,1.299,,,
15,1.01.04.03,Correspondentes no País,25.971,3.944,25.185,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.05.01,Transferências Internas de Recursos,,,,,,
18,1.01.06,Operações de Crédito,8.901.566,7.912.848,7.582.563,,,
19,1.01.06.01,Operações de Crédito - Setor Privado,9.892.003,8.795.475,8.414.167,,,
20,1.01.06.02,(Provisão para Créditos de Liquidação Duvidosa),-990.437,-882.627,-831.604,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.08,Outros Créditos,3.376.630,2.215.249,2.488.355,,,
23,1.01.08.01,Carteira de Câmbio,0,38.858,68.169,,,
24,1.01.08.02,Rendas a Receber,5.708,1.667,7.134,,,
25,1.01.08.03,Negociação e Intermediação de Valores,3.066,2.474,2.700,,,
26,1.01.08.04,Diversos,2.489.076,1.444.211,1.637.550,,,
27,1.01.08.05,Titulos e Créditos a Receber,1.043.010,834.489,844.269,,,
28,1.01.08.06,(Provisão para Outros Créditos de Liquidação Duvidosa),-164.230,-106.450,-71.467,,,
