,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
0,1,Ativo Total,155.138.971,137.489.919,163.943.419,,,
1,1.01,Ativo Circulante,96.906.202,83.767.434,102.219.796,,,
2,1.01.01,Disponibilidades,3.674.112,220.756,1.797.797,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,27.136.910,20.536.791,28.543.123,,,
4,1.01.02.01,Aplicações no mercado aberto,25.834.469,18.682.903,24.700.061,,,
5,1.01.02.02,Aplicações em depósitos interfinanceiros,1.302.441,1.853.888,3.843.062,,,
6,1.01.03,Títulos e Valores Mobiliários,37.214.764,34.615.195,41.565.350,,,
7,1.01.03.01,Carteira própria,16.294.353,13.678.855,19.367.547,,,
8,1.01.03.02,Vinculados a compromissos de recompra,3.011.543,8.578.277,1.839.558,,,
9,1.01.03.03,Instrumentos financeiros derivativos,17.112.693,10.696.271,18.786.665,,,
10,1.01.03.04,Vinculados à prestação de garantias,651.948,1.476.343,980.526,,,
11,1.01.03.05,Títulos objeto de operações compromissadas de livre movimentação,144.227,185.449,591.054,,,
12,1.01.03.06,Vinculados ao Banco Central,,,,,,
13,1.01.04,Relações Interfinanceiras,1.472.947,1.962.901,1.545.249,,,
14,1.01.04.01,Créditos vinculados - Depósitos no Banco Central,1.472.947,1.962.901,1.545.249,,,
15,1.01.04.02,Correspondentes,,,,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.06,Operações de Crédito,4.526.820,3.334.199,4.831.928,,,
18,1.01.06.01,Operações de crédito - setor privado,4.650.605,3.653.847,5.602.431,,,
19,1.01.06.02,Provisão para perdas em operações de crédito,-438.357,-332.496,-855.939,,,
20,1.01.06.03,Operações de crédito cedidas,314.572,12.848,85.436,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.08,Outros Créditos,22.859.473,23.043.680,23.909.418,,,
23,1.01.08.01,Carteira de câmbio,11.906.964,14.653.654,11.747.172,,,
24,1.01.08.02,Rendas a receber,137.478,2.221.897,80.969,,,
25,1.01.08.03,Negociação e intermediação de valores,2.614.973,1.998.583,5.630.097,,,
26,1.01.08.04,Diversos,8.103.391,4.255.536,6.668.584,,,
27,1.01.08.05,Provisão para perdas em outros créditos,-7.682,-91.916,-217.404,,,
28,1.01.08.06,Créditos por avais ou Fianças,104.349,5.926,0,,,
29,1.01.09,Outros Valores e Bens,21.176,53.912,26.931,,,
30,1.01.09.01,Outros valores e bens,2.852,1.727,3.220,,,
31,1.01.09.02,Investimentos temporários,,,,,,
32,1.01.09.03,Despesas antecipadas,18.324,52.185,23.711,,,
33,1.01.09.04,Provisão para desvalorização,,,,,,
34,1.02,Ativo Realizável a Longo Prazo,46.932.131,33.078.016,35.507.733,,,
35,1.02.01,Aplicações Interfinanceiras de Liquidez,5.430.633,3.190.475,37.752,,,
36,1.02.01.01,Aplicações no mercado aberto,5.430.633,3.190.475,37.752,,,
37,1.02.01.02,Aplicações em depósitos interfinanceiros,,,,,,
38,1.02.02,Títulos e Valores Mobiliários,22.102.904,17.175.627,19.212.728,,,
39,1.02.02.01,Instrumentos financeiros derivativos,20.457.782,15.994.000,14.669.915,,,
40,1.02.02.02,Carteira Própria,891.103,323.305,1.170.826,,,
41,1.02.02.03,Vinculados a compromissos de recompra,709.234,778.640,1.215.735,,,
42,1.02.02.04,Vinculados à prestação de garantias,44.785,79.682,2.156.252,,,
43,1.02.03,Relações Interfinanceiras,207.263,248.985,303.639,,,
44,1.02.03.01,SFH - Sistema Financeiro da Habitação,207.263,248.985,303.639,,,
45,1.02.04,Relações Interdependências,,,,,,
46,1.02.05,Operações de Crédito,7.924.516,6.767.830,9.951.398,,,
47,1.02.05.01,Operações de crédito - setor privado,8.053.861,6.965.517,10.230.472,,,
48,1.02.05.02,Provisão para perdas em operação de crédito,-248.300,-197.687,-279.074,,,
49,1.02.05.03,Operações de crédito cedidas,118.955,0,0,,,
50,1.02.06,Operações de Arrendamento Mercantil,,,,,,
51,1.02.07,Outros Créditos,11.194.099,5.619.552,5.884.378,,,
52,1.02.07.01,Carteira de câmbio,,,,,,
53,1.02.07.02,Negociação e intermediação de valores,,,,,,
54,1.02.07.03,Diversos,9.357.400,5.619.634,5.890.871,,,
55,1.02.07.04,Provisão para perdas em outros créditos,-110.298,-82,-6.493,,,
56,1.02.07.05,Rendas a receber,1.946.997,0,0,,,
57,1.02.08,Outros Valores e Bens,72.716,75.547,117.838,,,
58,1.02.08.01,Despesas Antecipadas,9.494,15.211,57.502,,,
59,1.02.08.02,Investimentos temporários,52.149,52.149,52.149,,,
60,1.02.08.03,Outros valores e bens,72.635,19.371,19.371,,,
61,1.02.08.04,Provisão para desvalorização,-61.562,-11.184,-11.184,,,
62,1.03,Ativo Permanente,11.300.638,20.644.469,26.215.890,,,
63,1.03.01,Investimentos,11.195.904,20.516.680,26.055.354,,,
64,1.03.01.01,Dependências no Exterior,,,,,,
65,1.03.01.02,Participações em Controladas,11.194.539,20.515.315,26.048.354,,,
66,1.03.01.02.01,Participações em Controladas - no país,8.612.903,17.927.775,25.466.173,,,
67,1.03.01.02.02,Participações em Controladas - no exterior,2.581.636,2.587.540,582.181,,,
68,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
69,1.03.01.04,Outros Investimentos,4.232,4.232,9.867,,,
70,1.03.01.04.01,Outros investimentos,4.232,4.232,9.867,,,
71,1.03.01.05,Provisão para Perdas,-2.867,-2.867,-2.867,,,
72,1.03.01.05.01,Provisão para perdas,-2.867,-2.867,-2.867,,,
73,1.03.02,Imobilizado de Uso,37.029,48.102,55.994,,,
74,1.03.02.01,Outras imobilizações de uso,148.044,146.493,139.897,,,
75,1.03.02.02,Depreciações acumuladas,-111.015,-98.391,-83.903,,,
76,1.03.03,Imobilizado de Arrendamento,,,,,,
