,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
0,1,Ativo Total,22.420.981,20.637.116,19.766.324,,,
1,1.01,Ativo Circulante,3.010.770,3.424.607,2.432.611,,,
2,1.01.01,Caixa e Equivalentes de Caixa,103.148,46.746,40.921,,,
3,1.01.02,Aplicações Financeiras,2.731.324,3.257.365,2.263.590,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,2.731.324,3.257.365,2.263.590,,,
5,1.01.02.01.01,Títulos para Negociação,2.731.324,2.561.793,1.685.284,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,0,695.572,578.306,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,50.052,39.042,104.481,,,
10,1.01.03.01,Clientes,50.052,39.042,104.481,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,104.997,51.143,9.539,,,
15,1.01.06.01,Tributos Correntes a Recuperar,104.997,51.143,9.539,,,
16,1.01.07,Despesas Antecipadas,8.996,8.713,8.125,,,
17,1.01.08,Outros Ativos Circulantes,12.253,21.598,5.955,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,12.253,21.598,5.955,,,
21,1.02,Ativo Não Circulante,19.410.211,17.212.509,17.333.713,,,
22,1.02.01,Ativo Realizável a Longo Prazo,478.878,746.476,927.406,,,
23,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,331.676,378.537,468.892,,,
24,1.02.01.01.01,Títulos para Negociação,331.676,378.537,468.892,,,
25,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
26,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
27,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
28,1.02.01.03,Contas a Receber,,,,,,
29,1.02.01.03.01,Clientes,,,,,,
