,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
0,1,Ativo Total,2.040.628,1.911.845,1.464.347,,,
1,1.01,Ativo Circulante,1.291.951,1.216.455,797.192,,,
2,1.01.01,Caixa e Equivalentes de Caixa,451.388,494.962,267.155,,,
3,1.01.02,Aplicações Financeiras,160.487,131.309,0,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,160.487,131.309,0,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,160.487,131.309,0,,,
9,1.01.03,Contas a Receber,433.456,364.634,348.484,,,
10,1.01.03.01,Clientes,433.456,364.634,348.484,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,198.200,183.878,118.607,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,15.886,13.451,14.056,,,
15,1.01.06.01,Tributos Correntes a Recuperar,15.886,13.451,14.056,,,
16,1.01.07,Despesas Antecipadas,6.293,3.187,2.636,,,
17,1.01.07.01,Despesas Antecipadas,4.977,1.780,1.201,,,
18,1.01.07.02,Despesas Antecipadas com Propaganda,1.316,1.407,1.435,,,
19,1.01.08,Outros Ativos Circulantes,26.241,25.034,46.254,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,0,0,39.360,,,
22,1.01.08.03,Outros,26.241,25.034,6.894,,,
23,1.01.08.03.01,Adiantamento a Fornecedores,1.077,5.513,2.945,,,
24,1.01.08.03.02,Contas a Receber Funcionários,3.458,2.794,2.536,,,
25,1.01.08.03.03,Contas a Receber de Venda de Controlada,17.094,15.318,0,,,
26,1.01.08.03.04,Dividendos a Receber,1.045,0,0,,,
