,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,20/12/2012 a 31/12/2012
0,1,Ativo Total,8.395.890,7.289.465,5.638.374,,,
1,1.01,Ativo Circulante,1.735.804,1.265.436,1.500,,,
2,1.01.01,Caixa e Equivalentes de Caixa,56.385,186.615,1.500,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Créditos das Operações,,,,,,
10,1.01.03.01,Seguros e Resseguros,,,,,,
11,1.01.03.02,Previdência Complementar,,,,,,
12,1.01.03.03,Capitalização,,,,,,
13,1.01.03.04,Outras Operações,,,,,,
14,1.01.04,Títulos e Créditos a Receber,,,,,,
15,1.01.05,Outros Valores e Bens,,,,,,
16,1.01.06,Empréstimos e Depósitos Compulsórios,,,,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Despesas de Comercialização Diferidas,,,,,,
19,1.01.09,Outros Ativos Circulantes,1.679.419,1.078.821,0,,,
20,1.01.09.01,Ativos Não Correntes a Venda,,,,,,
21,1.01.09.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.09.03,Outros,1.679.419,1.078.821,0,,,
23,1.01.09.03.01,Dividendos a receber,1.666.647,1.077.382,0,,,
24,1.01.09.03.02,Ativos por impostos correntes,12.772,1.439,0,,,
25,1.02,Ativo Não Circulante,6.660.086,6.024.029,5.636.874,,,
26,1.02.01,Ativo Realizável a Longo Prazo,,,,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Créditos das Operações,,,,,,
33,1.02.01.04,Títulos e Créditos a Receber,,,,,,
34,1.02.01.05,Outros Valores e Bens,,,,,,
35,1.02.01.06,Empréstimos e Depósitos Compulsórios,,,,,,
36,1.02.01.07,Despesas Antecipadas,,,,,,
37,1.02.01.08,Despesas de Comercialização Diferidas,,,,,,
38,1.02.01.09,Tributos Diferidos,,,,,,
39,1.02.01.10,Outros Ativos Não Circulantes,,,,,,
40,1.02.01.10.01,Ativos Não Correntes a Venda,,,,,,
41,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
42,1.02.02,Investimentos,6.660.086,6.024.029,5.636.874,,,
43,1.02.02.01,Participações Societárias,6.660.086,6.024.029,5.636.874,,,
44,1.02.02.01.01,Participações em Coligadas no País,6.660.086,6.024.029,5.636.874,,,
45,1.02.02.01.02,Participações em Coligadas no Exterior,,,,,,
46,1.02.02.01.03,Participações em Controladas no País,,,,,,
47,1.02.02.01.04,Participações em Controladas no Exterior,,,,,,
48,1.02.02.01.05,Outras Participações Societárias,,,,,,
49,1.02.02.02,Propriedades para Investimento,,,,,,
50,1.02.03,Imobilizado,,,,,,
51,1.02.03.01,Imobilizado em Operação,,,,,,
52,1.02.03.02,Imobilizado Arrendado,,,,,,
53,1.02.03.03,Imobilizado em Andamento,,,,,,
54,1.02.04,Intangível,,,,,,
55,1.02.05,Diferido,,,,,,
56,2,Passivo Total,8.395.890,7.289.465,5.638.374,,,
57,2.01,Passivo Circulante,471.906,348.192,0,,,
58,2.01.01,Contas a Pagar,471.906,348.192,0,,,
59,2.01.01.01,Dividendos a pagar,466.102,344.719,0,,,
60,2.01.01.02,Valores a pagar a sociedades ligadas,3.241,1.798,0,,,
61,2.01.01.03,Outros,2.563,1.675,0,,,
62,2.01.02,Débitos de Operações,,,,,,
63,2.01.02.01,Seguros e Resseguros,,,,,,
64,2.01.02.02,Previdência Complementar,,,,,,
65,2.01.02.03,Capitalização,,,,,,
66,2.01.02.04,Outras Operações,,,,,,
67,2.01.03,Depósitos de Terceiros,,,,,,
68,2.01.04,Provisões Técnicas,,,,,,
69,2.01.04.01,Seguros e Resseguros,,,,,,
70,2.01.04.02,Previdência Complementar,,,,,,
71,2.01.04.03,Capitalização,,,,,,
72,2.01.04.04,Outras Provisões,,,,,,
73,2.01.05,Outros Débitos,,,,,,
74,2.01.06,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,,,,,,
75,2.01.06.01,Passivos sobre Ativos Não Correntes a Venda,,,,,,
76,2.01.06.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
77,2.02,Passivo Não Circulante,,,,,,
78,2.02.01,Passivo Exigível a Longo Prazo,,,,,,
79,2.02.01.01,Contas a Pagar,,,,,,
80,2.02.01.02,Débitos das Operações,,,,,,
81,2.02.01.03,Provisões Técnicas,,,,,,
82,2.02.01.03.01,Seguros e Resseguros,,,,,,
83,2.02.01.03.02,Previdência Complementar,,,,,,
84,2.02.01.03.03,Capitalização,,,,,,
85,2.02.01.03.04,Outras Provisões,,,,,,
86,2.02.01.04,Outros Passivos,,,,,,
87,2.02.01.05,Tributos Diferidos,,,,,,
88,2.02.01.06,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,,,,,,
89,2.02.01.06.01,Passivos sobre Ativos Não Correntes a Venda,,,,,,
90,2.02.01.06.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
91,2.02.01.07,Lucros e Receitas a Apropriar,,,,,,
92,2.02.01.07.01,Lucros a Apropriar,,,,,,
93,2.02.01.07.02,Receitas a Apropriar,,,,,,
94,2.02.01.07.03,Subvenções de Investimento a Apropriar,,,,,,
95,2.02.01.08,Adiantamento para Futuro Aumento Capital,,,,,,
96,2.03,Patrimônio Líquido,7.923.984,6.941.273,5.638.374,,,
97,2.03.01,Capital Social Realizado,5.646.768,5.646.768,5.633.268,,,
98,2.03.02,Reservas de Capital,,,,,,
99,2.03.02.01,Ágio na Emissão de Ações,,,,,,
100,2.03.02.02,Reserva Especial de Ágio na Incorporação,,,,,,
101,2.03.02.03,Alienação de Bônus de Subscrição,,,,,,
102,2.03.02.04,Opções Outorgadas,,,,,,
103,2.03.02.05,Ações em Tesouraria,-266,0,0,,,
