,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,4.636.779,3.723.187,3.987.711,,,
1,1.01,Ativo Circulante,1.185.381,336.811,148.996,,,
2,1.01.01,Caixa e Equivalentes de Caixa,558,66,20,,,
3,1.01.02,Aplicações Financeiras,746.210,308.241,114.534,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,746.210,308.241,114.534,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,746.210,308.241,114.534,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,299.511,0,0,,,
10,1.01.03.01,Clientes,27.697,0,0,,,
11,1.01.03.01.01,Consumidores e Revendedores,27.697,0,0,,,
12,1.01.03.02,Outras Contas a Receber,271.814,0,0,,,
13,1.01.03.02.01,Contas a Receber de Partes Relacionadas,271.814,0,0,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,136.246,25.283,18.819,,,
17,1.01.06.01,Tributos Correntes a Recuperar,136.246,25.283,18.819,,,
18,1.01.06.01.01,Imposto de Renda e Contribuição Social Compensáveis,22.515,25.283,18.819,,,
19,1.01.06.01.02,Outros Tributos Compensáveis,113.731,0,0,,,
20,1.01.07,Despesas Antecipadas,587,85,2,,,
21,1.01.08,Outros Ativos Circulantes,2.269,3.136,15.621,,,
22,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
23,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
24,1.01.08.03,Outros,2.269,3.136,15.621,,,
25,1.01.08.03.01,Dividendos e Juros sobre Capital Próprio a Receber,0,2.699,15.113,,,
26,1.01.08.03.02,Devedores Diversos e Outros Créditos,2.062,437,508,,,
27,1.01.08.03.04,Previdência privada - Ativo de benefício definido,207,0,0,,,
28,1.02,Ativo Não Circulante,3.451.398,3.386.376,3.838.715,,,
29,1.02.01,Ativo Realizável a Longo Prazo,230.775,77.328,66.179,,,
30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
31,1.02.01.01.01,Títulos para Negociação,,,,,,
32,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
33,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
34,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
35,1.02.01.03,Contas a Receber,13.075,0,0,,,
36,1.02.01.03.01,Clientes,13.075,0,0,,,
37,1.02.01.03.02,Outras Contas a Receber,,,,,,
38,1.02.01.04,Estoques,,,,,,
39,1.02.01.05,Ativos Biológicos,,,,,,
40,1.02.01.06,Tributos Diferidos,0,45.174,37.231,,,
41,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,0,45.174,37.231,,,
42,1.02.01.06.03,Outros Tributos Compensáveis,,,,,,
43,1.02.01.07,Despesas Antecipadas,,,,,,
44,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
45,1.02.01.08.01,Créditos com Coligadas,,,,,,
46,1.02.01.08.02,Créditos com Controladas,,,,,,
47,1.02.01.08.03,Créditos com Controladores,,,,,,
48,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
49,1.02.01.09,Outros Ativos Não Circulantes,217.700,32.154,28.948,,,
50,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
51,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
52,1.02.01.09.03,Cauções e Depósitos Vinculados,37.008,31.944,28.755,,,
53,1.02.01.09.04,Outros Créditos,43,210,193,,,
54,1.02.01.09.06,Outros Tributos Compensáveis,789,0,0,,,
55,1.02.01.09.07,Tributos a Recuperar,179.860,0,0,,,
56,1.02.02,Investimentos,0,2.377.887,2.750.014,,,
57,1.02.02.01,Participações Societárias,0,2.377.887,2.750.014,,,
58,1.02.02.01.01,Participações em Coligadas,,,,,,
59,1.02.02.01.02,Participações em Controladas,0,2.377.887,2.750.014,,,
60,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
61,1.02.02.01.04,Outras Participações Societárias,,,,,,
62,1.02.02.02,Propriedades para Investimento,,,,,,
63,1.02.03,Imobilizado,3.145.358,0,0,,,
64,1.02.03.01,Imobilizado em Operação,3.145.358,0,0,,,
65,1.02.03.01.01,Imobilizado Líquido,3.145.358,0,0,,,
66,1.02.03.02,Imobilizado Arrendado,,,,,,
67,1.02.03.03,Imobilizado em Andamento,,,,,,
68,1.02.04,Intangível,75.265,931.161,1.022.522,,,
69,1.02.04.01,Intangíveis,75.265,931.161,1.022.522,,,
70,1.02.04.01.01,Contrato de Concessão,,,,,,
71,1.02.04.01.02,Uso do Bem Público,37.663,0,0,,,
72,1.02.04.01.03,Gerado na Aquisição da Concessão,0,931.161,1.022.522,,,
73,1.02.04.01.04,Outros Intangíveis,37.602,0,0,,,
74,1.02.05,Diferido,,,,,,
0,2,Passivo Total,4.636.779,3.723.187,3.987.711,,,
1,2.01,Passivo Circulante,915.933,262,306,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,1.126,0,0,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,,,,,,
5,2.01.02,Fornecedores,352.076,227,297,,,
6,2.01.02.01,Fornecedores Nacionais,352.076,227,297,,,
7,2.01.02.02,Fornecedores Estrangeiros,,,,,,
8,2.01.03,Obrigações Fiscais,312.568,35,8,,,
9,2.01.03.01,Obrigações Fiscais Federais,311.800,10,3,,,
10,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,300.700,0,0,,,
11,2.01.03.01.02,Outros Tributos a Pagar,11.100,10,3,,,
12,2.01.03.02,Obrigações Fiscais Estaduais,240,0,0,,,
13,2.01.03.03,Obrigações Fiscais Municipais,528,25,5,,,
14,2.01.04,Empréstimos e Financiamentos,160.597,0,0,,,
15,2.01.04.01,Empréstimos e Financiamentos,,,,,,
16,2.01.04.01.01,Em Moeda Nacional,,,,,,
17,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
18,2.01.04.02,Debêntures,160.283,0,0,,,
19,2.01.04.03,Financiamento por Arrendamento Financeiro,314,0,0,,,
20,2.01.05,Outras Obrigações,75.476,0,1,,,
21,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
22,2.01.05.01.01,Débitos com Coligadas,,,,,,
23,2.01.05.01.02,Débitos com Controladas,,,,,,
24,2.01.05.01.03,Débitos com Controladores,,,,,,
25,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
26,2.01.05.02,Outros,75.476,0,1,,,
27,2.01.05.02.01,Dividendos e JCP a Pagar,36.828,0,0,,,
28,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
29,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
30,2.01.05.02.04,Outras Obrigações,0,0,1,,,
31,2.01.05.02.05,Obrigações Estimadas,18.310,0,0,,,
32,2.01.05.02.08,Pesquisa e Desenvolvimento,10.014,0,0,,,
33,2.01.05.02.09,Outras Obrigações,10.324,0,0,,,
34,2.01.06,Provisões,14.090,0,0,,,
35,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,14.090,0,0,,,
36,2.01.06.01.01,Provisões Fiscais,,,,,,
37,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
38,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
39,2.01.06.01.04,Provisões Cíveis,,,,,,
40,2.01.06.01.05,Provisões para Processos Judiciais e Outros,14.090,0,0,,,
41,2.01.06.02,Outras Provisões,,,,,,
42,2.01.06.02.01,Provisões para Garantias,,,,,,
43,2.01.06.02.02,Provisões para Reestruturação,,,,,,
44,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
45,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
46,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
47,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
48,2.02,Passivo Não Circulante,1.702.380,40.745,38.636,,,
49,2.02.01,Empréstimos e Financiamentos,1.231.061,0,0,,,
50,2.02.01.01,Empréstimos e Financiamentos,,,,,,
51,2.02.01.01.01,Em Moeda Nacional,,,,,,
52,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
53,2.02.01.02,Debêntures,1.230.570,0,0,,,
54,2.02.01.03,Financiamento por Arrendamento Financeiro,491,0,0,,,
55,2.02.02,Outras Obrigações,13.385,9.228,9.203,,,
56,2.02.02.01,Passivos com Partes Relacionadas,0,9.228,9.203,,,
57,2.02.02.01.01,Débitos com Coligadas,,,,,,
58,2.02.02.01.02,Débitos com Controladas,0,218,193,,,
59,2.02.02.01.03,Débitos com Controladores,0,9.010,9.010,,,
60,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
61,2.02.02.02,Outros,13.385,0,0,,,
62,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
63,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
64,2.02.02.02.08,Obrigações Estimadas,236,0,0,,,
65,2.02.02.02.12,Pesquisa e Desenvolvimento,9.591,0,0,,,
66,2.02.02.02.13,Outras Obrigações,3.558,0,0,,,
67,2.02.03,Tributos Diferidos,381.111,0,0,,,
68,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,381.111,0,0,,,
69,2.02.04,Provisões,76.823,31.517,29.433,,,
70,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,76.823,31.517,29.433,,,
71,2.02.04.01.01,Provisões Fiscais,,,,,,
72,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
73,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
74,2.02.04.01.04,Provisões Cíveis,,,,,,
75,2.02.04.01.05,Provisões para Processos Judiciais e Outros,76.823,31.517,29.433,,,
76,2.02.04.02,Outras Provisões,,,,,,
77,2.02.04.02.01,Provisões para Garantias,,,,,,
78,2.02.04.02.02,Provisões para Reestruturação,,,,,,
79,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
80,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
81,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
82,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
83,2.02.06,Lucros e Receitas a Apropriar,,,,,,
84,2.02.06.01,Lucros a Apropriar,,,,,,
85,2.02.06.02,Receitas a Apropriar,,,,,,
86,2.02.06.03,Subvenções de Investimento a Apropriar,,,,,,
87,2.03,Patrimônio Líquido,2.018.466,3.682.180,3.948.769,,,
88,2.03.01,Capital Social Realizado,262.018,2.960.708,2.960.708,,,
89,2.03.02,Reservas de Capital,352.553,0,0,,,
90,2.03.02.01,Ágio na Emissão de Ações,,,,,,
91,2.03.02.02,Reserva Especial de Ágio na Incorporação,341.198,0,0,,,
92,2.03.02.03,Alienação de Bônus de Subscrição,,,,,,
93,2.03.02.04,Opções Outorgadas,,,,,,
94,2.03.02.05,Ações em Tesouraria,,,,,,
95,2.03.02.06,Adiantamento para Futuro Aumento de Capital,,,,,,
96,2.03.02.07,Ágio na Transação de Capital,,,,,,
97,2.03.02.08,Remuneração das Imobilizações em Curso,9.405,0,0,,,
98,2.03.02.09,Ações e Opções de Ações Outorgadas,1.950,0,0,,,
99,2.03.03,Reservas de Reavaliação,,,,,,
100,2.03.04,Reservas de Lucros,480.788,332.958,498.923,,,
101,2.03.04.01,Reserva Legal,52.404,214.512,207.763,,,
102,2.03.04.02,Reserva Estatutária,0,118.446,211.160,,,
103,2.03.04.03,Reserva para Contingências,,,,,,
104,2.03.04.04,Reserva de Lucros a Realizar,,,,,,
105,2.03.04.05,Reserva de Retenção de Lucros,,,,,,
106,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,,,,,,
107,2.03.04.07,Reserva de Incentivos Fiscais,,,,,,
108,2.03.04.08,Dividendo Adicional Proposto,428.384,0,80.000,,,
109,2.03.04.09,Ações em Tesouraria,,,,,,
110,2.03.05,Lucros/Prejuízos Acumulados,,,,,,
111,2.03.06,Ajustes de Avaliação Patrimonial,,,,,,
112,2.03.07,Ajustes Acumulados de Conversão,,,,,,
113,2.03.08,Outros Resultados Abrangentes,923.107,388.514,489.138,,,
114,2.03.08.01,Ajustes de Avaliação Patrimonial,920.607,743.601,796.638,,,
115,2.03.08.02,Ajuste de Avaliação Atuarial,2.500,-355.087,-307.500,,,
0,3.01,Receita de Venda de Bens e/ou Serviços,,,,,,
1,3.02,Custo dos Bens e/ou Serviços Vendidos,,,,-12.761,-3.931,-2.9539999999999997
2,3.02.01,Pessoal,,,,,,
3,3.02.02,Material,,,,0.0,-19.0,0.0
4,3.02.03,Serviços de Terceiros,,,,-11.94,-3.628,-2.435
5,3.02.04,Provisões para Processos Judiciais e Outros,,,,0.0,0.0,-5.0
6,3.02.05,Outras Receitas e Custos,,,,-821.0,-284.0,-514.0
7,3.03,Resultado Bruto,,,,-12.761,-3.931,-2.9539999999999997
8,3.04,Despesas/Receitas Operacionais,,,,323.16,167.61,390.32300000000004
9,3.04.01,Despesas com Vendas,,,,,,
10,3.04.02,Despesas Gerais e Administrativas,,,,,,
11,3.04.03,Perdas pela Não Recuperabilidade de Ativos,,,,,,
12,3.04.04,Outras Receitas Operacionais,,,,,,
13,3.04.05,Outras Despesas Operacionais,,,,-56.105,-60.288999999999994,-64.47399999999999
14,3.04.05.01,Amortização de Intangível de Concessão,,,,-56.105,-60.288999999999994,-64.47399999999999
15,3.04.06,Resultado de Equivalência Patrimonial,,,,379.265,227.899,454.79699999999997
16,3.04.06.01,Equivalência Patrimonial,,,,379.265,227.899,454.79699999999997
17,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,,,,310.399,163.679,387.369
18,3.06,Resultado Financeiro,,,,40.91,26.535,5.742000000000001
19,3.06.01,Receitas Financeiras,,,,43.728,28.833000000000002,7.69
20,3.06.02,Despesas Financeiras,,,,-2.818,-2.298,-1.9480000000000002
21,3.06.02.01,Despesas Financeiras,,,,-2.818,-2.298,-1.9480000000000002
22,3.06.02.02,Variações cambiais - líquidas,,,,,,
23,3.07,Resultado Antes dos Tributos sobre o Lucro,,,,351.309,190.21400000000003,393.111
24,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,,,,42.766999999999996,7.943,-550.0
25,3.08.01,Corrente,,,,,,
26,3.08.02,Diferido,,,,42.766999999999996,7.943,-550.0
27,3.09,Resultado Líquido das Operações Continuadas,,,,394.07599999999996,198.157,392.561
28,3.10,Resultado Líquido de Operações Descontinuadas,,,,-493.0,-116.212,124.45700000000001
29,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,,,,-493.0,-116.212,124.45700000000001
30,3.10.01.01,Resultado Líquido Proveniente de Operações Cindidas,,,,30.579,-85.14,155.529
31,3.10.01.02,Amortização de Intangível de Concessão Proveniente de Operações Cindidas,,,,-31.072,-31.072,-31.072
32,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,,,,,,
33,3.11,Lucro/Prejuízo do Período,,,,393.583,81.945,517.018
34,3.99,Lucro por Ação - (Reais / Ação),,,,,,
35,3.99.01,Lucro Básico por Ação,,,,,,
36,3.99.01.01,ON,,,,39293.0,8181.0,51617.0
37,3.99.01.02,PN,,,,39293.0,8181.0,51617.0
38,3.99.02,Lucro Diluído por Ação,,,,,,
39,3.99.02.01,ON,,,,39293.0,8181.0,51617.0
40,3.99.02.02,PN,,,,39293.0,8181.0,51617.0
