,Conta,Descrição,31/12/2012,31/12/2011,31/12/2010,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010
0,1,Ativo Total,3.728.257,2.740.013,2.019.475,,,
1,1.01,Ativo Circulante,2.193.681,1.270.983,1.363.002,,,
2,1.01.01,Disponibilidades,111.833,67.639,79.028,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,588.945,373.005,374.066,,,
4,1.01.02.01,Aplicações no mercado Aberto,465.042,270.003,300.006,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,123.903,103.002,74.060,,,
6,1.01.02.03,Aplicações em Moeda Estrangeira,,,,,,
7,1.01.03,Títulos e Valores Mobiliários,309.045,5.018,229.296,,,
8,1.01.03.01,Carteira Própria,276.255,3.011,223.447,,,
9,1.01.03.02,Vinculados a Compra e Recompra,30.067,0,4.051,,,
10,1.01.03.03,Vinculados ao Banco Central,,,,,,
11,1.01.03.04,Instrumentos Financeiros Derivativos,,,,,,
12,1.01.03.05,Vinculados a Prestação de Garantias,2.723,2.007,1.798,,,
13,1.01.04,Relações Interfinanceiras,215.420,175.137,153.478,,,
14,1.01.04.01,Pagamentos e Recebimentos a Liquidar,27,15,19,,,
15,1.01.04.02,Depósitos no Banco Central,215.303,175.079,153.407,,,
16,1.01.04.03,SFH - Sistema Financeiro de Habitação,0,0,10,,,
17,1.01.04.04,Correspondentes,90,43,42,,,
18,1.01.05,Relações Interdependências,,,,,,
19,1.01.06,Operações de Crédito,884.284,585.865,468.372,,,
20,1.01.06.01,Setor Público,,,,,,
21,1.01.06.02,Setor Privado,907.499,601.135,487.182,,,
22,1.01.06.03,(Provisão para Crédito de Liquidação Duvidosa),-23.215,-15.270,-18.810,,,
23,1.01.07,Operações de Arrendamento Mercantil,,,,,,
24,1.01.08,Outros Créditos,81.180,61.470,55.908,,,
25,1.01.08.01,Carteira de Câmbio,0,178,158,,,
26,1.01.08.02,Rendas a Receber,5.005,771,1.003,,,
27,1.01.08.03,Negociações e Intermediações de Valores,,,,,,
28,1.01.08.04,Diversos,77.795,62.150,55.586,,,
29,1.01.08.05,(Provisão p/ Outros Créditos de Liquidação Duvidosa),-1.620,-1.629,-839,,,
30,1.01.09,Outros Valores e Bens,2.974,2.849,2.854,,,
31,1.01.09.01,Outros Valores e Bens,5.476,5.323,3.489,,,
32,1.01.09.02,(Provisão para Desvalorização),-3.809,-2.482,-1.553,,,
33,1.01.09.03,Despesas Antecipadas,1.307,8,918,,,
34,1.02,Ativo Realizável a Longo Prazo,1.482.263,1.423.641,616.071,,,
35,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
