,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,232.50400000000002,223.825,178.90400000000002,,,
1,1.01,Ativo Circulante,44.669,121.885,109.309,,,
2,1.01.01,Caixa e Equivalentes de Caixa,1.011,16.465999999999998,5.822,,,
3,1.01.02,Aplicações Financeiras,30.737,90.03399999999999,73.47,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,30.737,90.03399999999999,73.47,,,
5,1.01.02.01.01,Títulos para Negociação,30.737,90.03399999999999,73.47,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,,,,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,410.0,333.0,557.0,,,
15,1.01.06.01,Tributos Correntes a Recuperar,410.0,333.0,557.0,,,
16,1.01.07,Despesas Antecipadas,815.0,663.0,965.0,,,
17,1.01.08,Outros Ativos Circulantes,11.696,14.389000000000001,28.495,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,11.696,14.389000000000001,28.495,,,
21,1.01.08.03.01,Depositos Bancários no Exterior,9.61,14.014000000000001,28.362,,,
22,1.01.08.03.02,Outros Ativos,286.0,375.0,133.0,,,
23,1.01.08.03.03,Ativos disponíveis para venda,1.8,0.0,0.0,,,
24,1.02,Ativo Não Circulante,187.835,101.94,69.595,,,
25,1.02.01,Ativo Realizável a Longo Prazo,11.092,3.228,1.354,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,8.731,0.0,0.0,,,
27,1.02.01.01.01,Títulos para Negociação,5.438,0.0,0.0,,,
28,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
29,1.02.01.01.03,Depósitos Bancários no Exterior,3.293,0.0,0.0,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,,,,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
39,1.02.01.07,Despesas Antecipadas,2.0,646.0,607.0,,,
40,1.02.01.08,Créditos com Partes Relacionadas,1.7480000000000002,2.094,747.0,,,
41,1.02.01.08.01,Créditos com Coligadas,,,,,,
42,1.02.01.08.02,Créditos com Controladas,1.7480000000000002,2.094,747.0,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.09,Outros Ativos Não Circulantes,611.0,488.0,0.0,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.02,Investimentos,754.0,6.587000000000001,10.253,,,
49,1.02.02.01,Participações Societárias,754.0,6.587000000000001,10.253,,,
50,1.02.02.01.01,Participações em Coligadas,,,,,,
51,1.02.02.01.02,Participações em Controladas,754.0,6.587000000000001,10.253,,,
52,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
53,1.02.02.01.04,Outras Participações Societárias,,,,,,
54,1.02.02.02,Propriedades para Investimento,,,,,,
55,1.02.03,Imobilizado,147.148,64.625,31.443,,,
56,1.02.03.01,Imobilizado em Operação,147.148,64.625,31.443,,,
57,1.02.03.02,Imobilizado Arrendado,,,,,,
58,1.02.03.03,Imobilizado em Andamento,,,,,,
59,1.02.04,Intangível,28.840999999999998,27.5,26.545,,,
60,1.02.04.01,Intangíveis,28.840999999999998,27.5,26.545,,,
61,1.02.04.01.01,Contrato de Concessão,,,,,,
62,1.02.04.01.02,Software,287.0,105.0,108.0,,,
63,1.02.04.01.03,Testes e Protótipos,28.554000000000002,27.395,26.436999999999998,,,
64,1.02.05,Diferido,,,,,,
65,2,Passivo Total,232.50400000000002,223.825,178.90400000000002,,,
66,2.01,Passivo Circulante,19.647000000000002,13.770999999999999,6.404,,,
67,2.01.01,Obrigações Sociais e Trabalhistas,3.1889999999999996,3.2310000000000003,2.5810000000000004,,,
68,2.01.01.01,Obrigações Sociais,316.0,239.0,178.0,,,
69,2.01.01.02,Obrigações Trabalhistas,2.873,2.992,2.403,,,
70,2.01.02,Fornecedores,11.454,8.907,2.365,,,
71,2.01.02.01,Fornecedores Nacionais,11.454,8.907,2.365,,,
72,2.01.02.02,Fornecedores Estrangeiros,,,,,,
73,2.01.03,Obrigações Fiscais,747.0,717.0,714.0,,,
74,2.01.03.01,Obrigações Fiscais Federais,747.0,717.0,714.0,,,
75,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
76,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
77,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
78,2.01.04,Empréstimos e Financiamentos,4.177,782.0,733.0,,,
79,2.01.04.01,Empréstimos e Financiamentos,4.177,782.0,733.0,,,
80,2.01.04.01.01,Em Moeda Nacional,4.177,782.0,733.0,,,
81,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
82,2.01.04.02,Debêntures,,,,,,
83,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
84,2.01.05,Outras Obrigações,80.0,134.0,11.0,,,
85,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
86,2.01.05.01.01,Débitos com Coligadas,,,,,,
87,2.01.05.01.02,Débitos com Controladas,,,,,,
88,2.01.05.01.03,Débitos com Controladores,,,,,,
89,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
90,2.01.05.02,Outros,80.0,134.0,11.0,,,
91,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
92,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
93,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
94,2.01.05.02.04,Crédito com Funcionários,80.0,134.0,11.0,,,
95,2.01.06,Provisões,,,,,,
96,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
97,2.01.06.01.01,Provisões Fiscais,,,,,,
98,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
99,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
100,2.01.06.01.04,Provisões Cíveis,,,,,,
101,2.01.06.02,Outras Provisões,,,,,,
102,2.01.06.02.01,Provisões para Garantias,,,,,,
103,2.01.06.02.02,Provisões para Reestruturação,,,,,,
104,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
105,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
106,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
107,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
108,2.02,Passivo Não Circulante,146.928,94.926,65.399,,,
109,2.02.01,Empréstimos e Financiamentos,113.064,82.264,46.065,,,
110,2.02.01.01,Empréstimos e Financiamentos,113.064,82.264,46.065,,,
111,2.02.01.01.01,Em Moeda Nacional,113.064,82.264,46.065,,,
112,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
113,2.02.01.02,Debêntures,,,,,,
114,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
115,2.02.02,Outras Obrigações,30.596999999999998,5.062,19.055,,,
116,2.02.02.01,Passivos com Partes Relacionadas,15.466,5.062,19.055,,,
117,2.02.02.01.01,Débitos com Coligadas,,,,,,
118,2.02.02.01.02,Débitos com Controladas,,,,,,
119,2.02.02.01.03,Débitos com Controladores,,,,,,
120,2.02.02.01.04,Débitos com Outras Partes Relacionadas,15.466,5.062,19.055,,,
121,2.02.02.02,Outros,15.130999999999998,0.0,0.0,,,
122,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
123,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
124,2.02.02.02.03,Passivo a Descoberto de Controlada,,,,,,
125,2.02.02.02.04,Fornecedores,15.130999999999998,0.0,0.0,,,
126,2.02.03,Tributos Diferidos,3.005,7.337999999999999,0.0,,,
127,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,3.005,7.337999999999999,0.0,,,
128,2.02.04,Provisões,262.0,262.0,279.0,,,
129,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
130,2.02.04.01.01,Provisões Fiscais,,,,,,
131,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
132,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
133,2.02.04.01.04,Provisões Cíveis,,,,,,
134,2.02.04.02,Outras Provisões,262.0,262.0,279.0,,,
135,2.02.04.02.01,Provisões para Garantias,,,,,,
136,2.02.04.02.02,Provisões para Reestruturação,,,,,,
137,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
138,2.02.04.02.04,Outras,262.0,262.0,279.0,,,
139,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
140,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
