,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,857.4989999999999,783.632,746.955,,,
1,1.01,Ativo Circulante,9.396,4.806,3.775,,,
2,1.01.01,Caixa e Equivalentes de Caixa,39.0,31.0,30.0,,,
3,1.01.02,Aplicações Financeiras,5.734,1.621,599.0,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,5.734,1.621,599.0,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.01.03,Títulos para Investimento,5.734,1.621,599.0,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
10,1.01.03,Contas a Receber,,,,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,,,,,,
16,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Outros Ativos Circulantes,3.623,3.154,3.1460000000000004,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,3.623,3.154,3.1460000000000004,,,
22,1.02,Ativo Não Circulante,848.1030000000001,778.826,743.18,,,
23,1.02.01,Ativo Realizável a Longo Prazo,2.105,1.9780000000000002,1.8659999999999999,,,
24,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
25,1.02.01.01.01,Títulos para Negociação,,,,,,
26,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
27,1.02.01.01.03,Títulos para Investimento,,,,,,
28,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
29,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
30,1.02.01.03,Contas a Receber,,,,,,
31,1.02.01.03.01,Clientes,,,,,,
32,1.02.01.03.02,Outras Contas a Receber,,,,,,
33,1.02.01.04,Estoques,,,,,,
34,1.02.01.05,Ativos Biológicos,,,,,,
35,1.02.01.06,Tributos Diferidos,,,,,,
36,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
37,1.02.01.07,Despesas Antecipadas,,,,,,
38,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
39,1.02.01.08.01,Créditos com Coligadas,,,,,,
40,1.02.01.08.02,Créditos com Controladas,,,,,,
41,1.02.01.08.03,Créditos com Controladores,,,,,,
42,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
43,1.02.01.09,Outros Ativos Não Circulantes,2.105,1.9780000000000002,1.8659999999999999,,,
44,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
45,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
46,1.02.01.09.03,Outros Ativos,2.105,1.9780000000000002,1.8659999999999999,,,
47,1.02.02,Investimentos,845.992,776.809,741.2610000000001,,,
48,1.02.02.01,Participações Societárias,845.992,776.809,741.2610000000001,,,
49,1.02.02.01.01,Participações em Coligadas,845.992,776.809,741.2610000000001,,,
50,1.02.02.01.02,Participações em Controladas,,,,,,
51,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
52,1.02.02.01.04,Outras Participações Societárias,,,,,,
53,1.02.02.02,Propriedades para Investimento,,,,,,
54,1.02.03,Imobilizado,6.0,6.0,6.0,,,
55,1.02.03.01,Imobilizado em Operação,,,,,,
56,1.02.03.02,Imobilizado Arrendado,,,,,,
