,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
0,1,Ativo Total,54.791000000000004,87.616,89.374,,,
1,1.01,Ativo Circulante,53.086000000000006,68.881,74.00399999999999,,,
2,1.01.01,Caixa e Equivalentes de Caixa,18.945,51.0,62.0,,,
3,1.01.02,Aplicações Financeiras,0.0,35.723,42.202,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,35.723,42.202,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.01.03,Títulos e valores mobiliários,0.0,35.723,42.202,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
10,1.01.03,Contas a Receber,3.647,4.47,4.186,,,
11,1.01.03.01,Clientes,3.647,4.47,4.186,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,233.0,80.0,126.0,,,
16,1.01.06.01,Tributos Correntes a Recuperar,233.0,80.0,126.0,,,
17,1.01.07,Despesas Antecipadas,4.0,4.0,88.0,,,
18,1.01.08,Outros Ativos Circulantes,30.256999999999998,28.553,27.34,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,30.256999999999998,28.553,27.34,,,
22,1.01.08.03.01,Serviços em curso,,,,,,
23,1.01.08.03.02,Concessão do serviço público (ativo financeiro),30.256999999999998,28.553,27.34,,,
24,1.01.08.03.03,Adiantamento a fornecedores,,,,,,
25,1.02,Ativo Não Circulante,1.705,18.735,15.37,,,
26,1.02.01,Ativo Realizável a Longo Prazo,1.705,18.735,15.37,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,5.224,237.0,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.01.03,Títulos e Valores Mobiliários,0.0,5.224,237.0,,,
31,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
32,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
33,1.02.01.03,Contas a Receber,,,,,,
34,1.02.01.03.01,Clientes,,,,,,
35,1.02.01.03.02,Outras Contas a Receber,,,,,,
36,1.02.01.04,Estoques,,,,,,
37,1.02.01.05,Ativos Biológicos,,,,,,
38,1.02.01.06,Tributos Diferidos,,,,,,
39,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
40,1.02.01.07,Despesas Antecipadas,,,,,,
41,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
42,1.02.01.08.01,Créditos com Coligadas,,,,,,
43,1.02.01.08.02,Créditos com Controladas,,,,,,
44,1.02.01.08.03,Créditos com Controladores,,,,,,
45,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
46,1.02.01.09,Outros Ativos Não Circulantes,1.705,13.511,15.133,,,
