,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,3.582.599,2.926.934,2.549.881,,,
1,1.01,Ativo Circulante,473.039,331.027,301.492,,,
2,1.01.01,Caixa e Equivalentes de Caixa,45.629,86.539,95.544,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.03,Contas a Receber,262.493,157.642,139.019,,,
10,1.01.03.01,Clientes,262.493,157.642,139.019,,,
11,1.01.03.01.01,Contas a Receber,262.493,157.642,139.019,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,26.778,7.544,4.117,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,44.806,15.614,12.467,,,
16,1.01.06.01,Tributos Correntes a Recuperar,44.806,15.614,12.467,,,
17,1.01.06.01.01,Tributos a recuperar,44.806,15.614,12.467,,,
18,1.01.06.01.02,Imposto de renda e contribuição social a compensar,,,,,,
19,1.01.07,Despesas Antecipadas,38.519,3.077,1.985,,,
20,1.01.08,Outros Ativos Circulantes,54.814,60.611,48.360,,,
21,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,54.814,60.611,48.360,,,
24,1.01.08.03.01,Titulos a receber de partes relacionadas,722,798,1.241,,,
25,1.01.08.03.02,Dividendos,51.161,57.579,42.608,,,
26,1.01.08.03.03,Outros créditos,2.931,2.234,4.511,,,
27,1.02,Ativo Não Circulante,3.109.560,2.595.907,2.248.389,,,
28,1.02.01,Ativo Realizável a Longo Prazo,133.080,57.516,54.505,,,
29,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
30,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
32,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
33,1.02.01.04,Contas a Receber,,,,,,
34,1.02.01.04.01,Clientes,,,,,,
35,1.02.01.04.02,Outras Contas a Receber,,,,,,
36,1.02.01.05,Estoques,,,,,,
37,1.02.01.06,Ativos Biológicos,,,,,,
38,1.02.01.07,Tributos Diferidos,0,17.279,20.994,,,
39,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0,17.279,20.994,,,
40,1.02.01.08,Despesas Antecipadas,11.135,2.114,1.947,,,
41,1.02.01.09,Créditos com Partes Relacionadas,0,0,3.267,,,
42,1.02.01.09.01,Créditos com Coligadas,,,,,,
43,1.02.01.09.02,Créditos com Controladas,,,,,,
44,1.02.01.09.03,Créditos com Controladores,0,0,3.267,,,
45,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
46,1.02.01.10,Outros Ativos Não Circulantes,121.945,38.123,28.297,,,
47,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
48,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
49,1.02.01.10.03,Tributos a recuperar,46.557,23.491,23.291,,,
