,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,847.216,788.289,729.262,,,
1,1.01,Ativo Circulante,443.894,383.723,317.947,,,
2,1.01.01,Caixa e Equivalentes de Caixa,2.8560000000000003,30.003,13.083,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,218.34,177.23,168.78099999999998,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.01.01,Clientes Vários,,,,,,
12,1.01.03.01.02,Efeitos a Faturar Ajustes IFRS,,,,,,
13,1.01.03.01.03,Efeitos a Faturar Ajustes IFRS (Adiantamento Clientes),,,,,,
14,1.01.03.02,Outras Contas a Receber,,,,,,
15,1.01.04,Estoques,98.67399999999999,86.197,91.43700000000001,,,
16,1.01.04.01,Estoques Materiais,,,,,,
17,1.01.04.02,Cpv Contratos Construção Ajustes IFRS,,,,,,
18,1.01.05,Ativos Biológicos,,,,,,
19,1.01.06,Tributos a Recuperar,24.331,26.421,18.811,,,
20,1.01.06.01,Tributos Correntes a Recuperar,24.331,26.421,18.811,,,
21,1.01.06.01.01,Tributos a Recuperar,23.683000000000003,25.326999999999998,17.509,,,
22,1.01.06.01.02,Imposto de Renda e Contribuição Social,648.0,1.094,1.3019999999999998,,,
23,1.01.07,Despesas Antecipadas,4.359,3.86,1.8780000000000001,,,
24,1.01.08,Outros Ativos Circulantes,95.334,60.012,23.956999999999997,,,
25,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
26,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
27,1.01.08.03,Outros,95.334,60.012,23.956999999999997,,,
