,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,378.085,463.389,556.462,,,
1,1.01,Ativo Circulante,35.338,53.222,54.735,,,
2,1.01.01,Caixa e Equivalentes de Caixa,2.381,2.169,13.027000000000001,,,
3,1.01.02,Aplicações Financeiras,9.174,27.521,15.73,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,9.174,27.521,15.73,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,53.0,1.0,0.0,,,
10,1.01.03.01,Clientes,53.0,1.0,0.0,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,3.6069999999999998,4.4239999999999995,15.030999999999999,,,
15,1.01.06.01,Tributos Correntes a Recuperar,3.6069999999999998,4.4239999999999995,15.030999999999999,,,
16,1.01.07,Despesas Antecipadas,853.0,892.0,1.005,,,
17,1.01.08,Outros Ativos Circulantes,19.27,18.215,9.942,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,19.27,18.215,9.942,,,
21,1.01.08.03.01,Outros Créditos,9.34,10.074,2.3409999999999997,,,
22,1.01.08.03.02,Dividendos a receber,6.575,4.99,5.736000000000001,,,
23,1.01.08.03.03,Operações com Opção,3.355,3.1510000000000002,1.865,,,
24,1.02,Ativo Não Circulante,342.74699999999996,410.167,501.727,,,
25,1.02.01,Ativo Realizável a Longo Prazo,72.844,102.71700000000001,76.665,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,18.035,39.91,40.21,,,
27,1.02.01.01.01,Títulos para Negociação,,,,,,
28,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
31,1.02.01.03,Contas a Receber,,,,,,
32,1.02.01.03.01,Clientes,,,,,,
33,1.02.01.03.02,Outras Contas a Receber,,,,,,
34,1.02.01.04,Estoques,,,,,,
35,1.02.01.05,Ativos Biológicos,,,,,,
36,1.02.01.06,Tributos Diferidos,,,,,,
37,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
38,1.02.01.07,Despesas Antecipadas,,,,,,
39,1.02.01.08,Créditos com Partes Relacionadas,16.073,20.488000000000003,17.569000000000003,,,
40,1.02.01.08.01,Créditos com Coligadas,,,,,,
41,1.02.01.08.02,Créditos com Controladas,16.073,20.488000000000003,17.569000000000003,,,
42,1.02.01.08.03,Créditos com Controladores,,,,,,
43,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
44,1.02.01.09,Outros Ativos Não Circulantes,38.736,42.318999999999996,18.886,,,
45,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
46,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
47,1.02.01.09.03,Adiantamento para Futuro Aumento de Capital,0.0,3.29,1.881,,,
48,1.02.01.09.04,Outros Créditos,25.276999999999997,19.179000000000002,3.512,,,
49,1.02.01.09.05,Operações com Opção,1.992,8.84,5.321000000000001,,,
50,1.02.01.09.06,Contas a Receber - Aquisição de Empresas,0.0,0.0,8.172,,,
51,1.02.01.09.07,Tributos a Recuperar,11.467,11.01,0.0,,,
52,1.02.02,Investimentos,254.579,294.1,410.414,,,
53,1.02.02.01,Participações Societárias,254.579,294.1,410.414,,,
54,1.02.02.01.01,Participações em Coligadas,,,,,,
55,1.02.02.01.02,Participações em Controladas,254.579,294.1,410.414,,,
56,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
57,1.02.02.01.04,Outras Participações Societárias,,,,,,
58,1.02.02.02,Propriedades para Investimento,,,,,,
59,1.02.03,Imobilizado,4.593999999999999,1.545,2.121,,,
60,1.02.03.01,Imobilizado em Operação,4.593999999999999,1.545,2.121,,,
61,1.02.03.02,Imobilizado Arrendado,,,,,,
62,1.02.03.03,Imobilizado em Andamento,,,,,,
63,1.02.04,Intangível,10.73,11.805,12.527000000000001,,,
64,1.02.04.01,Intangíveis,10.73,11.805,12.527000000000001,,,
65,1.02.04.01.01,Contrato de Concessão,,,,,,
66,1.02.04.01.02,Vida útil indefinida,3.0189999999999997,3.0189999999999997,3.0189999999999997,,,
67,1.02.04.01.03,Vida útil definida,7.711,8.786,9.508,,,
68,1.02.05,Diferido,,,,,,
69,2,Passivo Total,378.085,463.389,556.462,,,
70,2.01,Passivo Circulante,10.897,12.106,13.327,,,
71,2.01.01,Obrigações Sociais e Trabalhistas,,,,,,
72,2.01.01.01,Obrigações Sociais,,,,,,
73,2.01.01.02,Obrigações Trabalhistas,,,,,,
74,2.01.02,Fornecedores,793.0,590.0,486.0,,,
75,2.01.02.01,Fornecedores Nacionais,793.0,590.0,486.0,,,
76,2.01.02.02,Fornecedores Estrangeiros,,,,,,
77,2.01.03,Obrigações Fiscais,374.0,401.0,247.0,,,
78,2.01.03.01,Obrigações Fiscais Federais,374.0,401.0,247.0,,,
79,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
80,2.01.03.01.02,"Impostos, Taxas e Contribuições",374.0,401.0,247.0,,,
81,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
82,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
83,2.01.04,Empréstimos e Financiamentos,,,,,,
84,2.01.04.01,Empréstimos e Financiamentos,,,,,,
85,2.01.04.01.01,Em Moeda Nacional,,,,,,
86,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
87,2.01.04.02,Debêntures,,,,,,
88,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
89,2.01.05,Outras Obrigações,8.169,8.751,11.392000000000001,,,
90,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
91,2.01.05.01.01,Débitos com Coligadas,,,,,,
92,2.01.05.01.02,Débitos com Controladas,,,,,,
93,2.01.05.01.03,Débitos com Controladores,,,,,,
94,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
95,2.01.05.02,Outros,8.169,8.751,11.392000000000001,,,
96,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
97,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
98,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
99,2.01.05.02.04,Contas a Pagar - Aquisição de Empresas,2.5860000000000003,2.9560000000000004,3.6889999999999996,,,
100,2.01.05.02.05,Outras Contas a Pagar,3.8,639.0,313.0,,,
101,2.01.05.02.06,Adiantamento de Clientes,1.706,3.805,6.46,,,
102,2.01.05.02.07,Operações com Opção,39.0,1.351,930.0,,,
103,2.01.05.02.08,Provisão para riscos processuais,38.0,0.0,0.0,,,
104,2.01.06,Provisões,1.561,2.364,1.202,,,
105,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,1.561,2.364,1.202,,,
106,2.01.06.01.01,Provisões Fiscais,,,,,,
107,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,1.561,2.364,1.202,,,
108,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
109,2.01.06.01.04,Provisões Cíveis,,,,,,
110,2.01.06.02,Outras Provisões,,,,,,
111,2.01.06.02.01,Provisões para Garantias,,,,,,
112,2.01.06.02.02,Provisões para Reestruturação,,,,,,
113,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
114,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
115,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
116,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
