,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
0,1,Ativo Total,10.171.332,9.309.658,7.717.629,,,
1,1.01,Ativo Circulante,6.696.650,6.246.165,5.316.137,,,
2,1.01.01,Disponibilidades,128.500,87.013,72.280,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,2.682.523,2.571.727,2.227.773,,,
4,1.01.02.01,Aplicações no Mercado Aberto,1.923.420,1.687.288,1.633.267,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,759.103,884.439,594.506,,,
6,1.01.03,Títulos e Valores Mobiliários,126.234,93.692,191.401,,,
7,1.01.03.01,Carteira Própria,104.115,34.656,175.666,,,
8,1.01.03.02,Instrumentos Financeiros Derivativos,1.432,267,324,,,
9,1.01.03.03,Vinculados à Compromissos de Recompra,0,35.065,0,,,
10,1.01.03.04,Vinculados à Prestação de Garantias,20.687,23.704,15.411,,,
11,1.01.04,Relações Interfinanceiras,206.376,206.385,148.836,,,
12,1.01.04.01,Pagamentos e Recebimentos a Liquidar,70,182,5.100,,,
13,1.01.04.02,Créditos Vinculados - Depósitos no Banco Central,203.494,203.047,141.820,,,
14,1.01.04.03,Créditos Vinculados - SFH - Sistema Financeiro da Habitação,132,0,0,,,
15,1.01.04.04,Correspondentes,2.680,3.156,1.916,,,
16,1.01.05,Relações Interdependências,5.815,3.792,5.686,,,
17,1.01.05.01,Transferências Internas de Recursos,5.815,3.792,5.686,,,
18,1.01.06,Operações de Crédito,3.181.167,2.886.304,2.407.386,,,
19,1.01.06.01,Setor Público,3.008,22.385,14.684,,,
20,1.01.06.02,Setor Privado,3.354.955,2.982.746,2.596.973,,,
21,1.01.06.03,(Provisão para Operações de Crédito de Liquidação Duvidosa),-176.796,-118.827,-204.271,,,
22,1.01.07,Operações de Arrendamento Mercantil,,,,,,
23,1.01.08,Outros Créditos,298.061,346.988,231.667,,,
24,1.01.08.01,Câmbio Comprado a Liquidar,67.637,20.250,61.433,,,
25,1.01.08.02,Direitos sobre Vendas de Câmbio,398,1.355,238,,,
26,1.01.08.03,(Adiantamentos em Moeda Nacional Recebidos),-398,-1.324,-64,,,
27,1.01.08.04,Rendas a Receber de Adiantamentos Concedidos,1.126,483,2.325,,,
28,1.01.08.05,Rendas a Receber,4.283,9.462,11.389,,,
29,1.01.08.06,Créditos Tributários,97.427,55.980,89.816,,,
30,1.01.08.07,Devedores por Compra de Valores e Bens,1.397,2.914,1.059,,,
31,1.01.08.08,Impostos a Compensar,8.081,179.802,7.494,,,
32,1.01.08.09,Pagamentos a Ressarcir,481,716,498,,,
33,1.01.08.10,Títulos e Créditos a Receber,96.309,21.911,17.490,,,
34,1.01.08.11,Valores a Receber de Sociedades Ligadas,783,855,837,,,
35,1.01.08.12,Devedores Diversos,17.855,52.925,37.543,,,
36,1.01.08.13,Adiantamentos e Antecipações Salariais,1.635,1.626,1.635,,,
37,1.01.08.14,Outros,1.778,183,111,,,
38,1.01.08.15,(Provisão para Outros Créditos de Liquidação Duvidosa),-731,-150,-137,,,
39,1.01.09,Outros Valores e Bens,67.974,50.264,31.108,,,
40,1.01.09.01,Outros Valores e Bens,17.205,7.377,9.765,,,
41,1.01.09.02,(Provisões para Desvalorizações),-4.138,-112,-1.678,,,
42,1.01.09.03,Despesas Antecipadas,54.907,42.999,23.021,,,
43,1.02,Ativo Realizável a Longo Prazo,3.078.669,2.741.687,2.114.942,,,
44,1.02.01,Aplicações Interfinanceiras de Liquidez,146.946,338.591,570.080,,,
45,1.02.01.01,Aplicações em Depósitos Interfinanceiros,146.946,338.591,570.080,,,
46,1.02.02,Títulos e Valores Mobiliários,299.569,227.210,138.664,,,
47,1.02.02.01,Carteira Própria,286.851,226.843,138.332,,,
48,1.02.02.02,Instrumentos Financeiros Derivativos,12.718,367,332,,,
49,1.02.03,Relações Interfinanceiras,,,,,,
50,1.02.04,Relações Interdependências,,,,,,
51,1.02.05,Operações de Crédito,2.132.934,1.738.935,963.936,,,
52,1.02.05.01,Setor Público,2.159,12.248,8.471,,,
53,1.02.05.02,Setor Privado,2.237.775,1.790.348,1.017.066,,,
54,1.02.05.03,(Provisão para Operações de Crédito de Liquidação Duvidosa),-107.000,-63.661,-61.601,,,
55,1.02.06,Operações de Arrendamento Mercantil,,,,,,
56,1.02.07,Outros Créditos,388.016,342.982,407.803,,,
57,1.02.07.01,Créditos Tributários,149.504,124.682,130.666,,,
58,1.02.07.02,Devedores por Depósitos em Garantia,181.833,175.449,221.491,,,
59,1.02.07.03,Devedores por Compra de Valores e Bens,2.474,3.009,3.588,,,
60,1.02.07.04,Impostos a Compensar,4.370,0,0,,,
61,1.02.07.05,Pagamentos a Ressarcir,8.602,10.818,14.578,,,
62,1.02.07.06,Títulos e Créditos a Receber,41.239,29.032,37.489,,,
63,1.02.07.07,(Provisão para Outros Créditos de Liquidação Duvidosa),-6,-8,-9,,,
64,1.02.08,Outros Valores e Bens,111.204,93.969,34.459,,,
65,1.02.08.01,Despesas Antecipadas,111.204,93.969,34.459,,,
66,1.03,Ativo Permanente,396.013,321.806,286.550,,,
67,1.03.01,Investimentos,312.043,256.164,233.502,,,
68,1.03.01.01,Dependências no Exterior,,,,,,
69,1.03.01.02,Participações em Controladas,310.861,254.981,232.015,,,
70,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
71,1.03.01.04,Outros Investimentos,1.485,4.343,4.358,,,
72,1.03.01.05,Provisão para Perdas,-303,-3.160,-2.871,,,
73,1.03.02,Imobilizado de Uso,42.468,29.437,16.081,,,
74,1.03.02.01,Outras Imobilizações de Uso,88.756,66.806,48.850,,,
75,1.03.02.02,(Depreciações Acumuladas),-46.288,-37.369,-32.769,,,
76,1.03.03,Imobilizado de Arrendamento,,,,,,
77,1.03.04,Intangível,39.755,32.338,30.876,,,
78,1.03.04.01,Ativos Intangíveis,63.221,72.312,60.841,,,
79,1.03.04.02,(Amortização Acumulada),-23.466,-39.974,-29.965,,,
80,1.03.05,Diferido,1.747,3.867,6.091,,,
81,1.03.05.01,Gastos de Organização e Expansão,10.980,12.018,12.228,,,
82,1.03.05.02,(Amortização Acumulada),-9.233,-8.151,-6.137,,,
83,2,Passivo Total,10.171.332,9.309.658,7.717.629,,,
84,2.01,Passivo Circulante,3.992.682,3.892.386,3.826.488,,,
85,2.01.01,Depósitos,2.224.904,1.774.144,1.634.249,,,
86,2.01.01.01,Depósitos à Vista,561.015,510.706,440.791,,,
87,2.01.01.02,Depósitos de Poupança,228.129,187.926,155.459,,,
88,2.01.01.03,Depósitos Interfinanceiros,558.930,154.806,290.833,,,
89,2.01.01.04,Depósitos a Prazo,876.830,920.706,745.532,,,
90,2.01.01.05,Outros Depósitos,0,0,1.634,,,
91,2.01.02,Captações no Mercado Aberto,1.072.637,971.039,1.209.793,,,
92,2.01.02.01,Carteira Própria,0,35.036,0,,,
93,2.01.02.02,Carteira de Terceiros,1.072.637,936.003,1.209.793,,,
94,2.01.03,Recursos de Aceites e Emissão de Títulos,194.173,281.206,315.533,,,
95,2.01.03.01,Recursos de Letras Imobiliárias,136.868,186.970,31.578,,,
96,2.01.03.02,Obrigações por Títulos e Valores Mobiliários no Exterior,57.305,94.236,283.955,,,
97,2.01.04,Relações Interfinanceiras,35,33,3.776,,,
98,2.01.04.01,Recebimentos e Pagamentos a Liquidar,35,33,3.776,,,
99,2.01.05,Relações Interdependências,49.648,35.385,34.109,,,
100,2.01.05.01,Recursos em Trânsito de Terceiros,49.648,35.385,34.109,,,
101,2.01.06,Obrigações por Empréstimos,87.768,86.259,95.534,,,
102,2.01.06.01,Empréstimos no Exterior,87.768,86.259,95.534,,,
103,2.01.07,Obrigações por Repasse do País,4.870,12.131,21.638,,,
104,2.01.07.01,Tesouro Nacional,56,53,200,,,
105,2.01.07.02,FINAME,4.814,8.898,21.438,,,
106,2.01.07.03,Outras Instituições,0,3.180,0,,,
107,2.01.08,Obrigações por Repasse do Exterior,0,11.038,11.764,,,
108,2.01.09,Outras Obrigações,358.647,721.151,500.092,,,
109,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,5.543,4.062,4.095,,,
110,2.01.09.02,Câmbio Vendido a Liquidar,396,1.311,237,,,
111,2.01.09.03,Obrigações por Compra de Câmbio,61.826,20.877,64.331,,,
112,2.01.09.04,(Adiantamentos sobre Contratos de Câmbio),-61.622,-18.668,-64.331,,,
113,2.01.09.05,(Importação Financiada - Câmbio Contratado),0,-1.162,0,,,
114,2.01.09.06,Sociais e Estatutárias,24.453,24.170,20.802,,,
115,2.01.09.07,Fiscais e Previdenciárias,22.613,15.208,16.359,,,
116,2.01.09.08,Negociação e Intermediação de Valores,0,429,0,,,
117,2.01.09.09,Credores Diversos - País,204.019,442.496,371.038,,,
118,2.01.09.10,Obrigações por Convênios Oficiais,34.321,18.516,8.492,,,
119,2.01.09.11,Provisão para Pagamentos a Efetuar,26.440,26.009,20.368,,,
120,2.01.09.12,Valores a Pagar à Sociedades Ligadas,266,607,432,,,
121,2.01.09.13,Dívidas Subordinadas,24.144,28.394,7.338,,,
122,2.01.09.14,Obrigação por Aquisição de Bens e Direitos,2.598,1.158,630,,,
123,2.01.09.15,Instrumentos Financeiros Derivativos,11.409,155.211,47.728,,,
124,2.01.09.16,Outras,2.241,2.533,2.573,,,
125,2.02,Passivo Exigível a Longo Prazo,5.462.826,4.742.174,3.341.077,,,
126,2.02.01,Depósitos,4.668.433,3.712.950,2.564.381,,,
127,2.02.01.01,Depósitos Interfinanceiros,9.072,990.606,1.470.185,,,
128,2.02.01.02,Depósitos a Prazo,4.659.361,2.722.344,1.094.196,,,
129,2.02.02,Captações no Mercado Aberto,,,,,,
130,2.02.03,Recursos de Aceites e Emissão de Títulos,41.923,95.792,156.053,,,
131,2.02.03.01,Recuros de Letras Imobiliárias,656,7.052,0,,,
132,2.02.03.02,Obrigações por Títulos e Valores Mobiliários no Exterior,41.267,88.740,156.053,,,
133,2.02.04,Relações Interfinanceiras,,,,,,
134,2.02.05,Relações Interdependências,,,,,,
135,2.02.06,Obrigações por Empréstimos,0,7.893,25.383,,,
136,2.02.06.01,Empréstimos no Exterior,0,7.893,25.383,,,
137,2.02.07,Obrigações por Repasse do País,2.284,7.329,18.189,,,
138,2.02.07.01,Tesouro Nacional,169,214,968,,,
139,2.02.07.02,FINAME,2.115,7.115,17.221,,,
140,2.02.08,Obrigações por Repasse do Exterior,0,0,11.142,,,
141,2.02.09,Outras Obrigações,750.186,918.210,565.929,,,
142,2.02.09.01,Fiscais e Previdenciárias,86.744,69.238,91.630,,,
143,2.02.09.02,Provisão para Outros Passivos,129.403,121.030,99.895,,,
144,2.02.09.03,Dívidas Subordinadas,500.664,648.280,259.754,,,
145,2.02.09.04,Instrumentos Financeiros Derivativos,33.375,79.662,114.650,,,
146,2.03,Resultados de Exercícios Futuros,1.737,1.919,4.022,,,
147,2.03.01,Resultados de Exercícios Futuros,1.737,1.919,4.022,,,
148,2.05,Patrimônio Líquido,714.087,673.179,546.042,,,
149,2.05.01,Capital Social Realizado,332.760,332.760,220.360,,,
150,2.05.01.01,De Domiciliados no País,332.760,332.760,220.329,,,
151,2.05.01.02,Aumento de Capital,0,0,45.006,,,
152,2.05.01.03,(Capital a Realizar),0,0,-44.975,,,
153,2.05.02,Reservas de Capital,17.443,17.443,56.275,,,
154,2.05.02.01,Reservas de Ágios por Subscrição de Ações,17.443,17.443,14.068,,,
155,2.05.02.02,Subvenções para Investimentos,0,0,39.588,,,
156,2.05.02.03,Correção Monetária do Ativo Imobilizado,0,0,2.580,,,
157,2.05.02.04,Outras,0,0,39,,,
158,2.05.03,Reservas de Reavaliação,281,22.517,25.737,,,
159,2.05.03.01,Ativos Próprios,,,,,,
160,2.05.03.02,Controladas/Coligadas e Equiparadas,281,22.517,25.737,,,
161,2.05.04,Reservas de Lucro,363.591,300.521,243.248,,,
162,2.05.04.01,Legal,53.481,48.948,42.188,,,
163,2.05.04.02,Estatutária,310.110,251.573,201.060,,,
164,2.05.04.02.01,Para Pagamento de Dividendos,59.897,51.330,43.956,,,
165,2.05.04.02.02,Para Aumento de Capital,250.213,200.243,157.104,,,
166,2.05.04.03,Para Contingências,,,,,,
167,2.05.04.04,De Lucros a Realizar,,,,,,
168,2.05.04.05,Retenção de Lucros,,,,,,
169,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
170,2.05.04.07,Outras Reservas de Lucro,,,,,,
171,2.05.05,Ajustes de Avaliação Patrimonial,12,-62,422,,,
172,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,12,-62,422,,,
173,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
174,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
175,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
176,3.01,Receitas da Intermediação Financeira,,,,2.026.828,1.344.092,1.284.095
177,3.01.01,Operações de Crédito,,,,1.611.090,1.167.325,1.262.277
178,3.01.02,Resultado de Operações com Títulos e Valores Mobiliários,,,,397.714,311.612,252.081
179,3.01.03,Resultado com Instrumentos Financeiros Derivativos,,,,-6.619,-152.838,-247.964
180,3.01.04,Resultado de Operações de Câmbio,,,,14.499,10.375,11.123
181,3.01.05,Resultado das Aplicações Compulsórias,,,,10.144,7.618,6.578
182,3.02,Despesas da Intermediação Financeira,,,,-1.373.534,-849.533,-606.463
183,3.02.01,Operações de Captação no Mercado,,,,-1.018.799,-584.636,-311.120
184,3.02.02,Operações de Empréstimos e Repasses,,,,-24.931,-6.779,-551
185,3.02.03,Provisão para Créditos de Liquidação Duvidosa,,,,-329.804,-258.118,-294.792
186,3.03,Resultado Bruto Intermediação Financeira,,,,653.294,494.559,677.632
187,3.04,Outras Despesas/Receitas Operacionais,,,,-568.265,-286.993,-595.318
188,3.04.01,Receitas de Prestação de Serviços,,,,111.006,107.730,110.464
189,3.04.02,Despesas de Pessoal,,,,-312.718,-336.555,-244.941
190,3.04.03,Outras Despesas Administrativas,,,,-423.764,-390.106,-377.034
191,3.04.04,Despesas Tributárias,,,,-12.551,-11.801,-55.333
192,3.04.05,Outras Receitas Operacionais,,,,44.415,397.904,27.727
193,3.04.05.01,Recuperação de Encargos e Despesas,,,,11.496,235.947,10.498
194,3.04.05.02,Reversão de Provisões,,,,783,21.675,979
195,3.04.05.03,Variações Monetárias Ativas,,,,19.035,124.279,7.297
196,3.04.05.04,Superávit Atuarial - Previdência Privada,,,,0,941,422
197,3.04.05.05,Amortização de Ágio e Deságio,,,,0,0,3
198,3.04.05.06,Juros sobre o Capital Próprio,,,,5.497,9.023,4.137
199,3.04.05.07,Outras Receitas,,,,7.604,6.039,4.391
200,3.04.06,Outras Despesas Operacionais,,,,-114.709,-79.622,-64.203
201,3.04.06.01,Aprovisionamentos e Ajustes Patrimoniais,,,,-16.329,-1.093,-1.401
202,3.04.06.02,Provisões para Coobrigações - Cessões de Crédito,,,,-22.032,-7.730,0
203,3.04.06.03,Descontos Concedidos,,,,-29.135,-24.715,-32.384
204,3.04.06.04,Despesas de Caráter Eventual,,,,-26.086,-25.533,-20.374
205,3.04.06.05,Variações Monetárias Passivas,,,,-8.944,-3.534,-3.538
206,3.04.06.06,Atualização de Títulos Patrimoniais,,,,0,-64,-13
207,3.04.06.07,Apropriação Indébita,,,,-1.236,0,0
208,3.04.06.08,Outras Despesas,,,,-10.947,-16.953,-6.493
209,3.04.07,Resultado da Equivalência Patrimonial,,,,140.056,25.457,8.002
210,3.05,Resultado Operacional,,,,85.029,207.566,82.314
211,3.06,Resultado Não Operacional,,,,-15.622,-1.717,-27.386
212,3.06.01,Receitas,,,,2.820,13.458,6.296
213,3.06.02,Despesas,,,,-18.442,-15.175,-33.682
214,3.07,Resultado Antes Tributação/Participações,,,,69.407,205.849,54.928
215,3.08,Provisão para IR e Contribuição Social,,,,48.238,-44.359,7.191
216,3.08.01,Provisão para Imposto de Renda,,,,-9.981,-2.790,-17.701
217,3.08.02,Provisão para Contribuição Social,,,,-11.702,-2.682,-9.953
218,3.08.03,Ativo Fiscal Diferido,,,,69.921,-38.887,34.845
219,3.09,IR Diferido,,,,,,
220,3.10,Participações/Contribuições Estatutárias,,,,-26.983,-26.278,-21.730
221,3.10.01,Participações,,,,-26.983,-26.278,-21.730
222,3.10.01.01,Administradores,,,,-3.400,-4.200,-2.700
223,3.10.01.02,Empregados,,,,-23.583,-22.078,-19.030
224,3.10.02,Contribuições,,,,,,
225,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
226,3.13,Lucro/Prejuízo do Período,,,,90.662,135.212,40.389
227,3.99,Lucro por Ação - (R$ / Ação),,,,256107,381955,135651
