,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,27.638.802,26.153.261,26.589.419,,,
1,1.01,Ativo Circulante,10.875.103,11.850.630,12.726.831,,,
2,1.01.01,Disponibilidades,16.374,6.536,7.424,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,3.897,1.032.983,1.638.795,,,
4,1.01.02.01,Aplicações no Mercado Aberto,0,1.017.242,891.796,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,3.897,15.741,746.999,,,
6,1.01.03,Títulos e Valores Mobiliários,356.959,342.998,692.063,,,
7,1.01.03.01,Carteira Própria,216.196,163.421,47.809,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,113.400,164.612,626.015,,,
9,1.01.03.03,Instrumentos Financeiros Derivativos,27.363,14.232,18.239,,,
10,1.01.03.04,Vinculados ao Banco Central,,,,,,
11,1.01.03.05,Vinculados a Prestação de Garantias,0,733,0,,,
12,1.01.04,Relações Interfinanceiras,4.493,26.484,17.875,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,0,0,20,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Banco Central,549,1.299,1.299,,,
15,1.01.04.03,Correspondentes no País,3.944,25.185,16.556,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.05.01,Transferências Internas de Recursos,,,,,,
18,1.01.06,Operações de Crédito,7.912.848,7.582.563,7.382.991,,,
19,1.01.06.01,Operações de Crédito - Setor Privado,8.795.475,8.414.167,8.112.020,,,
20,1.01.06.02,(Provisão para Créditos de Liquidação Duvidosa),-882.627,-831.604,-729.029,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.08,Outros Créditos,2.215.249,2.488.355,2.795.413,,,
23,1.01.08.01,Carteira de Câmbio,38.858,68.169,172.569,,,
24,1.01.08.02,Rendas a Receber,1.667,7.134,4.150,,,
25,1.01.08.03,Negociação e Intermediação de Valores,2.474,2.700,2.535,,,
26,1.01.08.04,Diversos,1.444.211,1.637.550,1.861.430,,,
27,1.01.08.05,Titulos e Créditos a Receber,834.489,844.269,812.757,,,
28,1.01.08.06,(Provisão para Outros Créditos de Liquidação Duvidosa),-106.450,-71.467,-58.028,,,
29,1.01.09,Outros Valores e Bens,365.283,370.711,192.270,,,
30,1.01.09.01,Outros Valores e Bens,392.529,399.874,149.054,,,
31,1.01.09.02,(Provisão para Desvalorização),-53.628,-66.897,-39.567,,,
32,1.01.09.03,Despesas Antecipadas,26.382,37.734,82.783,,,
33,1.02,Ativo Realizável a Longo Prazo,15.565.691,13.150.611,12.838.174,,,
34,1.02.01,Aplicações Interfinanceiras de Liquidez,0,0,9.289,,,
35,1.02.01.01,Aplicações em Depósitos Interfinanceiros,0,0,9.289,,,
36,1.02.02,Títulos e Valores Mobiliários,1.622.983,1.272.078,1.315.505,,,
37,1.02.02.01,Carteira Própria,997.016,101.629,331.442,,,
38,1.02.02.02,Vinculados a Compromissos de Recompra,155.777,906.822,693.232,,,
39,1.02.02.03,Instrumentos Financeiros Derivativos,251.795,157.135,159.600,,,
40,1.02.02.04,Vinculados à Prestação de Garantias,218.395,106.492,131.231,,,
41,1.02.03,Relações Interfinanceiras,,,,,,
42,1.02.04,Relações Interdependências,,,,,,
43,1.02.05,Operações de Crédito,10.344.899,8.806.221,8.368.030,,,
44,1.02.05.01,Operações de Crédito - Setor Privado,10.663.658,9.107.530,8.622.186,,,
45,1.02.05.02,(Provisão para Créditos de Liquidação Duvidosa),-318.759,-301.309,-254.156,,,
46,1.02.06,Operações de Arrendamento Mercantil,,,,,,
47,1.02.07,Outros Créditos,3.520.409,2.952.046,2.877.701,,,
48,1.02.07.01,Carteira de Câmbio,,,,,,
49,1.02.07.02,Diversos,3.464.981,2.896.452,2.857.733,,,
50,1.02.07.03,Titulos e Créditos a Receber,79.216,72.550,25.614,,,
51,1.02.07.04,(Provisão para Outros Créditos de Liquidação Duvidosa),-23.788,-16.956,-5.646,,,
52,1.02.08,Outros Valores e Bens,77.400,120.266,267.649,,,
53,1.02.08.01,Despesas Antecipadas,77.400,120.266,267.649,,,
54,1.03,Ativo Permanente,1.198.008,1.152.020,1.024.414,,,
55,1.03.01,Investimentos,1.006.416,978.525,941.987,,,
56,1.03.01.01,Dependências no Exterior,,,,,,
57,1.03.01.02,Participações em Controladas,1.005.272,978.146,941.608,,,
58,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
59,1.03.01.04,Outros Investimentos,1.144,379,379,,,
60,1.03.01.05,Provisão para Perdas,,,,,,
