,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,2.75,6.681,1.844,,,
1,1.01,Ativo Circulante,957.0,570.0,631.0,,,
2,1.01.01,Caixa e Equivalentes de Caixa,21.0,52.0,68.0,,,
3,1.01.01.01,Caixa e Bancos,,,,,,
4,1.01.01.02,Títulos e Valores Mobiliários,,,,,,
5,1.01.02,Aplicações Financeiras,,,,,,
6,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
7,1.01.02.01.01,Títulos para Negociação,,,,,,
8,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
9,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
11,1.01.03,Contas a Receber,,,,,,
12,1.01.03.01,Clientes,,,,,,
13,1.01.03.02,Outras Contas a Receber,,,,,,
14,1.01.03.02.01,Empréstimos a receber,,,,,,
15,1.01.04,Estoques,,,,,,
16,1.01.05,Ativos Biológicos,,,,,,
17,1.01.06,Tributos a Recuperar,244.0,482.0,470.0,,,
18,1.01.06.01,Tributos Correntes a Recuperar,244.0,482.0,470.0,,,
19,1.01.07,Despesas Antecipadas,398.0,21.0,42.0,,,
20,1.01.08,Outros Ativos Circulantes,294.0,15.0,51.0,,,
21,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,294.0,15.0,51.0,,,
24,1.02,Ativo Não Circulante,1.7930000000000001,6.111000000000001,1.213,,,
25,1.02.01,Ativo Realizável a Longo Prazo,1.3869999999999998,6.105,1.197,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
27,1.02.01.01.01,Títulos para Negociação,,,,,,
28,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
31,1.02.01.03,Contas a Receber,,,,,,
32,1.02.01.03.01,Clientes,,,,,,
33,1.02.01.03.02,Outras Contas a Receber,,,,,,
34,1.02.01.04,Estoques,,,,,,
