,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,977.5189999999999,1.032.957,835.206,,,
1,1.01,Ativo Circulante,574.629,640.370,509.57199999999995,,,
2,1.01.01,Caixa e Equivalentes de Caixa,1.102,4.262,81.0,,,
3,1.01.02,Aplicações Financeiras,209.174,298.951,198.31,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,209.174,298.951,198.31,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.01.03,Aplicações financeiras avaliadas a valor justo Aplicações financeiras avaliadas a valor justo,209.174,298.951,198.31,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,270.476,250.299,244.979,,,
11,1.01.03.01,Clientes,255.24599999999998,250.299,244.979,,,
12,1.01.03.02,Outras Contas a Receber,15.23,0,0.0,,,
13,1.01.03.02.01,Dividendos a Receber,15.23,0,0.0,,,
14,1.01.04,Estoques,45.32,36.267,39.559,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,36.528,36.850,15.352,,,
17,1.01.06.01,Tributos Correntes a Recuperar,36.528,36.850,15.352,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,12.029000000000002,13.741,11.290999999999999,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,12.029000000000002,13.741,11.290999999999999,,,
23,1.02,Ativo Não Circulante,402.89,392.587,325.634,,,
24,1.02.01,Ativo Realizável a Longo Prazo,61.608000000000004,52.611,73.914,,,
25,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
26,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
