,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,967.257,925.3489999999999,889.31,,,
1,1.01,Ativo Circulante,14.26,22.302,6.242999999999999,,,
2,1.01.01,Caixa e Equivalentes de Caixa,23.0,7.0,6.0,,,
3,1.01.02,Aplicações Financeiras,11.999,19.504,2.833,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,11.999,19.504,2.833,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.01.03,Títulos para Investimento,11.999,19.504,2.833,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,,,,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,,,,,,
16,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Outros Ativos Circulantes,2.238,2.7910000000000004,3.404,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,2.238,2.7910000000000004,3.404,,,
22,1.02,Ativo Não Circulante,952.997,903.047,883.067,,,
23,1.02.01,Ativo Realizável a Longo Prazo,2.4130000000000003,2.37,2.246,,,
24,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
25,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
26,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
27,1.02.01.02.01,Outros Ativos,,,,,,
28,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
29,1.02.01.04,Contas a Receber,,,,,,
30,1.02.01.04.01,Clientes,,,,,,
31,1.02.01.04.02,Outras Contas a Receber,,,,,,
32,1.02.01.05,Estoques,,,,,,
33,1.02.01.06,Ativos Biológicos,,,,,,
34,1.02.01.07,Tributos Diferidos,,,,,,
35,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
36,1.02.01.08,Despesas Antecipadas,,,,,,
37,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
38,1.02.01.09.01,Créditos com Coligadas,,,,,,
39,1.02.01.09.02,Créditos com Controladas,,,,,,
40,1.02.01.09.03,Créditos com Controladores,,,,,,
41,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
42,1.02.01.10,Outros Ativos Não Circulantes,2.4130000000000003,2.37,2.246,,,
43,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
44,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
45,1.02.01.10.03,Outros Ativos,2.4130000000000003,2.37,2.246,,,
46,1.02.02,Investimentos,950.578,900.671,880.815,,,
47,1.02.02.01,Participações Societárias,950.578,900.671,880.815,,,
48,1.02.02.01.01,Participações em Coligadas,950.578,900.671,880.815,,,
49,1.02.02.01.02,Participações em Controladas,,,,,,
50,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
51,1.02.02.01.04,Outros Investimentos,,,,,,
52,1.02.02.02,Propriedades para Investimento,,,,,,
53,1.02.03,Imobilizado,6.0,6.0,6.0,,,
54,1.02.03.01,Imobilizado em Operação,6.0,6.0,6.0,,,
55,1.02.03.02,Direito de Uso em Andamento,,,,,,
56,1.02.03.03,Imobilizado em Andamento,,,,,,
57,1.02.04,Intangível,,,,,,
58,1.02.04.01,Intangíveis,,,,,,
59,1.02.04.01.01,Contrato de Concessão,,,,,,
0,2,Passivo Total,967.257,925.3489999999999,889.31,,,
1,2.01,Passivo Circulante,7.099,6.631,6.114,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,9.0,9.0,9.0,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,9.0,9.0,9.0,,,
5,2.01.02,Fornecedores,446.0,194.0,147.0,,,
6,2.01.02.01,Fornecedores Nacionais,446.0,194.0,147.0,,,
7,2.01.02.02,Fornecedores Estrangeiros,,,,,,
8,2.01.03,Obrigações Fiscais,113.0,133.0,162.0,,,
9,2.01.03.01,Obrigações Fiscais Federais,113.0,133.0,162.0,,,
10,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
11,2.01.03.01.02,Outras Obrigações Fiscais,113.0,133.0,162.0,,,
12,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
13,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
14,2.01.04,Empréstimos e Financiamentos,,,,,,
15,2.01.04.01,Empréstimos e Financiamentos,,,,,,
16,2.01.04.01.01,Em Moeda Nacional,,,,,,
17,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
18,2.01.04.02,Debêntures,,,,,,
