,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
0,1,Ativo Total,10.765.077,9.165.539,9.984.127,,,
1,1.01,Ativo Circulante,6.349.938,5.735.112,4.500.521,,,
2,1.01.01,Disponibilidades,6.737,6.666,7.786,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,1.574.148,514.928,468.143,,,
4,1.01.02.01,Aplicações no Mercado Aberto,550.296,100.430,326.065,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,1.023.852,414.498,142.078,,,
6,1.01.03,Títulos e Valores Mobiliários,2.194.014,2.713.044,1.857.731,,,
7,1.01.03.01,Carteira Própria,926.173,861.338,1.202.444,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,1.265.726,1.846.688,468.645,,,
9,1.01.03.03,Vinculados ao Banco Central,,,,,,
10,1.01.03.04,Vinculados a Prestação de Garantias,1.924,1.390,39.967,,,
11,1.01.03.05,Instrumentos Financeiros Derivativos,191,3.628,146.675,,,
12,1.01.04,Relações Interfinanceiras,73.884,50.671,0,,,
13,1.01.04.01,Depósitos no Banco Central,0,606,0,,,
14,1.01.04.02,Repasses Interfinanceiros,73.884,50.065,0,,,
15,1.01.05,Relações Interdependências,,,,,,
16,1.01.06,Operações de Crédito,2.300.103,2.300.610,2.081.041,,,
17,1.01.06.01,Carteira - Setor Público,7.911,5.218,197.476,,,
18,1.01.06.02,Carteira - Setor Privado,2.306.734,2.309.740,1.907.508,,,
19,1.01.06.03,(Provisão para Créditos de Liquidação Duvidosa),-14.542,-14.348,-23.943,,,
20,1.01.07,Operações de Arrendamento Mercantil,,,,,,
21,1.01.07.01,Carteira - Setor Público,,,,,,
22,1.01.07.02,Carteira - Setor Privado,,,,,,
23,1.01.07.03,(Provisão para Créditos de Liquidação Duvidosa),,,,,,
24,1.01.08,Outros Créditos,197.461,148.903,79.469,,,
25,1.01.08.01,Carteira de Câmbio,176.242,120.010,62.600,,,
26,1.01.08.02,Rendas a Receber,3.055,4.132,2.552,,,
27,1.01.08.03,Negociação e Intermediação de Valores,8,2.898,596,,,
28,1.01.08.04,Diversos,19.297,23.233,15.513,,,
29,1.01.08.05,(Provisão para Outros Créditos de Liquidação Duvidosa),-1.141,-1.370,-1.792,,,
30,1.01.09,Outros Valores e Bens,3.591,290,6.351,,,
31,1.01.09.01,Outros Valores e Bens,164,182,6.126,,,
32,1.01.09.02,(Provisão para Desvalorização),,,,,,
33,1.01.09.03,Despesas Antecipadas,3.427,108,225,,,
34,1.02,Ativo Realizável a Longo Prazo,3.775.097,2.822.408,4.913.917,,,
35,1.02.01,Aplicações Interfinanceiras de Liquidez,1.470.952,603.421,123.854,,,
36,1.02.01.01,Aplicações em Depósitos Interfinanceiros,1.470.952,603.421,123.854,,,
37,1.02.02,Títulos e Valores Mobiliários,1.074.438,1.145.893,3.607.368,,,
38,1.02.02.01,Carteira Própria,146.619,392.376,1.583.294,,,
39,1.02.02.02,Vinculados a Compromissos de Recompra,780.568,665.937,1.997.546,,,
40,1.02.02.03,Vinculados a Prestação de Garantias,145.091,87.568,24.973,,,
41,1.02.02.04,Instrumentos Financeiros Derivativos,2.160,12,1.555,,,
42,1.02.03,Relações Interfinanceiras,,,,,,
43,1.02.04,Relações Interdependências,,,,,,
44,1.02.05,Operações de Crédito,1.120.761,975.223,1.096.766,,,
45,1.02.05.01,Carteira - Setor Público,675,13.508,18.895,,,
46,1.02.05.02,Carteira - Setor Privado,1.125.740,967.079,1.099.519,,,
47,1.02.05.03,(Provisão para Créditos de Liquidação Duvidosa),-5.654,-5.364,-21.648,,,
48,1.02.06,Operações de Arrendamento Mercantil,,,,,,
49,1.02.06.01,Carteira - Setor Privado,,,,,,
50,1.02.06.02,(Provisão para Créditos de Liquidação Duvidosa),,,,,,
51,1.02.07,Outros Créditos,108.946,97.871,85.929,,,
52,1.02.07.01,Diversos,108.946,97.871,93.556,,,
53,1.02.07.02,(Provisão para Outros Créditos de Liquidação Duvidosa),0,0,-7.627,,,
54,1.02.08,Outros Valores e Bens,,,,,,
55,1.02.08.01,Despesas Antecipadas,,,,,,
56,1.03,Ativo Permanente,640.042,608.019,569.689,,,
57,1.03.01,Investimentos,635.509,604.032,565.585,,,
58,1.03.01.01,Dependências no Exterior,,,,,,
59,1.03.01.02,Participações em Controladas,635.466,604.013,565.566,,,
60,1.03.01.02.01,No País,635.466,604.013,565.566,,,
61,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
62,1.03.01.04,Outros Investimentos,43,19,19,,,
63,1.03.01.05,Provisão para Perdas,,,,,,
64,1.03.02,Imobilizado de Uso,3.723,3.749,3.696,,,
65,1.03.02.01,Imóveis de Uso,2.897,2.897,2.897,,,
66,1.03.02.02,Outras Imobilizações de Uso,10.295,10.148,12.428,,,
67,1.03.02.03,(Depreciação Acumulada),-9.469,-9.296,-11.629,,,
68,1.03.03,Imobilizado de Arrendamento,,,,,,
69,1.03.03.01,Bens Arrendados,,,,,,
70,1.03.03.02,(Depreciação Acumulada),,,,,,
71,1.03.04,Intangível,738,83,106,,,
72,1.03.04.01,Ativos Intangíveis,856,119,118,,,
73,1.03.04.02,(Amortização Acumulada),-118,-36,-12,,,
74,1.03.05,Diferido,72,155,302,,,
75,1.03.05.01,Gastos de Organização e Expansão,352,586,871,,,
76,1.03.05.02,(Amortização Acumulada),-280,-431,-569,,,
77,2,Passivo Total,10.765.077,9.165.539,9.984.127,,,
78,2.01,Passivo Circulante,6.748.328,5.625.961,6.465.045,,,
79,2.01.01,Depósitos,2.800.372,2.181.149,3.432.244,,,
80,2.01.01.01,Depósitos à Vista,18,18,18,,,
81,2.01.01.02,Depósitos Interfinanceiros,1.665.063,1.219.526,1.226.955,,,
82,2.01.01.03,Depósitos a Prazo,1.135.291,961.605,2.205.271,,,
83,2.01.02,Captações no Mercado Aberto,2.588.544,2.502.168,2.462.201,,,
84,2.01.02.01,Carteira Própria,2.038.371,2.502.168,2.462.201,,,
85,2.01.02.02,Carteira de Terceiros,550.173,0,0,,,
86,2.01.03,Recursos de Aceites e Emissão de Títulos,444.420,9.663,20.140,,,
87,2.01.03.01,"Recursos de Letras Hipotecárias, Imobiliárias de Crédito e Similares",444.420,9.663,20.140,,,
88,2.01.03.02,Recursos de Letras de Arrendamento Mercantil,,,,,,
89,2.01.03.03,Recursos de Debêntures,,,,,,
90,2.01.03.04,Obrigações por Tít. e Valores Mobiliários no Exterior,,,,,,
91,2.01.04,Relações Interfinanceiras,,,,,,
92,2.01.05,Relações Interdependências,2.009,35.520,120,,,
93,2.01.05.01,Recursos em Trânsito de Terceiros,2.009,35.520,120,,,
94,2.01.06,Obrigações por Empréstimos,321.278,179.891,89.679,,,
95,2.01.06.01,Empréstimos no Exterior,321.278,179.891,89.679,,,
