,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
0,1,Ativo Total,9.165.539,9.984.127,11.528.024,,,
1,1.01,Ativo Circulante,5.735.112,4.500.521,7.362.019,,,
2,1.01.01,Disponibilidades,6.666,7.786,6.098,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,514.928,468.143,907.207,,,
4,1.01.02.01,Aplicações no Mercado Aberto,100.430,326.065,395.231,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,414.498,142.078,511.976,,,
6,1.01.03,Títulos e Valores Mobiliários,2.713.044,1.857.731,3.634.111,,,
7,1.01.03.01,Carteira Própria,861.338,1.202.444,2.275.471,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,1.846.688,468.645,1.039.649,,,
9,1.01.03.03,Vinculados ao Banco Central,0,0,36.231,,,
10,1.01.03.04,Vinculados a Prestação de Garantias,1.390,39.967,249.684,,,
11,1.01.03.05,Instrumentos Financeiros Derivativos,3.628,146.675,33.076,,,
12,1.01.04,Relações Interfinanceiras,50.671,0,0,,,
13,1.01.04.01,Depósitos no Banco Central,606,0,0,,,
14,1.01.04.02,Repasses Interfinanceiros,50.065,0,0,,,
15,1.01.05,Relações Interdependências,,,,,,
16,1.01.06,Operações de Crédito,2.300.610,2.081.041,2.020.898,,,
17,1.01.06.01,Carteira - Setor Público,5.218,197.476,11.813,,,
18,1.01.06.02,Carteira - Setor Privado,2.309.740,1.907.508,2.033.768,,,
19,1.01.06.03,(Provisão p/Créditos de Liqui. Duvidosa),-14.348,-23.943,-24.683,,,
20,1.01.07,Operações de Arrendamento Mercantil,,,,,,
21,1.01.07.01,Carteira - Setor Público,,,,,,
22,1.01.07.02,Carteira - Setor Privado,,,,,,
23,1.01.07.03,(Provisão p/Créditos de Liqui. Duvidosa),,,,,,
24,1.01.08,Outros Créditos,148.903,79.469,793.299,,,
25,1.01.08.01,Carteira de Câmbio,120.010,62.600,757.735,,,
26,1.01.08.02,Rendas a Receber,4.132,2.552,12.079,,,
