,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,1.190.783,1.099.950,1.151.266,,,
1,1.01,Ativo Circulante,4.664,15.150,272.198,,,
2,1.01.01,Caixa e Equivalentes de Caixa,354,1.107,6.760,,,
3,1.01.01.01,Caixa e Equivalentes de Caixa,354,1.107,6.760,,,
4,1.01.02,Aplicações Financeiras,,,,,,
5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
6,1.01.02.01.01,Títulos para Negociação,,,,,,
7,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,0,0,255.103,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,0,0,255.103,,,
13,1.01.03.02.01,Saldo a receber de partes relacionadas,0,0,255.103,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,4.177,12.200,9.230,,,
17,1.01.06.01,Tributos Correntes a Recuperar,4.177,12.200,9.230,,,
18,1.01.06.01.01,Tributos a Recuperar,46,34,27,,,
19,1.01.06.01.02,IR e CS a Recuperar,4.131,12.166,9.203,,,
20,1.01.07,Despesas Antecipadas,133,180,651,,,
21,1.01.07.01,Despesas Antecipadas,133,180,651,,,
22,1.01.08,Outros Ativos Circulantes,0,1.663,454,,,
23,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
24,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
25,1.01.08.03,Outros,0,1.663,454,,,
26,1.01.08.03.03,Demais Ativos,0,1.663,454,,,
27,1.02,Ativo Não Circulante,1.186.119,1.084.800,879.068,,,
28,1.02.01,Ativo Realizável a Longo Prazo,1.185.790,1.084.427,755.501,,,
29,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
30,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
32,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
33,1.02.01.04,Contas a Receber,,,,,,
34,1.02.01.04.01,Clientes,,,,,,
35,1.02.01.04.02,Outras Contas a Receber,,,,,,
36,1.02.01.05,Estoques,,,,,,
37,1.02.01.06,Ativos Biológicos,,,,,,
38,1.02.01.07,Tributos Diferidos,,,,,,
39,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
40,1.02.01.08,Despesas Antecipadas,,,,,,
41,1.02.01.09,Créditos com Partes Relacionadas,1.169.951,1.073.001,748.375,,,
42,1.02.01.09.01,Créditos com Coligadas,,,,,,
43,1.02.01.09.02,Créditos com Controladas,1.169.951,1.073.001,748.375,,,
44,1.02.01.09.03,Créditos com Controladores,,,,,,
45,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
46,1.02.01.10,Outros Ativos Não Circulantes,15.839,11.426,7.126,,,
47,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
48,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
49,1.02.01.10.03,Tributos a Recuperar,20,0,0,,,
50,1.02.01.10.04,Depósitos Judiciais,15.819,11.426,7.126,,,
51,1.02.02,Investimentos,0,0,123.567,,,
52,1.02.02.01,Participações Societárias,0,0,123.567,,,
53,1.02.02.01.01,Participações em Coligadas,,,,,,
54,1.02.02.01.02,Participações em Controladas,0,0,123.567,,,
55,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
56,1.02.02.01.04,Outros Investimentos,,,,,,
57,1.02.02.02,Propriedades para Investimento,,,,,,
58,1.02.03,Imobilizado,,,,,,
59,1.02.03.01,Imobilizado em Operação,,,,,,
60,1.02.03.02,Direito de Uso em Andamento,,,,,,
61,1.02.03.03,Imobilizado em Andamento,,,,,,
62,1.02.04,Intangível,329,373,0,,,
63,1.02.04.01,Intangíveis,329,373,0,,,
64,1.02.04.01.01,Contrato de Concessão,,,,,,
65,1.02.04.01.03,Intangíveis,329,373,0,,,
0,2,Passivo Total,1.190.783,1.099.950,1.151.266,,,
1,2.01,Passivo Circulante,69.040,12.787,28.654,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,523,340,448,,,
3,2.01.01.01,Obrigações Sociais,197,128,346,,,
4,2.01.01.01.01,Obrigações Sociais,197,128,346,,,
5,2.01.01.02,Obrigações Trabalhistas,326,212,102,,,
6,2.01.01.02.01,Obrigações Trabalhistas,326,212,102,,,
7,2.01.02,Fornecedores,2.705,1.799,1.202,,,
8,2.01.02.01,Fornecedores Nacionais,2.705,1.799,1.202,,,
9,2.01.02.01.01,Fornecedores Nacionais,2.705,1.799,1.202,,,
10,2.01.02.02,Fornecedores Estrangeiros,,,,,,
11,2.01.02.02.01,Fornecedores Estrangeiros,,,,,,
12,2.01.03,Obrigações Fiscais,2.206,1.591,1.245,,,
13,2.01.03.01,Obrigações Fiscais Federais,2.206,1.591,1.245,,,
14,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
15,2.01.03.01.02,Imposto de Renda retido Fonte,6,3,9,,,
16,2.01.03.01.03,Pis e Cofins a recolher,2.200,1.022,475,,,
17,2.01.03.01.04,Impostos parcelados,0,566,761,,,
18,2.01.03.01.20,Outros tributos a recolher,,,,,,
19,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
20,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
21,2.01.03.03.01,Obrigações Fiscais Municipais,,,,,,
22,2.01.04,Empréstimos e Financiamentos,34.705,26,5.036,,,
23,2.01.04.01,Empréstimos e Financiamentos,34.685,0,0,,,
24,2.01.04.01.01,Em Moeda Nacional,34.685,0,0,,,
25,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
26,2.01.04.02,Debêntures,20,26,5.036,,,
27,2.01.04.02.01,Debêntures,20,26,5.036,,,
28,2.01.04.02.02,Derivativos embutidos,,,,,,
29,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
30,2.01.04.03.01,Financiamento por Arrendamento Financeiro,,,,,,
31,2.01.05,Outras Obrigações,28.901,9.031,20.723,,,
32,2.01.05.01,Passivos com Partes Relacionadas,28.901,9.031,0,,,
33,2.01.05.01.01,Débitos com Coligadas,,,,,,
34,2.01.05.01.02,Débitos com Controladas,28.901,9.031,0,,,
35,2.01.05.01.03,Débitos com Controladores,,,,,,
36,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
37,2.01.05.02,Outros,0,0,20.723,,,
38,2.01.05.02.01,Dividendos e JCP a Pagar,0,0,20.723,,,
39,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
40,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
41,2.01.05.02.05,Demais Obrigações,,,,,,
42,2.01.06,Provisões,,,,,,
43,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
44,2.01.06.01.01,Provisões Fiscais,,,,,,
45,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
46,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
47,2.01.06.01.04,Provisões Cíveis,,,,,,
48,2.01.06.02,Outras Provisões,,,,,,
49,2.01.06.02.01,Provisões para Garantias,,,,,,
50,2.01.06.02.02,Provisões para Reestruturação,,,,,,
51,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
52,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
53,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
54,2.01.07.01.01,Passivos relacionados ao ativo mantidos para venda,,,,,,
55,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
56,2.02,Passivo Não Circulante,1.038.310,1.519.069,1.166.542,,,
57,2.02.01,Empréstimos e Financiamentos,52.663,1.054.289,1.156.980,,,
58,2.02.01.01,Empréstimos e Financiamentos,0,25.226,0,,,
59,2.02.01.01.01,Em Moeda Nacional,0,25.226,0,,,
60,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
61,2.02.01.02,Debêntures,52.663,1.029.063,1.156.980,,,
62,2.02.01.02.01,Debêntures,42.998,1.029.063,1.156.980,,,
63,2.02.01.02.02,Derivativos embutidos,9.665,0,0,,,
64,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
65,2.02.01.03.01,Financiamento por Arrendamento Financeiro,,,,,,
66,2.02.02,Outras Obrigações,546.694,376.229,106,,,
67,2.02.02.01,Passivos com Partes Relacionadas,0,5.052,0,,,
68,2.02.02.01.01,Débitos com Coligadas,,,,,,
69,2.02.02.01.02,Débitos com Controladas,0,5.052,0,,,
70,2.02.02.01.03,Débitos com Controladores,,,,,,
71,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
72,2.02.02.02,Outros,546.694,371.177,106,,,
73,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
74,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
