,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,752.986.536,728.288.450,627.901.762,,,
1,1.01,Ativo Circulante,451.755.119,412.689.314,370.486.098,,,
2,1.01.01,Disponibilidades,5.513.365,5.231.627,4.697.744,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,80.312.979,74.010.064,60.185.099,,,
4,1.01.02.01,Aplicações no Mercado Aberto,47.405.162,31.837.273,24.704.208,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,21.909.362,20.342.010,24.025.157,,,
6,1.01.02.03,Aplicações em Moedas Estrangeiras,10.998.455,21.830.781,11.455.734,,,
7,1.01.03,Títulos e Valores Mobiliários,97.187.849,50.644.888,63.656.319,,,
8,1.01.03.01,Carteira Própria,40.300.328,15.371.552,9.074.933,,,
9,1.01.03.02,Vinculados a Compromisso de Recompra,45.744.640,26.353.218,50.834.783,,,
10,1.01.03.03,Instrumentos Financeiros Derivativos,11.087.166,6.939.495,2.532.340,,,
11,1.01.03.05,Vinculados ao Banco Central,12.379,537.278,492.584,,,
12,1.01.03.06,Vinculados à Prestação de Garantias,42.409,1.442.526,721.550,,,
13,1.01.03.07,Moedas de Privatização,927,819,129,,,
14,1.01.04,Relações Interfinanceiras,62.355.313,54.869.025,29.944.240,,,
15,1.01.04.01,Pagamentos e Recebimentos a Liquidar,1.179,1.778,2.120,,,
16,1.01.04.02,Depósitos no Banco Central,60.821.548,54.829.213,29.904.904,,,
17,1.01.04.03,SFH - Sistema Financeiro da Habitação,1.742,2.456,962,,,
18,1.01.04.04,Repasses Interfinanceiros,1.507.241,0,0,,,
19,1.01.04.05,Correspondentes,23.603,35.578,36.254,,,
20,1.01.05,Relações Interdependências,,,,,,
21,1.01.06,Operações de Crédito,72.774.540,83.380.887,81.058.136,,,
22,1.01.06.01,Setor Público,3.024,56.406,72.473,,,
23,1.01.06.02,Setor Privado,76.601.989,86.512.527,83.625.461,,,
24,1.01.06.03,Operações de Crédito Vinculados a Cessão,0,204,6.175,,,
25,1.01.06.04,(Provisão para Operações de Créditos Liquidação Duvidosa),-3.830.473,-3.188.250,-2.645.973,,,
26,1.01.07,Operações de Arrendamento Mercantil,4,1,16,,,
27,1.01.07.01,Setor Privado,5,6,17,,,
28,1.01.07.02,(Provisão para Créditos Arrendamento Mercantil de Liquidação Duvidosa),-1,-5,-1,,,
29,1.01.08,Outros Créditos,132.633.521,143.631.937,130.099.088,,,
30,1.01.08.01,Créditos por Avais e Fianças Honrados,1.062,844,29,,,
31,1.01.08.02,Carteira de Câmbio,89.829.757,94.642.636,84.963.646,,,
32,1.01.08.03,Rendas a Receber,1.459.653,745.898,755.548,,,
33,1.01.08.04,Negociação e Intermediação de Valores,1.527.178,1.587.363,2.921.983,,,
34,1.01.08.05,Créditos Tributários,8.234.581,8.063.063,5.708.490,,,
35,1.01.08.06,Diversos,31.949.644,38.919.702,36.043.378,,,
36,1.01.08.07,(Provisão para Outros Créditos de Liquidação Duvidosa),-368.354,-327.569,-293.986,,,
37,1.01.09,Outros Valores e Bens,977.548,920.885,845.456,,,
38,1.01.09.02,Outros Valores e Bens,740.639,721.710,523.153,,,
39,1.01.09.03,(Provisões para Desvalorizações),-78.412,-73.736,-49.364,,,
40,1.01.09.04,Despesas Antecipadas,315.321,272.911,371.667,,,
41,1.02,Ativo Realizável a Longo Prazo,274.424.155,286.568.316,225.516.009,,,
42,1.02.01,Aplicações Interfinanceiras de Liquidez,14.812.506,13.497.719,8.518.194,,,
43,1.02.01.01,Aplicações em Depósitos Interfinanceiros,14.812.506,13.497.719,8.518.194,,,
44,1.02.02,Títulos e Valores Mobiliários,126.433.127,146.319.775,111.452.568,,,
45,1.02.02.01,Carteira Própria,28.560.600,26.292.498,14.466.343,,,
46,1.02.02.02,Vinculados a Compromisso de Recompra,80.468.239,91.063.021,73.504.762,,,
47,1.02.02.03,Instrumentos Financeiros Derivativos,6.763.824,13.237.376,5.967.031,,,
48,1.02.02.04,Vinculados ao Banco Central,3.032.518,5.679.037,8.366.725,,,
49,1.02.02.05,Moedas de Privatização,1.846,2.387,2.796,,,
50,1.02.02.06,Vinculados à Prestação de Garantias,7.606.100,10.045.456,9.144.911,,,
51,1.02.03,Relações Interfinanceiras,167.818,167.818,167.818,,,
52,1.02.03.01,SFH - Sistema Financeiro da Habitação,167.818,167.818,167.818,,,
53,1.02.04,Relações Interdependências,,,,,,
54,1.02.05,Operações de Crédito,84.068.998,85.225.495,76.841.269,,,
55,1.02.05.01,Setor Público,63.205,62.014,81.487,,,
56,1.02.05.02,Setor Privado,96.120.967,96.773.748,87.144.124,,,
57,1.02.05.03,Operações de Crédito Vinculados a Cessão,164.402,196.634,265,,,
58,1.02.05.04,(Provisão para Operações de Créditos de Liquidação Duvidosa),-12.279.576,-11.806.901,-10.384.607,,,
59,1.02.06,Operações de Arrendamento Mercantil,2,14,26,,,
60,1.02.06.01,Setor Privado,2,20,126,,,
61,1.02.06.02,(Provisão para Créditos Arrendamento Mercantil Liquidação Duvidosa),0,-6,-100,,,
62,1.02.07,Outros Créditos,48.306.300,40.692.028,27.951.918,,,
63,1.02.07.01,Créditos por Avais e Fianças Honrados,53.524,26.851,42.028,,,
64,1.02.07.02,Carteira de Câmbio,2.316.371,1.764.903,764.878,,,
65,1.02.07.03,Rendas a Receber,213.362,216.852,311.834,,,
66,1.02.07.04,Negociação e Intermediação de Valores,0,0,144.737,,,
67,1.02.07.05,Créditos Tributários,15.548.383,23.067.813,13.931.827,,,
68,1.02.07.06,Diversos,30.476.712,15.886.443,12.970.972,,,
69,1.02.07.07,(Provisão para Outros Créditos de Liquidação Duvidosa),-302.052,-270.834,-214.358,,,
70,1.02.08,Outros Valores e Bens,635.404,665.467,584.216,,,
71,1.02.08.01,Investimentos Temporários,101.801,101.801,101.801,,,
72,1.02.08.02,(Provisões para Perdas),-1.765,-1.765,-1.765,,,
73,1.02.08.03,Despesas Antecipadas,535.368,565.431,484.180,,,
74,1.03,Ativo Permanente,26.807.262,29.030.820,31.899.655,,,
75,1.03.01,Investimentos,16.500.112,17.170.957,16.504.886,,,
76,1.03.01.01,Dependências no Exterior,,,,,,
77,1.03.01.02,Participações em Controladas,16.480.840,17.152.711,16.487.039,,,
78,1.03.01.02.01,No País,13.928.244,13.843.934,13.985.353,,,
79,1.03.01.02.02,No Exterior,2.552.596,3.308.777,2.501.686,,,
80,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
81,1.03.01.04,Outros Investimentos,51.830,51.446,50.405,,,
82,1.03.01.05,Provisão para Perdas,-32.558,-33.200,-32.558,,,
83,1.03.02,Imobilizado de Uso,6.043.158,6.466.313,6.514.630,,,
84,1.03.02.01,Imóveis de Uso,2.538.788,2.541.302,2.539.995,,,
85,1.03.02.02,Outras Imobilizações de Uso,10.923.912,10.566.480,9.784.676,,,
86,1.03.02.03,(Depreciações Acumuladas),-7.419.542,-6.641.469,-5.810.041,,,
87,1.03.03,Imobilizado de Arrendamento,,,,,,
88,1.03.04,Intangível,4.263.992,5.393.550,8.880.139,,,
89,1.03.04.01,Ágio na Aquisição de Sociedades Controladas,26.120.037,26.120.037,26.120.037,,,
90,1.03.04.02,Outros Ativos Intangíveis,8.590.069,7.321.258,7.245.250,,,
91,1.03.04.03,(Amortizações Acumuladas),-30.446.114,-28.047.745,-24.485.148,,,
92,1.03.05,Diferido,,,,,,
93,2,Passivo Total,752.986.536,728.288.450,627.901.762,,,
94,2.01,Passivo Circulante,542.620.235,474.842.549,402.318.185,,,
95,2.01.01,Depósitos,158.705.975,152.344.715,107.640.787,,,
96,2.01.01.01,Depósitos à Vista,16.016.316,15.775.566,16.126.771,,,
97,2.01.01.02,Depósitos de Poupança,36.051.476,35.984.837,37.938.936,,,
98,2.01.01.03,Depósitos Interfinanceiros,62.843.599,59.608.550,18.488.796,,,
99,2.01.01.04,Depósitos a Prazo,43.794.584,40.975.762,35.086.284,,,
100,2.01.02,Captações no Mercado Aberto,132.400.766,99.365.655,105.431.390,,,
101,2.01.02.01,Carteira Própria,114.772.683,85.673.417,92.441.013,,,
102,2.01.02.02,Carteira de Terceiros,14.799.595,10.827.806,11.851.434,,,
103,2.01.02.03,Carteira de Livre Movimentação,2.828.488,2.864.432,1.138.943,,,
104,2.01.03,Recursos de Aceites e Emissão de Títulos,79.435.491,44.201.390,44.771.208,,,
105,2.01.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similiares",70.650.037,34.941.349,41.251.342,,,
106,2.01.03.02,Obrigações por Titulos e Valores Mobiliários no Exterior,7.673.171,8.478.381,3.257.665,,,
107,2.01.03.03,Certificados de Operações Estruturadas,1.112.283,781.660,262.201,,,
108,2.01.04,Relações Interfinanceiras,43.995,14.405,13.850,,,
109,2.01.04.01,Correspondentes,43.995,14.405,13.850,,,
