,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,58.628.963,54.255.611,46.321.128,,,
1,1.01,Ativo Circulante,16.409.154,22.276.591,20.985.048,,,
2,1.01.01,Disponibilidades,133.428,161.518,184.575,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,7.779.984,12.931.084,9.465.283,,,
4,1.01.02.01,Aplicações no Mercado Aberto,7.626.446,12.787.577,9.314.933,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,153.538,143.507,150.350,,,
6,1.01.03,Títulos e Valores Mobiliários,1.296.313,2.335.215,4.050.575,,,
7,1.01.03.01,Carteira Própria,701.750,1.458.959,2.907.381,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,0,876.256,855.690,,,
9,1.01.03.03,Instrumentos Financeiros Derivativos,585.664,0,0,,,
10,1.01.03.04,Vinculados à Prestação de Garantias,8.899,0,287.504,,,
11,1.01.04,Relações Interfinanceiras,502.579,517.430,221.155,,,
12,1.01.04.01,Pagamentos e Recebimentos a Liquidar,1.362,8.155,1.190,,,
13,1.01.04.02,Depósitos Banco Central,500.019,506.318,218.335,,,
14,1.01.04.03,Repasses Interfinanceiros,0,0,784,,,
15,1.01.04.04,Correspondentes,1.198,2.957,846,,,
16,1.01.05,Relações Interdependências,0,84,0,,,
17,1.01.05.01,Transferências Internas de Recursos,0,84,0,,,
18,1.01.06,Operações de Crédito,4.268.172,4.183.701,4.774.641,,,
19,1.01.06.01,Setor Público,185.614,186.731,238.571,,,
20,1.01.06.02,Setor Privado,4.429.321,4.489.435,5.084.099,,,
21,1.01.06.03,(Provisão para Operações de Crédito de Liquidação Duvidosa),-346.763,-492.465,-548.029,,,
22,1.01.07,Operações de Arrendamento Mercantil,,,,,,
23,1.01.08,Outros Créditos,2.402.198,2.115.657,2.257.019,,,
24,1.01.08.01,Carteira de Câmbio,868.658,885.164,612.278,,,
25,1.01.08.02,Rendas a Receber,15.938,16.480,13.921,,,
26,1.01.08.03,Negociação e Intermediação de Valores,12,12,12,,,
27,1.01.08.04,Diversos,1.528.319,1.219.789,1.826.346,,,
28,1.01.08.05,(Provisão para Outros Créditos de Liquidação Duvidosa),-10.729,-5.788,-195.538,,,
29,1.01.09,Outros Valores e Bens,26.480,31.902,31.800,,,
30,1.01.09.01,Outros Valores e Bens,15.868,14.649,14.442,,,
31,1.01.09.02,(Provisões para Desvalorizações),-632,-620,-613,,,
32,1.01.09.03,Despesas Antecipadas,11.244,17.873,17.971,,,
33,1.02,Ativo Realizável a Longo Prazo,42.026.807,31.794.241,25.121.511,,,
34,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
35,1.02.02,Títulos e Valores Mobiliários,35.077.031,24.524.324,16.798.301,,,
36,1.02.02.01,Carteira Própria,33.398.598,23.665.336,16.322.718,,,
37,1.02.02.02,Vinculados a Compromisso de Recompra,1.238.171,3.091,44.099,,,
38,1.02.02.03,Intrumentos Financeiros Derivativos,0,426.513,403.488,,,
39,1.02.02.04,Vinculados à Prestação de Garantias,440.262,429.384,27.996,,,
40,1.02.03,Relações Interfinanceiras,70.581,66.639,66.075,,,
41,1.02.03.01,Tesouro Nacional Recursos do Crédito Rural,0,0,6,,,
42,1.02.03.02,SFH - Sistema Financeiro da Habitação,70.581,66.639,66.069,,,
43,1.02.03.03,Repasses Interfinanceiros,,,,,,
44,1.02.04,Relações Interdependências,,,,,,
45,1.02.05,Operações de Crédito,4.774.644,4.915.752,6.363.766,,,
46,1.02.05.01,Setor Público,429.654,1.041.162,1.141.948,,,
47,1.02.05.02,Setor Privado,4.615.157,4.327.186,5.909.339,,,
48,1.02.05.03,(Provisão para Operações de Crédito de Liquidação Duvidosa),-270.167,-452.596,-687.521,,,
49,1.02.06,Operações de Arrendamento Mercantil,,,,,,
50,1.02.07,Outros Créditos,2.104.551,2.287.526,1.893.369,,,
51,1.02.07.01,Diversos,2.132.399,2.314.764,1.922.193,,,
52,1.02.07.02,(Provisão para Outros Créditos de Liquidação Duvidosa),-27.848,-27.238,-28.824,,,
53,1.02.08,Outros Valores e Bens,,,,,,
54,1.03,Ativo Permanente,193.002,184.779,214.569,,,
55,1.03.01,Investimentos,1.591,1.591,1.909,,,
56,1.03.01.01,Dependências no Exterior,,,,,,
57,1.03.01.02,Participações em Controladas,,,,,,
58,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
59,1.03.01.04,Outros Investimentos,6.877,6.877,7.212,,,
60,1.03.01.05,Provisão para Perdas,-5.286,-5.286,-5.303,,,
61,1.03.02,Imobilizado de Uso,171.463,163.240,192.757,,,
62,1.03.03,Imobilizado de Arrendamento,,,,,,
63,1.03.04,Intangível,19.948,19.948,19.903,,,
64,1.03.05,Diferido,,,,,,
65,2,Passivo Total,58.628.963,54.255.611,46.321.128,,,
66,2.01,Passivo Circulante,16.288.477,21.632.803,16.536.899,,,
67,2.01.01,Depósitos,6.750.628,5.410.955,5.949.100,,,
68,2.01.01.01,Depósitos a Vista,328.683,239.932,345.990,,,
69,2.01.01.02,Depósitos de Poupança,2.433.765,2.277.515,2.113.346,,,
70,2.01.01.03,Depósitos Interfinanceiros,1.559.993,1.548.266,1.111.078,,,
71,2.01.01.04,Depósitos a Prazo,2.428.187,1.345.242,2.378.686,,,
72,2.01.02,Captações no Mercado Aberto,1.372.662,983.405,966.859,,,
73,2.01.02.01,Carteria Própria,1.227.897,876.278,896.579,,,
74,2.01.02.02,Carteira de Terceiros,144.765,107.127,70.280,,,
75,2.01.03,Recursos de Aceites e Emissão de Títulos,1.311.459,184.357,310.611,,,
76,2.01.03.01,"Recurso de Letras Imobiliárias, Hipotecárias, de Créditos e Similares",162.276,176.500,302.735,,,
77,2.01.03.02,Obrigações por Títulos e Valores Mobiliários no Exterior,1.149.183,7.857,7.876,,,
78,2.01.04,Relações Interfinanceiras,316,317,593,,,
79,2.01.04.01,Recebimentos e Pagamentos a Liquidar,,,,,,
80,2.01.05,Relações Interdependências,8.108,5.660,7.181,,,
81,2.01.05.01,Recursos em Trânsito de Terceiros,7.996,5.660,7.170,,,
82,2.01.05.02,Transferência Interna de Recursos,112,0,11,,,
83,2.01.06,Obrigações por Empréstimos,900.437,951.482,637.742,,,
84,2.01.06.01,Empréstimo no Exterior,900.437,951.482,637.742,,,
85,2.01.07,Obrigações por Repasse do País,131.908,161.679,150.737,,,
86,2.01.07.01,Tesouro Nacional,162,187,253,,,
87,2.01.07.02,BNDES,113.476,142.072,125.251,,,
88,2.01.07.03,FINAME,18.270,19.420,25.233,,,
89,2.01.08,Obrigações por Repasse do Exterior,168.656,143.354,141.564,,,
90,2.01.09,Outras Obrigações,5.644.303,13.791.594,8.372.512,,,
91,2.01.09.01,Instrumentos Financeiros Derivativos,21.591,0,0,,,
92,2.01.09.02,Cobrança e Arrecadança de Tributos e Assemelhados,1.477,1.453,2.547,,,
93,2.01.09.03,Carteira de Câmbio,5.319,9.318,4.022,,,
94,2.01.09.04,Sociais e Estatutárias,179.662,138.114,164.522,,,
95,2.01.09.05,Fiscais e Previdenciárias,594.593,303.202,618.741,,,
96,2.01.09.06,Negociação e Intermediação de Valores,153,153,153,,,
97,2.01.09.07,Fundo Financeiro e de Desenvolvimento,2.357.803,10.913.835,4.439.550,,,
98,2.01.09.08,Diversas,2.483.705,2.425.519,3.142.977,,,
99,2.02,Passivo Exigível a Longo Prazo,38.158.465,28.872.097,26.421.734,,,
100,2.02.01,Depósitos,6.063.633,6.397.227,4.658.220,,,
101,2.02.01.01,Depósitos Interfinanceiros,0,34.623,87.767,,,
102,2.02.01.02,Depósitos a Prazo,6.063.633,6.362.604,4.570.453,,,
103,2.02.02,Captações no Mercado Aberto,8.819,3.042,2.778,,,
104,2.02.02.01,Carteria Própria,8.819,3.042,2.778,,,
105,2.02.03,Recursos de Aceites e Emissão de Títulos,0,1.004.912,988.259,,,
106,2.02.03.01,Obrigações por Títulos e Valores Mobiliários no Exterior,0,1.004.912,988.259,,,
107,2.02.04,Relações Interfinanceiras,,,,,,
108,2.02.05,Relações Interdependências,,,,,,
109,2.02.06,Obrigações por Empréstimos,,,,,,
110,2.02.07,Obrigações por Repasse do País,1.090.110,1.358.892,1.518.511,,,
111,2.02.07.01,Tesouro Nacional,320,263,198,,,
