,Conta,Descrição,31/03/2019,31/03/2018,31/03/2017,01/04/2018 a 31/03/2019,01/04/2017 a 31/03/2018,01/04/2016 a 31/03/2017
0,1,Ativo Total,4.963.704,5.598.412,4.877.107,,,
1,1.01,Ativo Circulante,1.629.276,1.680.651,1.692.419,,,
2,1.01.01,Caixa e Equivalentes de Caixa,577.523,520.322,290.902,,,
3,1.01.02,Aplicações Financeiras,36.694,126.374,24.790,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,36.694,126.374,24.790,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,90.533,282.271,118.174,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,313.096,249.407,431.043,,,
14,1.01.05,Ativos Biológicos,264.480,291.845,530.540,,,
15,1.01.06,Tributos a Recuperar,80.872,157.863,141.261,,,
16,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Outros Ativos Circulantes,266.078,52.569,155.709,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,216.950,0,0,,,
20,1.01.08.01.01,Outros Créditos,,,,,,
21,1.01.08.01.02,Ativos Mantidos para Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,49.128,52.569,155.709,,,
24,1.01.08.03.01,Instrumentos Financeiros Derivativos,23.476,42.604,132.482,,,
25,1.01.08.03.02,Outros Créditos,25.652,9.965,23.227,,,
26,1.02,Ativo Não Circulante,3.334.428,3.917.761,3.184.688,,,
27,1.02.01,Ativo Realizável a Longo Prazo,504.802,415.468,302.741,,,
28,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,0,3.522,13.218,,,
29,1.02.01.01.01,Títulos para Negociação,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
32,1.02.01.04,Contas a Receber,,,,,,
33,1.02.01.04.01,Clientes,,,,,,
34,1.02.01.04.02,Outras Contas a Receber,,,,,,
35,1.02.01.05,Estoques,,,,,,
36,1.02.01.06,Ativos Biológicos,,,,,,
37,1.02.01.07,Tributos Diferidos,176.541,144.396,0,,,
38,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
39,1.02.01.08,Despesas Antecipadas,,,,,,
40,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
41,1.02.01.09.01,Créditos com Coligadas,,,,,,
42,1.02.01.09.02,Créditos com Controladas,,,,,,
43,1.02.01.09.03,Créditos com Controladores,,,,,,
44,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.10,Outros Ativos Não Circulantes,328.261,267.550,289.523,,,
46,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.10.03,Adiantamentos a Fornecedores,30.379,5.976,9.946,,,
49,1.02.01.10.04,Depósitos Judiciais,210.108,193.405,168.519,,,
50,1.02.01.10.05,Impostos a Recuperar,16.023,61.122,101.783,,,
51,1.02.01.10.07,Outros Créditos,71.751,7.047,9.275,,,
52,1.02.02,Investimentos,1.123.067,1.395.665,493.072,,,
53,1.02.02.01,Participações Societárias,,,,,,
54,1.02.02.01.01,Participações em Coligadas,,,,,,
55,1.02.02.01.02,Participações em Controladas,,,,,,
56,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
57,1.02.02.01.04,Outros Investimentos,,,,,,
58,1.02.02.02,Propriedades para Investimento,,,,,,
59,1.02.03,Imobilizado,1.697.433,2.093.787,2.372.269,,,
60,1.02.03.01,Imobilizado em Operação,1.639.387,2.060.112,2.356.876,,,
61,1.02.03.02,Direito de Uso em Arrendamento,,,,,,
62,1.02.03.03,Imobilizado em Andamento,58.046,33.675,15.393,,,
63,1.02.04,Intangível,9.126,12.841,16.606,,,
64,1.02.04.01,Intangíveis,9.126,12.841,16.606,,,
65,1.02.04.01.01,Contrato de Concessão,,,,,,
66,2,Passivo Total,4.963.704,5.598.412,4.877.107,,,
67,2.01,Passivo Circulante,1.033.681,952.890,1.746.482,,,
68,2.01.01,Obrigações Sociais e Trabalhistas,48.853,63.473,61.050,,,
69,2.01.01.01,Obrigações Sociais,,,,,,
70,2.01.01.02,Obrigações Trabalhistas,,,,,,
71,2.01.02,Fornecedores,330.617,320.685,320.457,,,
72,2.01.02.01,Fornecedores Nacionais,,,,,,
73,2.01.02.02,Fornecedores Estrangeiros,,,,,,
74,2.01.03,Obrigações Fiscais,23.826,83.622,20.396,,,
75,2.01.03.01,Obrigações Fiscais Federais,12.661,68.959,13.273,,,
76,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
77,2.01.03.02,Obrigações Fiscais Estaduais,11.165,14.663,7.123,,,
78,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
79,2.01.04,Empréstimos e Financiamentos,185.445,181.456,760.635,,,
80,2.01.04.01,Empréstimos e Financiamentos,,,,,,
81,2.01.04.01.01,Em Moeda Nacional,,,,,,
82,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
83,2.01.04.02,Debêntures,,,,,,
84,2.01.04.03,Financiamento por Arrendamento,,,,,,
85,2.01.05,Outras Obrigações,444.940,303.654,583.944,,,
86,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
87,2.01.05.01.01,Débitos com Coligadas,,,,,,
88,2.01.05.01.02,Débitos com Controladas,,,,,,
89,2.01.05.01.03,Débitos com Controladores,,,,,,
90,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
91,2.01.05.02,Outros,444.940,303.654,583.944,,,
92,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
93,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
94,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
95,2.01.05.02.04,Adiantamentos de Clientes no País,5.592,17.054,21.154,,,
96,2.01.05.02.05,Adiantamentos de Clientes no Exterior,193.006,75.979,465.117,,,
97,2.01.05.02.06,Instrumentos Financeiros Derivativos,156.963,46.222,15.792,,,
98,2.01.05.02.07,Outras Obrigações,89.379,164.399,81.881,,,
99,2.01.06,Provisões,,,,,,
100,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
101,2.01.06.01.01,Provisões Fiscais,,,,,,
102,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
103,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
104,2.01.06.01.04,Provisões Cíveis,,,,,,
105,2.01.06.02,Outras Provisões,,,,,,
106,2.01.06.02.01,Provisões para Garantias,,,,,,
107,2.01.06.02.02,Provisões para Reestruturação,,,,,,
108,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
109,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
110,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
111,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
112,2.02,Passivo Não Circulante,3.403.457,3.050.732,3.808.426,,,
113,2.02.01,Empréstimos e Financiamentos,2.322.731,1.887.859,1.614.768,,,
114,2.02.01.01,Empréstimos e Financiamentos,,,,,,
115,2.02.01.01.01,Em Moeda Nacional,,,,,,
116,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
117,2.02.01.02,Debêntures,,,,,,
118,2.02.01.03,Financiamento por Arrendamento,,,,,,
119,2.02.02,Outras Obrigações,639.087,1.036.756,1.326.406,,,
120,2.02.02.01,Passivos com Partes Relacionadas,,,,,,
121,2.02.02.01.01,Débitos com Coligadas,,,,,,
122,2.02.02.01.02,Débitos com Controladas,,,,,,
123,2.02.02.01.03,Débitos com Controladores,,,,,,
124,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
125,2.02.02.02,Outros,639.087,1.036.756,1.326.406,,,
126,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
127,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
128,2.02.02.02.04,Impostos e Contribuições a Recolher,4.324,29,0,,,
129,2.02.02.02.05,Outras Obrigações,32.835,22.454,445.796,,,
130,2.02.02.02.07,Adiantamentos de Clientes no Exterior,601.520,1.013.659,879.571,,,
131,2.02.02.02.08,Fornecedores,408,614,1.039,,,
132,2.02.03,Tributos Diferidos,0,0,81.967,,,
133,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,0,0,81.967,,,
134,2.02.04,Provisões,441.639,126.117,785.285,,,
135,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,138.079,126.117,112.960,,,
136,2.02.04.01.01,Provisões Fiscais,,,,,,
137,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
138,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
139,2.02.04.01.04,Provisões Cíveis,,,,,,
140,2.02.04.02,Outras Provisões,303.560,0,672.325,,,
141,2.02.04.02.01,Provisões para Garantias,,,,,,
142,2.02.04.02.02,Provisões para Reestruturação,,,,,,
143,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
144,2.02.04.02.04,Provisão para Perda em Investimentos,303.560,0,672.325,,,
145,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
146,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
147,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
148,2.02.06,Lucros e Receitas a Apropriar,,,,,,
149,2.02.06.01,Lucros a Apropriar,,,,,,
150,2.02.06.02,Receitas a Apropriar,,,,,,
151,2.02.06.03,Subvenções de Investimento a Apropriar,,,,,,
152,2.03,Patrimônio Líquido,526.566,1.594.790,-677.801,,,
153,2.03.01,Capital Social Realizado,6.077.674,2.618.214,2.618.214,,,
154,2.03.02,Reservas de Capital,1.353.937,4.809.059,1.355.616,,,
