,Conta,Descrição,31/12/2016,31/12/2015,31/12/2014,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014
0,1,Ativo Total,8.194.597,8.967.637,10.443.494,,,
1,1.01,Ativo Circulante,4.131.478,4.504.890,6.258.837,,,
2,1.01.01,Disponibilidades,73.426,89.414,173.634,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,586.809,504.580,243.250,,,
4,1.01.02.01,Aplicações no Mercado Aberto,428.768,381.846,151.040,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,0,5.989,21.028,,,
6,1.01.02.03,Aplicações em Moeda Estangeira,158.041,116.745,71.182,,,
7,1.01.03,Títulos e Valores Mobiliários,1.366.583,1.390.931,1.204.709,,,
8,1.01.03.01,Carteira Própria,721.457,229.105,766.845,,,
9,1.01.03.02,Vinculados a Compromissos de Recompra,365.684,552.314,203.998,,,
10,1.01.03.03,Instrumentos Financeiros Derivativos,209.862,395.096,232.588,,,
11,1.01.03.04,Vinculados ao Banco Central,,,,,,
12,1.01.03.05,Vinculados à Prestação de Garantias,69.580,214.416,1.278,,,
13,1.01.04,Relações Interfinanceiras,848,577,631,,,
14,1.01.04.01,Pagamentos e Recebimentos a Liquidar,,,,,,
15,1.01.04.02,Depósitos no Banco Central do Brasil,848,577,0,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.06,Operações de Crédito,1.544.157,1.882.764,3.509.571,,,
18,1.01.06.01,Setor Privado,1.637.128,1.885.955,3.263.940,,,
19,1.01.06.02,Setor Público,,,,,,
20,1.01.06.03,(-) Provisão para Operações de Crédito de Liquidação Duvidosa,-92.971,-97.759,-125.691,,,
21,1.01.06.04,Operações de Crédito Vinculadas a Cessão,0,94.568,371.322,,,
22,1.01.07,Operações de Arrendamento Mercantil,,,,,,
23,1.01.08,Outros Créditos,429.721,576.533,954.447,,,
24,1.01.08.01,Carteira de Câmbio,229.458,241.500,602.367,,,
25,1.01.08.02,Rendas a Receber,30.389,32.597,33.341,,,
26,1.01.08.03,Negociação e Intermediação de Valores,23.907,41.508,89.051,,,
27,1.01.08.04,Diversos,152.227,295.840,243.627,,,
28,1.01.08.05,(-) Provisão para Outros Créditos de Liquidação Duvidosa,-6.260,-48.414,-13.939,,,
29,1.01.08.06,Avais e Fianças Honradas,0,13.502,0,,,
30,1.01.09,Outros Valores e Bens,129.934,60.091,172.595,,,
31,1.01.09.01,Bens não de Uso Próprio,110.864,56.910,169.163,,,
32,1.01.09.02,Despesas Antecipadas,19.070,3.181,3.432,,,
33,1.02,Ativo Realizável a Longo Prazo,3.802.584,4.268.515,4.101.573,,,
34,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
35,1.02.01.01,Aplicações em Depósitos Interfinanceiros,,,,,,
36,1.02.01.02,Aplicações em Moeda Estangeira,,,,,,
37,1.02.02,Títulos e Valores Mobiliários,1.378.260,1.808.795,1.749.441,,,
38,1.02.02.01,Carteira Própria,133.519,921.078,1.314.028,,,
39,1.02.02.03,Instrumentos Financeiros Derivativos,799.142,832.181,288.089,,,
40,1.02.02.04,Vinculados à Prestação de Garantias,445.599,55.536,147.324,,,
41,1.02.03,Relações Interfinanceiras,,,,,,
42,1.02.04,Relações Interdependências,,,,,,
43,1.02.05,Operações de Crédito,1.552.041,1.531.470,1.937.716,,,
44,1.02.05.01,Setor Privado,1.666.255,1.574.720,1.920.927,,,
45,1.02.05.02,Setor Público,,,,,,
46,1.02.05.03,(-) Provisão para Operações de Crédito com Liquidação Duvidosa,-114.214,-63.384,-45.488,,,
47,1.02.05.04,Operações de Crédito Vinculadas a Cessão,0,20.134,62.277,,,
48,1.02.06,Operações de Arrendamento Mercantil,,,,,,
49,1.02.07,Outros Créditos,689.278,676.896,405.288,,,
50,1.02.07.01,Carteira de Câmbio,,,,,,
51,1.02.07.02,Rendas a Receber,45.476,37.708,41.354,,,
52,1.02.07.03,Devedores por Depósito em Garantia,48.335,44.708,40.393,,,
53,1.02.07.04,Diversos,608.693,595.299,324.064,,,
54,1.02.07.05,(-) Provisão para Outros Créditos de Liquidação Duvidosa,-13.226,-819,-523,,,
55,1.02.08,Outros Valores e Bens,183.005,251.354,9.128,,,
56,1.02.08.01,Despesas Antecipadas,1.636,5.569,9.128,,,
57,1.02.08.02,Bens não de uso próprio,181.369,245.785,0,,,
58,1.03,Ativo Permanente,260.535,194.232,83.084,,,
59,1.03.01,Investimentos,250.812,182.757,64.090,,,
60,1.03.01.01,Dependências no Exterior,4.511,2.898,5.344,,,
61,1.03.01.02,Participações em Controladas,246.301,179.859,58.746,,,
62,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
63,1.03.01.04,Outros Investimentos,,,,,,
64,1.03.01.05,Provisão para Perdas,,,,,,
65,1.03.02,Imobilizado de Uso,9.575,11.087,18.255,,,
66,1.03.02.01,"Instalações, Móveis Equipamentos de Uso",13.145,13.096,13.217,,,
67,1.03.02.02,Outras Imbobilizações de Uso,14.626,14.915,21.384,,,
68,1.03.02.03,(-) Depreciações Acumuladas,-18.196,-16.924,-16.346,,,
69,1.03.03,Imobilizado de Arrendamento,,,,,,
70,1.03.04,Intangível,148,388,739,,,
71,1.03.04.01,Gastos com Aquisição e Desenvolvimento de Logiciais,9.614,9.614,9.587,,,
72,1.03.04.02,(-) Amortização Acumulada,-9.466,-9.226,-8.848,,,
73,1.03.05,Diferido,,,,,,
74,2,Passivo Total,8.194.597,8.967.637,10.443.494,,,
75,2.01,Passivo Circulante,3.598.926,4.535.490,5.562.787,,,
76,2.01.01,Depósitos,876.076,1.012.755,1.604.719,,,
77,2.01.01.01,Depósitos à Vista,16.579,17.896,26.683,,,
78,2.01.01.02,Depósitos Interfinanceiros,46.264,122.065,46.871,,,
79,2.01.01.03,Depósitos a Prazo,813.233,872.794,1.531.165,,,
80,2.01.01.04,Outros Depósitos,,,,,,
81,2.01.02,Captações no Mercado Aberto,483.917,550.907,196.521,,,
82,2.01.02.01,Carteira Própria,363.896,550.907,196.521,,,
83,2.01.02.02,Carteira de Terceiros,120.021,0,0,,,
84,2.01.03,Recursos de Aceites e Emissão de Títulos,1.319.759,1.557.449,1.105.977,,,
85,2.01.03.01,Recursos de letras de crédito imobiliário,616.707,600.122,442.192,,,
86,2.01.03.02,Recursos de Letras de Crédito do Agronegócio,492.408,428.354,530.896,,,
87,2.01.03.03,Recursos de letras financeiras,124.882,528.461,121.061,,,
88,2.01.03.04,Obrigações por Títulos e Valores Mobiliários,85.762,512,11.828,,,
89,2.01.04,Relações Interfinanceiras,583,1.099,1.187,,,
90,2.01.04.01,Correspondentes,583,1.099,1.187,,,
91,2.01.05,Relações Interdependências,3.027,7.352,74,,,
92,2.01.05.01,Recursos em Trânsito de Terceiros,3.027,7.352,74,,,
93,2.01.06,Obrigações por Empréstimos,238.693,354.383,1.079.612,,,
94,2.01.06.01,Empréstimos no País - Outras Instituições,,,,,,
95,2.01.06.02,Empréstimos no Exterior,238.693,354.383,1.079.612,,,
96,2.01.07,Obrigações por Repasse do País,188.634,352.769,663.936,,,
97,2.01.08,Obrigações por Repasse do Exterior,221.879,425.673,62.461,,,
98,2.01.09,Outras Obrigações,266.358,273.103,848.300,,,
99,2.01.09.01,Instrumentos Financeiros Derivativos,91.493,115.036,233.893,,,
100,2.01.09.02,Cobrança e Arrecadação de Tributos e Assemelhados,718,498,378,,,
101,2.01.09.03,Carteira de Câmbio,0,33,149.894,,,
102,2.01.09.04,Sociais e Estatutárias,,,,,,
103,2.01.09.05,Fiscais e Previdenciárias,13.020,23.129,6.634,,,
104,2.01.09.06,Negociação e Intermediação de Valores,8.284,28.656,50.763,,,
105,2.01.09.07,Provisão para Passivos Contingentes,,,,,,
106,2.01.09.08,Dívidas Subordinada,133.293,9.451,16.044,,,
107,2.01.09.09,Outros,19.550,23.573,18.581,,,
108,2.01.09.10,Obrigações Por Venda e Transferência de Ativos Financeiros,0,72.727,372.113,,,
109,2.02,Passivo Exigível a Longo Prazo,3.363.066,3.191.063,3.539.534,,,
110,2.02.01,Depósitos,1.783.279,1.028.838,766.181,,,
111,2.02.01.01,Depósitos Interfinaceiros,0,213.890,21.709,,,
112,2.02.01.02,Depósitos a Prazo,1.783.279,814.948,744.472,,,
113,2.02.02,Captações no Mercado Aberto,0,0,3.672,,,
114,2.02.02.01,Carteira Própria,0,0,3.672,,,
115,2.02.03,Recursos de Aceites e Emissão de Títulos,250.897,353.196,937.520,,,
116,2.02.03.01,Recursos de Letras de Crédito do Agronegócio,97.087,46.750,72.567,,,
117,2.02.03.02,Recursos de letras financeiras,71.578,159.738,568.690,,,
118,2.02.03.03,Obrigações por Títulos e Valores Mobiliários no Exterior,0,102.903,173.943,,,
119,2.02.03.04,Recursos de Letras de Crédito Imobiliário,82.232,43.805,122.320,,,
120,2.02.04,Relações Interfinanceiras,,,,,,
121,2.02.05,Relações Interdependências,,,,,,
122,2.02.06,Obrigações por Empréstimos,32.591,134.716,129.751,,,
123,2.02.06.01,Empréstimos no País - Outras Instituições,,,,,,
124,2.02.06.02,Emprestimos no Exterior,32.591,134.716,129.751,,,
125,2.02.07,Obrigações por Repasse do País,265.296,453.308,669.562,,,
126,2.02.08,Obrigações por Repasse do Exterior,194.171,721.137,568.640,,,
127,2.02.09,Outras Obrigações,836.832,499.868,464.208,,,
128,2.02.09.01,Instrumentos Financeiros Derivativos,774.241,166.104,31.180,,,
129,2.02.09.02,Fiscais e Previdenciárias,4.200,42.144,30.901,,,
130,2.02.09.03,Provisão para Passivos Contingentes,18.460,12.558,21.068,,,
131,2.02.09.04,Dívida Subordinada,35.428,232.335,317.946,,,
132,2.02.09.05,Outros,4.503,4.753,836,,,
133,2.02.09.06,Obrigações Por Venda e Transferência de Ativos Financeiros,0,41.974,62.277,,,
134,2.03,Resultados de Exercícios Futuros,84.405,78.226,85.236,,,
135,2.05,Patrimônio Líquido,1.148.200,1.162.858,1.255.937,,,
136,2.05.01,Capital Social Realizado,1.112.259,1.112.259,1.112.259,,,
137,2.05.01.01,De Domiciliados no País,983.392,983.392,981.847,,,
138,2.05.01.02,De Domiciliados no Exterior,128.867,128.867,130.412,,,
139,2.05.02,Reservas de Capital,,,,,,
140,2.05.03,Reservas de Reavaliação,,,,,,
141,2.05.03.01,Ativos Próprios,,,,,,
142,2.05.03.02,Controladas/Coligadas e Equiparadas,,,,,,
143,2.05.04,Reservas de Lucro,66.103,121.633,172.120,,,
