,Conta,Descrição,31/12/2012,31/12/2011,31/12/2010,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010
0,1,Ativo Total,23.874.845,23.383.659,22.420.981,,,
1,1.01,Ativo Circulante,3.387.845,3.348.607,3.010.770,,,
2,1.01.01,Caixa e Equivalentes de Caixa,36.326,63.716,103.148,,,
3,1.01.02,Aplicações Financeiras,3.093.547,3.080.853,2.731.324,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,3.093.547,3.080.853,2.731.324,,,
5,1.01.02.01.01,Títulos para Negociação,3.093.547,3.080.853,2.731.324,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,55.093,45.061,50.052,,,
10,1.01.03.01,Clientes,55.093,45.061,50.052,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,180.442,130.093,104.997,,,
15,1.01.06.01,Tributos Correntes a Recuperar,180.442,130.093,104.997,,,
16,1.01.07,Despesas Antecipadas,17.783,17.393,8.996,,,
17,1.01.08,Outros Ativos Circulantes,4.654,11.491,12.253,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,4.654,11.491,12.253,,,
21,1.02,Ativo Não Circulante,20.487.000,20.035.052,19.410.211,,,
22,1.02.01,Ativo Realizável a Longo Prazo,603.951,542.883,478.878,,,
23,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,371.231,367.600,331.676,,,
24,1.02.01.01.01,Títulos para Negociação,371.231,367.600,331.676,,,
25,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
26,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
27,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
28,1.02.01.03,Contas a Receber,,,,,,
29,1.02.01.03.01,Clientes,,,,,,
30,1.02.01.03.02,Outras Contas a Receber,,,,,,
31,1.02.01.04,Estoques,,,,,,
32,1.02.01.05,Ativos Biológicos,,,,,,
33,1.02.01.06,Tributos Diferidos,132.286,80.550,54.687,,,
34,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,132.286,80.550,54.687,,,
35,1.02.01.07,Despesas Antecipadas,2.924,0,0,,,
36,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
37,1.02.01.08.01,Créditos com Coligadas,,,,,,
38,1.02.01.08.02,Créditos com Controladas,,,,,,
39,1.02.01.08.03,Créditos com Controladores,,,,,,
40,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
41,1.02.01.09,Outros Ativos Não Circulantes,97.510,94.733,92.515,,,
42,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
43,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
44,1.02.01.09.03,Depósito Judicial,97.510,94.178,91.889,,,
45,1.02.01.09.04,Outros,0,555,626,,,
46,1.02.02,Investimentos,3.014.319,2.785.455,2.353.046,,,
47,1.02.02.01,Participações Societárias,3.014.319,2.785.455,2.353.046,,,
48,1.02.02.01.01,Participações em Coligadas,2.893.632,2.673.386,2.248.325,,,
49,1.02.02.01.02,Participações em Controladas,120.687,112.069,104.721,,,
50,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
51,1.02.02.01.04,Outras Participações Societárias,,,,,,
52,1.02.02.02,Propriedades para Investimento,,,,,,
53,1.02.03,Imobilizado,356.579,352.590,362.400,,,
54,1.02.03.01,Imobilizado em Operação,356.579,352.590,362.400,,,
55,1.02.03.02,Imobilizado Arrendado,,,,,,
56,1.02.03.03,Imobilizado em Andamento,,,,,,
57,1.02.04,Intangível,16.512.151,16.354.124,16.215.887,,,
58,1.02.04.01,Intangíveis,16.512.151,16.354.124,16.215.887,,,
59,1.02.04.01.01,Contrato de Concessão,,,,,,
60,1.02.04.01.02,Softwares e Projetos,447.842,289.815,151.578,,,
61,1.02.04.01.03,Goodwill,16.064.309,16.064.309,16.064.309,,,
62,1.02.05,Diferido,,,,,,
63,2,Passivo Total,23.874.845,23.383.659,22.420.981,,,
64,2.01,Passivo Circulante,1.409.279,1.745.088,1.220.283,,,
65,2.01.01,Obrigações Sociais e Trabalhistas,,,,,,
66,2.01.01.01,Obrigações Sociais,,,,,,
67,2.01.01.02,Obrigações Trabalhistas,,,,,,
