,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,296.997,214.389,163.382,,,
1,1.01,Ativo Circulante,119.992,101.478,43.35,,,
2,1.01.01,Caixa e Equivalentes de Caixa,794.0,991.0,1.4680000000000002,,,
3,1.01.02,Aplicações Financeiras,16.403,44.255,8.434,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,16.403,44.255,8.434,,,
9,1.01.03,Contas a Receber,74.855,48.049,27.026,,,
10,1.01.03.01,Clientes,74.855,48.049,26.85,,,
11,1.01.03.02,Outras Contas a Receber,0.0,0.0,176.0,,,
12,1.01.04,Estoques,2.104,377.0,295.0,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,1.351,937.0,1.639,,,
15,1.01.06.01,Tributos Correntes a Recuperar,1.351,937.0,1.639,,,
16,1.01.07,Despesas Antecipadas,695.0,878.0,0.0,,,
17,1.01.08,Outros Ativos Circulantes,23.79,5.9910000000000005,4.488,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,296.0,715.0,0.0,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,23.494,5.276,4.488,,,
21,1.01.08.03.01,Consórcios,3.92,2.282,1.124,,,
22,1.01.08.03.02,Outros créditos,19.574,2.9939999999999998,3.364,,,
23,1.02,Ativo Não Circulante,177.005,112.911,120.03200000000001,,,
24,1.02.01,Ativo Realizável a Longo Prazo,3.4960000000000004,1.76,2.499,,,
25,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
26,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
27,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
28,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
29,1.02.01.04,Contas a Receber,3.4960000000000004,1.76,2.499,,,
30,1.02.01.04.01,Clientes,,,,,,
31,1.02.01.04.02,Outras Contas a Receber,,,,,,
32,1.02.01.04.03,Cauções,206.0,35.0,34.0,,,
33,1.02.01.04.04,Outros créditos,1.161,83.0,83.0,,,
34,1.02.01.04.05,Depósito Judiciais,2.129,1.642,2.3819999999999997,,,
35,1.02.01.05,Estoques,,,,,,
36,1.02.01.06,Ativos Biológicos,,,,,,
37,1.02.01.07,Tributos Diferidos,,,,,,
38,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
39,1.02.01.08,Despesas Antecipadas,,,,,,
40,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
41,1.02.01.09.01,Créditos com Coligadas,,,,,,
42,1.02.01.09.02,Créditos com Controladas,,,,,,
43,1.02.01.09.03,Créditos com Controladores,,,,,,
44,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.10,Outros Ativos Não Circulantes,,,,,,
46,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.02,Investimentos,52.658,120.0,120.0,,,
49,1.02.02.01,Participações Societárias,52.658,120.0,120.0,,,
50,1.02.02.01.01,Participações em Coligadas,,,,,,
51,1.02.02.01.02,Participações em Controladas,52.538000000000004,0.0,0.0,,,
52,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
53,1.02.02.01.04,Outros Investimentos,120.0,120.0,120.0,,,
54,1.02.02.02,Propriedades para Investimento,,,,,,
55,1.02.03,Imobilizado,120.486,110.98899999999999,117.37299999999999,,,
56,1.02.03.01,Imobilizado em Operação,117.359,108.995,116.587,,,
57,1.02.03.02,Direito de Uso em Andamento,,,,,,
58,1.02.03.03,Imobilizado em Andamento,3.127,1.994,786.0,,,
59,1.02.04,Intangível,365.0,42.0,40.0,,,
60,1.02.04.01,Intangíveis,365.0,42.0,40.0,,,
61,1.02.04.01.01,Contrato de Concessão,,,,,,
62,2,Passivo Total,296.997,214.389,163.382,,,
63,2.01,Passivo Circulante,99.681,80.98899999999999,65.51100000000001,,,
64,2.01.01,Obrigações Sociais e Trabalhistas,10.995,8.371,6.002000000000001,,,
65,2.01.01.01,Obrigações Sociais,2.823,1.423,963.0,,,
66,2.01.01.02,Obrigações Trabalhistas,8.172,6.9479999999999995,5.039,,,
67,2.01.02,Fornecedores,15.415999999999999,13.675,12.639000000000001,,,
68,2.01.02.01,Fornecedores Nacionais,15.415999999999999,13.675,12.639000000000001,,,
69,2.01.02.02,Fornecedores Estrangeiros,,,,,,
70,2.01.03,Obrigações Fiscais,5.218999999999999,8.176,4.862,,,
71,2.01.03.01,Obrigações Fiscais Federais,3.5989999999999998,1.839,3.248,,,
72,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,3.5989999999999998,1.839,3.248,,,
73,2.01.03.02,Obrigações Fiscais Estaduais,1.618,6.313,1.609,,,
74,2.01.03.03,Obrigações Fiscais Municipais,2.0,24.0,5.0,,,
75,2.01.04,Empréstimos e Financiamentos,55.795,35.768,38.888000000000005,,,
76,2.01.04.01,Empréstimos e Financiamentos,55.795,35.768,38.888000000000005,,,
77,2.01.04.01.01,Em Moeda Nacional,55.795,35.768,38.888000000000005,,,
78,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
79,2.01.04.02,Debêntures,,,,,,
80,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
81,2.01.05,Outras Obrigações,12.255999999999998,14.999,3.12,,,
82,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
83,2.01.05.01.01,Débitos com Coligadas,,,,,,
84,2.01.05.01.02,Débitos com Controladas,,,,,,
85,2.01.05.01.03,Débitos com Controladores,,,,,,
86,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
87,2.01.05.02,Outros,12.255999999999998,14.999,3.12,,,
88,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
89,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,1.382,738.0,2.04,,,
90,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
91,2.01.05.02.04,Outras Contas a pagar,9.452,13.122,0.0,,,
92,2.01.05.02.05,Consórcio,1.422,1.139,1.08,,,
93,2.01.06,Provisões,,,,,,
94,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
95,2.01.06.01.01,Provisões Fiscais,,,,,,
96,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
97,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
98,2.01.06.01.04,Provisões Cíveis,,,,,,
99,2.01.06.02,Outras Provisões,,,,,,
100,2.01.06.02.01,Provisões para Garantias,,,,,,
101,2.01.06.02.02,Provisões para Reestruturação,,,,,,
102,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
103,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
104,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
105,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
106,2.02,Passivo Não Circulante,97.834,65.169,76.611,,,
107,2.02.01,Empréstimos e Financiamentos,71.54,47.574,56.385,,,
108,2.02.01.01,Empréstimos e Financiamentos,71.54,47.574,56.385,,,
109,2.02.01.01.01,Em Moeda Nacional,71.54,47.574,56.385,,,
110,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
111,2.02.01.02,Debêntures,,,,,,
112,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
113,2.02.02,Outras Obrigações,10.9,4.908,1.9240000000000002,,,
114,2.02.02.01,Passivos com Partes Relacionadas,,,,,,
115,2.02.02.01.01,Débitos com Coligadas,,,,,,
116,2.02.02.01.02,Débitos com Controladas,,,,,,
117,2.02.02.01.03,Débitos com Controladores,,,,,,
118,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
119,2.02.02.02,Outros,10.9,4.908,1.9240000000000002,,,
120,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
121,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
