,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,441.55699999999996,667.008,779.5169999999999,,,
1,1.01,Ativo Circulante,21.363000000000003,25.516,81.442,,,
2,1.01.01,Caixa e Equivalentes de Caixa,2.177,443.0,5.933,,,
3,1.01.02,Aplicações Financeiras,1.05,19.295,70.742,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,1.05,19.295,70.742,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.01.03,Titulos e valores mobiliários,1.05,19.295,70.742,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
10,1.01.03,Contas a Receber,,,,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,10.91,5.528,4.738,,,
16,1.01.06.01,Tributos Correntes a Recuperar,10.91,5.528,4.738,,,
17,1.01.06.01.01,Impostos a recuperar,10.91,5.528,4.738,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,7.226,250.0,29.0,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,7.226,250.0,29.0,,,
23,1.01.08.03.01,Contas a Receber por Alienação de Investimentos,5.678999999999999,0.0,0.0,,,
24,1.01.08.03.02,Outros Ativos,1.547,250.0,29.0,,,
25,1.02,Ativo Não Circulante,420.194,641.492,698.075,,,
26,1.02.01,Ativo Realizável a Longo Prazo,11.020999999999999,22.616,13.495999999999999,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,5.659,5.659,5.615,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,5.659,5.659,5.615,,,
39,1.02.01.07,Despesas Antecipadas,,,,,,
40,1.02.01.08,Créditos com Partes Relacionadas,3.362,16.957,7.881,,,
41,1.02.01.08.01,Créditos com Coligadas,,,,,,
42,1.02.01.08.02,Créditos com Controladas,,,,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,3.362,16.957,7.881,,,
45,1.02.01.09,Outros Ativos Não Circulantes,2.0,0.0,0.0,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.09.03,Contas a Receber por Alienação de Investimentos,2.0,0.0,0.0,,,
49,1.02.02,Investimentos,405.725,611.886,681.304,,,
50,1.02.02.01,Participações Societárias,,,,,,
51,1.02.02.01.01,Participações em Coligadas,,,,,,
52,1.02.02.01.02,Participações em Controladas,,,,,,
53,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
54,1.02.02.01.04,Outras Participações Societárias,,,,,,
55,1.02.02.02,Propriedades para Investimento,405.725,611.886,681.304,,,
56,1.02.02.02.01,Investimentos,405.725,611.886,681.304,,,
57,1.02.03,Imobilizado,1.735,4.664,805.0,,,
58,1.02.03.01,Imobilizado em Operação,1.735,4.664,805.0,,,
59,1.02.03.01.01,Imobilizado,1.735,4.664,805.0,,,
60,1.02.03.02,Imobilizado Arrendado,,,,,,
61,1.02.03.03,Imobilizado em Andamento,,,,,,
62,1.02.04,Intangível,1.713,2.326,2.47,,,
63,1.02.04.01,Intangíveis,1.713,2.326,2.47,,,
64,1.02.04.01.01,Contrato de Concessão,,,,,,
65,1.02.05,Diferido,,,,,,
0,2,Passivo Total,441.55699999999996,667.008,779.5169999999999,,,
1,2.01,Passivo Circulante,51.089,76.9,88.697,,,
2,2.01.01,Obrigações Sociais e Trabalhistas,3.997,5.074,423.0,,,
3,2.01.01.01,Obrigações Sociais,,,,,,
4,2.01.01.02,Obrigações Trabalhistas,3.997,5.074,423.0,,,
5,2.01.02,Fornecedores,285.0,252.0,69.0,,,
6,2.01.02.01,Fornecedores Nacionais,285.0,252.0,69.0,,,
7,2.01.02.01.01,Fornecedores,285.0,252.0,69.0,,,
8,2.01.02.02,Fornecedores Estrangeiros,,,,,,
9,2.01.03,Obrigações Fiscais,539.0,580.0,810.0,,,
10,2.01.03.01,Obrigações Fiscais Federais,539.0,580.0,810.0,,,
11,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,129.0,581.0,,,
12,2.01.03.01.02,Obrigações Tributarias,539.0,451.0,229.0,,,
13,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
14,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
15,2.01.04,Empréstimos e Financiamentos,,,,,,
16,2.01.04.01,Empréstimos e Financiamentos,,,,,,
17,2.01.04.01.01,Em Moeda Nacional,,,,,,
18,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
19,2.01.04.02,Debêntures,,,,,,
20,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
21,2.01.05,Outras Obrigações,363.0,3.1910000000000003,0.0,,,
22,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
23,2.01.05.01.01,Débitos com Coligadas,,,,,,
24,2.01.05.01.02,Débitos com Controladas,,,,,,
25,2.01.05.01.03,Débitos com Controladores,,,,,,
26,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
27,2.01.05.02,Outros,363.0,3.1910000000000003,0.0,,,
28,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
29,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
30,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
31,2.01.05.02.04,Dividendos a pagar,201.0,3.1910000000000003,0.0,,,
32,2.01.05.02.05,Outros Passivos,162.0,0.0,0.0,,,
33,2.01.06,Provisões,45.905,67.803,87.395,,,
34,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
35,2.01.06.01.01,Provisões Fiscais,,,,,,
36,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
37,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
38,2.01.06.01.04,Provisões Cíveis,,,,,,
39,2.01.06.02,Outras Provisões,45.905,67.803,87.395,,,
40,2.01.06.02.01,Provisões para Garantias,,,,,,
41,2.01.06.02.02,Provisões para Reestruturação,,,,,,
42,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
43,2.01.06.02.04,Contas a pagar por aquisição de controladas,45.905,67.803,87.395,,,
44,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
45,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
46,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
47,2.02,Passivo Não Circulante,5.882000000000001,121.311,187.63,,,
48,2.02.01,Empréstimos e Financiamentos,,,,,,
49,2.02.01.01,Empréstimos e Financiamentos,,,,,,
50,2.02.01.01.01,Em Moeda Nacional,,,,,,
51,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
52,2.02.01.02,Debêntures,,,,,,
53,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
54,2.02.02,Outras Obrigações,,,,,,
55,2.02.02.01,Passivos com Partes Relacionadas,,,,,,
56,2.02.02.01.01,Débitos com Coligadas,,,,,,
57,2.02.02.01.02,Débitos com Controladas,,,,,,
58,2.02.02.01.03,Débitos com Controladores,,,,,,
59,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
60,2.02.02.02,Outros,,,,,,
61,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
62,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
63,2.02.03,Tributos Diferidos,,,,,,
64,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
65,2.02.04,Provisões,5.882000000000001,121.311,187.63,,,
66,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
67,2.02.04.01.01,Provisões Fiscais,,,,,,
68,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
69,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
70,2.02.04.01.04,Provisões Cíveis,,,,,,
71,2.02.04.02,Outras Provisões,5.882000000000001,121.311,187.63,,,
72,2.02.04.02.01,Provisões para Garantias,,,,,,
73,2.02.04.02.02,Provisões para Reestruturação,,,,,,
74,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
75,2.02.04.02.04,Contas a pagar por aquisição de controladas,5.882000000000001,121.311,187.63,,,
76,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
77,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
78,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
79,2.02.06,Lucros e Receitas a Apropriar,,,,,,
80,2.02.06.01,Lucros a Apropriar,,,,,,
81,2.02.06.02,Receitas a Apropriar,,,,,,
82,2.02.06.03,Subvenções de Investimento a Apropriar,,,,,,
83,2.03,Patrimônio Líquido,384.586,468.79699999999997,503.19,,,
84,2.03.01,Capital Social Realizado,318.38599999999997,318.384,318.376,,,
85,2.03.01.01,Capital social,318.38599999999997,318.384,318.376,,,
86,2.03.02,Reservas de Capital,-7.892,-7.892,19.799,,,
87,2.03.02.01,Ágio na Emissão de Ações,,,,,,
88,2.03.02.02,Reserva Especial de Ágio na Incorporação,,,,,,
89,2.03.02.03,Alienação de Bônus de Subscrição,,,,,,
90,2.03.02.04,Opções Outorgadas,,,,,,
91,2.03.02.05,Ações em Tesouraria,-36.827,-36.827,-8.676,,,
92,2.03.02.06,Adiantamento para Futuro Aumento de Capital,,,,,,
93,2.03.02.07,Outros,,,,,,
94,2.03.02.08,Reserva de capital,28.935,28.935,28.475,,,
95,2.03.03,Reservas de Reavaliação,,,,,,
96,2.03.04,Reservas de Lucros,140.55200000000002,158.305,165.015,,,
97,2.03.04.01,Reserva Legal,,,,,,
98,2.03.04.02,Reserva Estatutária,,,,,,
99,2.03.04.03,Reserva para Contingências,,,,,,
100,2.03.04.04,Reserva de Lucros a Realizar,,,,,,
101,2.03.04.05,Reserva de Retenção de Lucros,,,,,,
102,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,,,,,,
103,2.03.04.07,Reserva de Incentivos Fiscais,,,,,,
104,2.03.04.08,Dividendo Adicional Proposto,,,,,,
105,2.03.04.09,Ações em Tesouraria,,,,,,
106,2.03.04.10,Ajuste de Avaliação Patrimonial,0.0,0.0,81.0,,,
107,2.03.04.11,Ágio na emissão de ações,140.55200000000002,115.22200000000001,88.03299999999999,,,
108,2.03.04.12,Reserva de Lucro,0.0,43.083,35.102,,,
109,2.03.04.13,Dividendos adicionais propostos,0.0,0.0,41.799,,,
110,2.03.05,Lucros/Prejuízos Acumulados,-66.46,0.0,0.0,,,
111,2.03.06,Ajustes de Avaliação Patrimonial,,,,,,
112,2.03.07,Ajustes Acumulados de Conversão,,,,,,
113,2.03.08,Outros Resultados Abrangentes,,,,,,
0,3.01,Receita de Venda de Bens e/ou Serviços,,,,,,
1,3.02,Custo dos Bens e/ou Serviços Vendidos,,,,,,
2,3.03,Resultado Bruto,,,,,,
3,3.04,Despesas/Receitas Operacionais,,,,-173.885,-36.275999999999996,70.874
4,3.04.01,Despesas com Vendas,,,,,,
5,3.04.02,Despesas Gerais e Administrativas,,,,-173.885,-36.275999999999996,70.874
6,3.04.02.01,"Remuneração, encargos sociais e beneficios",,,,-16.461,-18.214000000000002,-7.004
7,3.04.02.02,Remuneração baseada em ações,,,,0.0,-455.0,-10.488
8,3.04.02.03,Serviços contratados,,,,-13.184000000000001,-14.605,-5.263999999999999
9,3.04.02.04,Depreciação e amortização,,,,-1.705,-1.246,-527.0
10,3.04.02.05,Equivalencia patrimonial,,,,-1.4609999999999999,26.476,103.319
11,3.04.02.06,"Outras despesas operacionais, líquida",,,,-16.058,-22.893,-9.162
12,3.04.02.07,Ajustes por perda de valor recuperável de ativos,,,,-92.40100000000001,-5.3389999999999995,0.0
13,3.04.02.08,Resultado com Alienação de Investimento,,,,-32.615,0.0,0.0
14,3.04.03,Perdas pela Não Recuperabilidade de Ativos,,,,,,
15,3.04.04,Outras Receitas Operacionais,,,,,,
16,3.04.05,Outras Despesas Operacionais,,,,,,
17,3.04.06,Resultado de Equivalência Patrimonial,,,,,,
18,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,,,,-173.885,-36.275999999999996,70.874
19,3.06,Resultado Financeiro,,,,58.912,46.878,38.213
20,3.06.01,Receitas Financeiras,,,,59.17,46.961000000000006,38.556999999999995
21,3.06.02,Despesas Financeiras,,,,-258.0,-83.0,-344.0
22,3.07,Resultado Antes dos Tributos sobre o Lucro,,,,-114.973,10.602,109.087
23,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,,,,5.436,0.0,-7.016
24,3.08.01,Corrente,,,,5.436,0.0,-4.904
25,3.08.02,Diferido,,,,0.0,0.0,-2.112
26,3.09,Resultado Líquido das Operações Continuadas,,,,-109.537,10.602,102.071
27,3.10,Resultado Líquido de Operações Descontinuadas,,,,,,
28,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,,,,,,
29,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,,,,,,
30,3.11,Lucro/Prejuízo do Período,,,,-109.537,10.602,102.071
31,3.99,Lucro por Ação - (Reais / Ação),,,,,,
32,3.99.01,Lucro Básico por Ação,,,,,,
33,3.99.01.01,ON,,,,-2262000.0,11000.0,109000.0
34,3.99.02,Lucro Diluído por Ação,,,,,,
35,3.99.02.01,ON,,,,-1519000.0,10000.0,101000.0
