,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
0,1,Ativo Total,779.5169999999999,787.85,571.85,,,
1,1.01,Ativo Circulante,81.442,221.25400000000002,320.97900000000004,,,
2,1.01.01,Caixa e Equivalentes de Caixa,5.933,32.0,63.0,,,
3,1.01.02,Aplicações Financeiras,70.742,212.678,316.305,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,70.742,212.678,316.305,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.01.03,Titulos e valores mobiliários,70.742,212.678,316.305,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
10,1.01.03,Contas a Receber,,,,,,
11,1.01.03.01,Clientes,,,,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,4.738,6.102,2.887,,,
16,1.01.06.01,Tributos Correntes a Recuperar,4.738,6.102,2.887,,,
17,1.01.06.01.01,Impostos a recuperar,4.738,6.102,2.887,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,29.0,2.4419999999999997,1.724,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,29.0,2.4419999999999997,0.0,,,
23,1.01.08.03.01,Outros Ativos,29.0,2.4419999999999997,0.0,,,
24,1.02,Ativo Não Circulante,698.075,566.596,250.87099999999998,,,
25,1.02.01,Ativo Realizável a Longo Prazo,13.495999999999999,15.73,8.976,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
27,1.02.01.01.01,Títulos para Negociação,,,,,,
28,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
31,1.02.01.03,Contas a Receber,0.0,0.0,296.0,,,
32,1.02.01.03.01,Clientes,0.0,0.0,296.0,,,
33,1.02.01.03.02,Outras Contas a Receber,,,,,,
34,1.02.01.04,Estoques,,,,,,
35,1.02.01.05,Ativos Biológicos,,,,,,
36,1.02.01.06,Tributos Diferidos,5.615,7.771,8.68,,,
37,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,5.615,7.771,8.68,,,
38,1.02.01.07,Despesas Antecipadas,,,,,,
39,1.02.01.08,Créditos com Partes Relacionadas,7.881,7.959,0.0,,,
40,1.02.01.08.01,Créditos com Coligadas,,,,,,
41,1.02.01.08.02,Créditos com Controladas,,,,,,
42,1.02.01.08.03,Créditos com Controladores,,,,,,
43,1.02.01.08.04,Créditos com Outras Partes Relacionadas,7.881,7.959,0.0,,,
44,1.02.01.09,Outros Ativos Não Circulantes,,,,,,
45,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
46,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
47,1.02.02,Investimentos,681.558,549.318,241.332,,,
48,1.02.02.01,Participações Societárias,,,,,,
49,1.02.02.01.01,Participações em Coligadas,,,,,,
50,1.02.02.01.02,Participações em Controladas,,,,,,
