,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
0,1,Ativo Total,746.704,636.236,568.669,,,
1,1.01,Ativo Circulante,501.20300000000003,431.665,422.829,,,
2,1.01.01,Caixa e Equivalentes de Caixa,6.11,8.761000000000001,6.771,,,
3,1.01.02,Aplicações Financeiras,189.554,154.119,167.28799999999998,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,189.554,154.119,167.28799999999998,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.01.03,Aplicações financeiras avaliadas a valor justo,189.554,154.119,167.28799999999998,,,
8,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
10,1.01.03,Contas a Receber,239.14700000000002,214.25599999999997,199.389,,,
11,1.01.03.01,Clientes,239.14700000000002,214.25599999999997,199.389,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,37.006,29.845,33.723,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,20.773000000000003,14.253,9.252,,,
16,1.01.06.01,Tributos Correntes a Recuperar,20.773000000000003,14.253,9.252,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Outros Ativos Circulantes,8.613,10.431,6.406000000000001,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,8.613,10.431,6.406000000000001,,,
22,1.02,Ativo Não Circulante,245.50099999999998,204.571,145.84,,,
23,1.02.01,Ativo Realizável a Longo Prazo,36.477,26.296999999999997,22.410999999999998,,,
24,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
25,1.02.01.01.01,Títulos para Negociação,,,,,,
26,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
27,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
28,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
29,1.02.01.03,Contas a Receber,,,,,,
30,1.02.01.03.01,Clientes,,,,,,
31,1.02.01.03.02,Outras Contas a Receber,,,,,,
32,1.02.01.04,Estoques,,,,,,
33,1.02.01.05,Ativos Biológicos,,,,,,
34,1.02.01.06,Tributos Diferidos,2.4290000000000003,4.8,5.997000000000001,,,
35,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,2.4290000000000003,4.8,5.997000000000001,,,
36,1.02.01.07,Despesas Antecipadas,,,,,,
37,1.02.01.08,Créditos com Partes Relacionadas,28.486,15.186,10.937000000000001,,,
38,1.02.01.08.01,Créditos com Coligadas,,,,,,
39,1.02.01.08.02,Créditos com Controladas,28.486,15.186,10.937000000000001,,,
40,1.02.01.08.03,Créditos com Controladores,,,,,,
41,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
42,1.02.01.09,Outros Ativos Não Circulantes,5.562,6.311,5.477,,,
43,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
44,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
45,1.02.01.09.03,Impostos a Recuperar,0.0,0.0,377.0,,,
46,1.02.01.09.04,Depósitos Judiciais,5.242000000000001,4.676,4.523,,,
47,1.02.01.09.05,Outros Créditos,320.0,1.635,577.0,,,
48,1.02.02,Investimentos,133.61700000000002,130.296,93.006,,,
49,1.02.02.01,Participações Societárias,133.61700000000002,130.296,93.006,,,
50,1.02.02.01.01,Participações em Coligadas,,,,,,
51,1.02.02.01.02,Participações em Controladas,0.0,130.296,93.006,,,
52,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
