,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
0,1,Ativo Total,2.946.099,2.348.309,2.034.938,,,
1,1.01,Ativo Circulante,1.777.924,1.456.488,1.291.951,,,
2,1.01.01,Caixa e Equivalentes de Caixa,90.446,82.533,163.131,,,
3,1.01.02,Aplicações Financeiras,635.467,458.833,448.744,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,635.467,458.833,448.744,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,635.467,458.833,448.744,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,705.629,604.367,433.456,,,
10,1.01.03.01,Clientes,705.629,604.367,433.456,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,265.234,248.323,198.200,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,37.146,33.968,15.886,,,
15,1.01.06.01,Tributos Correntes a Recuperar,37.146,33.968,15.886,,,
16,1.01.07,Despesas Antecipadas,5.037,3.563,6.293,,,
17,1.01.07.01,Despesas Antecipadas,3.849,1.051,4.977,,,
18,1.01.07.02,Despesas Antecipadas com Propaganda,1.188,2.512,1.316,,,
19,1.01.08,Outros Ativos Circulantes,38.965,24.901,26.241,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,38.965,24.901,26.241,,,
23,1.01.08.03.01,Adiantamento a Fornecedores,3.000,1.515,1.077,,,
24,1.01.08.03.02,Contas a Receber Funcionários,3.906,3.923,3.458,,,
25,1.01.08.03.03,Dividendos a Receber,17.953,12.252,1.045,,,
26,1.01.08.03.04,Ganhos não Realizados em Operações com Derivativos,11.860,0,0,,,
27,1.01.08.03.05,Contas a Receber de Venda de Controlada,0,0,17.094,,,
28,1.01.08.03.06,Outros,2.246,7.211,3.567,,,
29,1.02,Ativo Não Circulante,1.168.175,891.821,742.987,,,
30,1.02.01,Ativo Realizável a Longo Prazo,80.795,92.435,84.699,,,
31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
32,1.02.01.01.01,Títulos para Negociação,,,,,,
33,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
34,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
35,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
36,1.02.01.03,Contas a Receber,,,,,,
37,1.02.01.03.01,Clientes,,,,,,
38,1.02.01.03.02,Outras Contas a Receber,,,,,,
39,1.02.01.04,Estoques,,,,,,
40,1.02.01.05,Ativos Biológicos,,,,,,
41,1.02.01.06,Tributos Diferidos,31.371,32.888,41.148,,,
42,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,31.371,32.888,41.148,,,
43,1.02.01.07,Despesas Antecipadas,,,,,,
44,1.02.01.08,Créditos com Partes Relacionadas,1.163,4.536,1.448,,,
45,1.02.01.08.01,Créditos com Coligadas,,,,,,
46,1.02.01.08.02,Créditos com Controladas,1.163,4.536,1.448,,,
47,1.02.01.08.03,Créditos com Controladores,,,,,,
48,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
49,1.02.01.09,Outros Ativos Não Circulantes,48.261,55.011,42.103,,,
50,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
51,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
52,1.02.01.09.03,Depósitos Compulsórios,269,269,269,,,
53,1.02.01.09.04,Depósitos Judiciais,12.475,11.685,13.665,,,
54,1.02.01.09.05,Tributos a Recuperar,826,8.609,6.490,,,
55,1.02.01.09.06,Contas a Receber de Venda de Controlada,12.872,12.872,0,,,
56,1.02.01.09.07,Outras Contas a Receber,21.819,21.576,21.679,,,
57,1.02.02,Investimentos,512.427,359.140,357.367,,,
58,1.02.02.01,Participações Societárias,512.427,359.140,357.367,,,
59,1.02.02.01.01,Participações em Coligadas,,,,,,
60,1.02.02.01.02,Participações em Controladas,512.232,358.945,357.172,,,
61,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
62,1.02.02.01.04,Outras Participações Societárias,195,195,195,,,
63,1.02.02.02,Propriedades para Investimento,,,,,,
64,1.02.03,Imobilizado,502.535,362.923,204.700,,,
65,1.02.03.01,Imobilizado em Operação,401.244,188.057,160.014,,,
66,1.02.03.02,Imobilizado Arrendado,,,,,,
67,1.02.03.03,Imobilizado em Andamento,101.291,174.866,44.686,,,
68,1.02.04,Intangível,72.418,77.323,96.221,,,
69,1.02.04.01,Intangíveis,72.418,77.323,96.221,,,
70,1.02.04.01.01,Contrato de Concessão,,,,,,
71,1.02.05,Diferido,,,,,,
0,2,Passivo Total,2.946.099,2.348.309,2.034.938,,,
1,2.01,Passivo Circulante,674.850,487.290,390.402,,,
