,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,512.731,296.256,214.389,,,
1,1.01,Ativo Circulante,154.019,119.992,101.478,,,
2,1.01.01,Caixa e Equivalentes de Caixa,6.871,794.0,991.0,,,
3,1.01.02,Aplicações Financeiras,38.132,16.403,44.255,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,38.132,16.403,44.255,,,
9,1.01.03,Contas a Receber,86.22,74.855,48.049,,,
10,1.01.03.01,Clientes,86.22,74.855,48.049,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,2.294,2.104,377.0,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,4.104,1.351,937.0,,,
15,1.01.06.01,Tributos Correntes a Recuperar,4.104,1.351,937.0,,,
16,1.01.07,Despesas Antecipadas,1.2890000000000001,652.0,878.0,,,
17,1.01.08,Outros Ativos Circulantes,15.109000000000002,23.833000000000002,5.9910000000000005,,,
18,1.01.08.01,Ativos Não-Correntes a Venda,0.0,296.0,715.0,,,
19,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
20,1.01.08.03,Outros,15.109000000000002,23.537,5.276,,,
21,1.01.08.03.01,Consórcios,3.787,3.92,2.282,,,
22,1.01.08.03.02,Partes relacionadas,5.582999999999999,17.590999999999998,0.0,,,
23,1.01.08.03.03,Outros créditos,5.739,2.026,2.9939999999999998,,,
24,1.02,Ativo Não Circulante,358.712,176.264,112.911,,,
25,1.02.01,Ativo Realizável a Longo Prazo,19.549,3.4960000000000004,1.76,,,
26,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
27,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
28,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
29,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
30,1.02.01.04,Contas a Receber,3.2110000000000003,3.4960000000000004,1.76,,,
31,1.02.01.04.01,Clientes,,,,,,
32,1.02.01.04.02,Outras Contas a Receber,,,,,,
33,1.02.01.04.03,Cauções,469.0,206.0,35.0,,,
34,1.02.01.04.04,Outros créditos,0.0,1.161,83.0,,,
35,1.02.01.04.05,Direito de uso de arrendamento,,,,,,
36,1.02.01.04.06,Depósitos Judiciais,2.742,2.129,1.642,,,
37,1.02.01.05,Estoques,,,,,,
38,1.02.01.06,Ativos Biológicos,,,,,,
39,1.02.01.07,Tributos Diferidos,3.695,0.0,0.0,,,
40,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,3.695,0.0,0.0,,,
41,1.02.01.08,Despesas Antecipadas,,,,,,
42,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
43,1.02.01.09.01,Créditos com Coligadas,,,,,,
44,1.02.01.09.02,Créditos com Controladas,,,,,,
45,1.02.01.09.03,Créditos com Controladores,,,,,,
46,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
47,1.02.01.10,Outros Ativos Não Circulantes,12.642999999999999,0.0,0.0,,,
48,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
49,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
50,1.02.01.10.03,Cauções,,,,,,
51,1.02.01.10.04,Depósitos judiciais,,,,,,
52,1.02.01.10.05,Direito de uso de arrendamento,12.642999999999999,0.0,0.0,,,
