,Conta,Descrição,31/12/2012,31/12/2011,31/12/2010,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010
0,1,Ativo Total,4.305.797,4.937.367,5.007.255,,,
1,1.01,Ativo Circulante,69.590,299.944,129.271,,,
2,1.01.01,Caixa e Equivalentes de Caixa,26,275,32,,,
3,1.01.02,Aplicações Financeiras,40.479,246.758,54.754,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,40.479,246.758,54.754,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,40.479,246.758,54.754,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,,,,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,15.040,12.988,30.259,,,
15,1.01.06.01,Tributos Correntes a Recuperar,15.040,12.988,30.259,,,
16,1.01.06.01.01,Imposto de Renda e Contribuição Social Compensáveis,15.040,12.987,30.259,,,
17,1.01.06.01.02,Outros Tributos Compensáveis,0,1,0,,,
18,1.01.07,Despesas Antecipadas,4,4,6,,,
19,1.01.08,Outros Ativos Circulantes,14.041,39.919,44.220,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,14.041,39.919,44.220,,,
23,1.01.08.03.01,Dividendos e Juros sobre Capital Próprio a Receber,13.606,39.481,43.785,,,
24,1.01.08.03.02,Outros Créditos,435,438,435,,,
25,1.02,Ativo Não Circulante,4.236.207,4.637.423,4.877.984,,,
26,1.02.01,Ativo Realizável a Longo Prazo,84.624,69.897,13.441,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,37.781,29.685,0,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,37.781,29.685,0,,,
39,1.02.01.07,Despesas Antecipadas,,,,,,
40,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
41,1.02.01.08.01,Créditos com Coligadas,,,,,,
42,1.02.01.08.02,Créditos com Controladas,,,,,,
43,1.02.01.08.03,Créditos com Controladores,,,,,,
44,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
45,1.02.01.09,Outros Ativos Não Circulantes,46.843,40.212,13.441,,,
46,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
47,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
48,1.02.01.09.03,Cauções e Depósitos Vinculados,25.259,19.949,13.441,,,
49,1.02.01.09.04,Outros Créditos,21.584,20.263,0,,,
50,1.02.02,Investimentos,3.033.515,3.351.161,3.546.421,,,
51,1.02.02.01,Participações Societárias,3.033.515,3.351.161,3.546.421,,,
52,1.02.02.01.01,Participações em Coligadas,,,,,,
53,1.02.02.01.02,Participações em Controladas,3.033.515,3.351.161,3.546.421,,,
54,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
