,Conta,Descrição,31/12/2013,31/12/2012,31/12/2011,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012,01/01/2011 a 31/12/2011
0,1,Ativo Total,620.6030000000001,128.47899999999998,98.994,,,
1,1.01,Ativo Circulante,397.897,1.8159999999999998,1.9780000000000002,,,
2,1.01.01,Caixa e Equivalentes de Caixa,2.647,123.0,11.0,,,
3,1.01.02,Aplicações Financeiras,385.64,0.0,0.0,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,385.64,0.0,0.0,,,
5,1.01.02.01.01,Títulos para Negociação,385.64,0.0,0.0,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,9.587,1.617,1.349,,,
10,1.01.03.01,Clientes,4.122,1.405,1.27,,,
11,1.01.03.02,Outras Contas a Receber,5.465,212.0,79.0,,,
12,1.01.03.02.01,Adiantamentos diversos,211.0,212.0,79.0,,,
13,1.01.03.02.02,Dividendos a receber,5.254,0.0,0.0,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,,,,,,
17,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
18,1.01.07,Despesas Antecipadas,,,,,,
19,1.01.08,Outros Ativos Circulantes,23.0,76.0,618.0,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,23.0,76.0,618.0,,,
23,1.02,Ativo Não Circulante,222.706,126.663,97.016,,,
24,1.02.01,Ativo Realizável a Longo Prazo,6.002999999999999,1.4480000000000002,4.5489999999999995,,,
25,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
26,1.02.01.01.01,Títulos para Negociação,,,,,,
27,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
28,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
29,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
30,1.02.01.03,Contas a Receber,,,,,,
31,1.02.01.03.01,Clientes,,,,,,
32,1.02.01.03.02,Outras Contas a Receber,,,,,,
33,1.02.01.04,Estoques,,,,,,
34,1.02.01.05,Ativos Biológicos,,,,,,
35,1.02.01.06,Tributos Diferidos,,,,,,
36,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
37,1.02.01.07,Despesas Antecipadas,,,,,,
38,1.02.01.08,Créditos com Partes Relacionadas,5.345,133.0,3.06,,,
39,1.02.01.08.01,Créditos com Coligadas,,,,,,
40,1.02.01.08.02,Créditos com Controladas,5.345,133.0,3.06,,,
41,1.02.01.08.03,Créditos com Controladores,,,,,,
42,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
43,1.02.01.09,Outros Ativos Não Circulantes,658.0,1.315,1.489,,,
44,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
45,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
46,1.02.01.09.03,Depósitos judiciais,30.0,18.0,13.0,,,
47,1.02.01.09.04,Impostos e contribuições a recuperar,614.0,1.281,1.462,,,
48,1.02.01.09.05,Outros,14.0,16.0,14.0,,,
49,1.02.02,Investimentos,211.976,122.304,90.35799999999999,,,
50,1.02.02.01,Participações Societárias,211.976,122.304,90.35799999999999,,,
51,1.02.02.01.01,Participações em Coligadas,,,,,,
52,1.02.02.01.02,Participações em Controladas,211.976,122.304,90.35799999999999,,,
53,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
54,1.02.02.01.04,Outras Participações Societárias,,,,,,
55,1.02.02.02,Propriedades para Investimento,,,,,,
56,1.02.03,Imobilizado,2.204,1.589,802.0,,,
57,1.02.03.01,Imobilizado em Operação,2.204,1.589,802.0,,,
58,1.02.03.02,Imobilizado Arrendado,,,,,,
59,1.02.03.03,Imobilizado em Andamento,,,,,,
60,1.02.04,Intangível,2.523,1.3219999999999998,1.307,,,
61,1.02.04.01,Intangíveis,2.523,1.3219999999999998,1.307,,,
62,1.02.04.01.01,Contrato de Concessão,,,,,,
63,1.02.05,Diferido,,,,,,
64,2,Passivo Total,620.6030000000001,128.47899999999998,98.994,,,
65,2.01,Passivo Circulante,32.921,15.704,31.184,,,
66,2.01.01,Obrigações Sociais e Trabalhistas,4.224,2.206,1.349,,,
67,2.01.01.01,Obrigações Sociais,,,,,,
68,2.01.01.02,Obrigações Trabalhistas,4.224,2.206,1.349,,,
69,2.01.02,Fornecedores,2.467,474.0,776.0,,,
70,2.01.02.01,Fornecedores Nacionais,2.467,474.0,776.0,,,
71,2.01.02.02,Fornecedores Estrangeiros,,,,,,
72,2.01.03,Obrigações Fiscais,571.0,600.0,283.0,,,
73,2.01.03.01,Obrigações Fiscais Federais,571.0,600.0,283.0,,,
74,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,,,,,,
75,2.01.03.01.02,Impostos e contribuições a recolher,571.0,600.0,283.0,,,
76,2.01.03.02,Obrigações Fiscais Estaduais,,,,,,
77,2.01.03.03,Obrigações Fiscais Municipais,,,,,,
78,2.01.04,Empréstimos e Financiamentos,8.298,1.942,6.195,,,
79,2.01.04.01,Empréstimos e Financiamentos,8.298,1.942,6.195,,,
80,2.01.04.01.01,Em Moeda Nacional,8.298,1.942,6.195,,,
81,2.01.04.01.02,Em Moeda Estrangeira,,,,,,
82,2.01.04.02,Debêntures,,,,,,
83,2.01.04.03,Financiamento por Arrendamento Financeiro,,,,,,
84,2.01.05,Outras Obrigações,17.361,10.482000000000001,22.581,,,
85,2.01.05.01,Passivos com Partes Relacionadas,,,,,,
86,2.01.05.01.01,Débitos com Coligadas,,,,,,
87,2.01.05.01.02,Débitos com Controladas,,,,,,
88,2.01.05.01.03,Débitos com Controladores,,,,,,
89,2.01.05.01.04,Débitos com Outras Partes Relacionadas,,,,,,
90,2.01.05.02,Outros,17.361,10.482000000000001,22.581,,,
91,2.01.05.02.01,Dividendos e JCP a Pagar,,,,,,
92,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,,,,,,
93,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,,,,,,
94,2.01.05.02.04,Adiantamento de clientes,,,,,,
95,2.01.05.02.05,Títulos a pagar,8.244,9.746,22.581,,,
96,2.01.05.02.06,Outros,9.117,736.0,0.0,,,
97,2.01.06,Provisões,,,,,,
98,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,,,,,,
99,2.01.06.01.01,Provisões Fiscais,,,,,,
100,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,,,,,,
101,2.01.06.01.03,Provisões para Benefícios a Empregados,,,,,,
102,2.01.06.01.04,Provisões Cíveis,,,,,,
103,2.01.06.02,Outras Provisões,,,,,,
104,2.01.06.02.01,Provisões para Garantias,,,,,,
105,2.01.06.02.02,Provisões para Reestruturação,,,,,,
106,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
107,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
108,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
109,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
110,2.02,Passivo Não Circulante,104.42,94.41799999999999,100.844,,,
111,2.02.01,Empréstimos e Financiamentos,52.183,3.5189999999999997,7.449,,,
112,2.02.01.01,Empréstimos e Financiamentos,52.183,3.5189999999999997,7.449,,,
113,2.02.01.01.01,Em Moeda Nacional,52.183,3.5189999999999997,7.449,,,
114,2.02.01.01.02,Em Moeda Estrangeira,,,,,,
115,2.02.01.02,Debêntures,,,,,,
116,2.02.01.03,Financiamento por Arrendamento Financeiro,,,,,,
117,2.02.02,Outras Obrigações,48.873000000000005,47.471000000000004,62.016999999999996,,,
118,2.02.02.01,Passivos com Partes Relacionadas,0.0,44.768,62.016999999999996,,,
119,2.02.02.01.01,Débitos com Coligadas,,,,,,
120,2.02.02.01.02,Débitos com Controladas,0.0,44.768,62.016999999999996,,,
121,2.02.02.01.03,Débitos com Controladores,,,,,,
122,2.02.02.01.04,Débitos com Outras Partes Relacionadas,,,,,,
123,2.02.02.02,Outros,48.873000000000005,2.7030000000000003,0.0,,,
124,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,,,,,,
125,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,,,,,,
126,2.02.02.02.03,Títulos a pagar,48.873000000000005,2.7030000000000003,0.0,,,
127,2.02.03,Tributos Diferidos,,,,,,
128,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
129,2.02.04,Provisões,3.364,43.428000000000004,31.378,,,
130,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,3.364,2.6919999999999997,2.0669999999999997,,,
131,2.02.04.01.01,Provisões Fiscais,1.439,1.151,892.0,,,
132,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,1.925,1.541,1.175,,,
133,2.02.04.01.03,Provisões para Benefícios a Empregados,,,,,,
134,2.02.04.01.04,Provisões Cíveis,,,,,,
135,2.02.04.02,Outras Provisões,0.0,40.736,29.311,,,
136,2.02.04.02.01,Provisões para Garantias,,,,,,
137,2.02.04.02.02,Provisões para Reestruturação,,,,,,
138,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,,,,,,
139,2.02.04.02.04,Provisões para perda em investimento,0.0,40.736,29.311,,,
140,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,,,,,,
141,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,,,,,,
142,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,,,,,,
143,2.02.06,Lucros e Receitas a Apropriar,,,,,,
144,2.02.06.01,Lucros a Apropriar,,,,,,
145,2.02.06.02,Receitas a Apropriar,,,,,,
146,2.02.06.03,Subvenções de Investimento a Apropriar,,,,,,
147,2.03,Patrimônio Líquido,483.26199999999994,18.357,-33.034,,,
148,2.03.01,Capital Social Realizado,496.411,89.789,10.515999999999998,,,
149,2.03.02,Reservas de Capital,1.855,0.0,0.0,,,
150,2.03.02.01,Ágio na Emissão de Ações,,,,,,
151,2.03.02.02,Reserva Especial de Ágio na Incorporação,,,,,,
152,2.03.02.03,Alienação de Bônus de Subscrição,,,,,,
153,2.03.02.04,Opções Outorgadas,,,,,,
154,2.03.02.05,Ações em Tesouraria,,,,,,
155,2.03.02.06,Adiantamento para Futuro Aumento de Capital,,,,,,
156,2.03.03,Reservas de Reavaliação,,,,,,
157,2.03.04,Reservas de Lucros,42.523999999999994,-3.822,0.0,,,
158,2.03.04.01,Reserva Legal,1.919,0.0,0.0,,,
159,2.03.04.02,Reserva Estatutária,,,,,,
160,2.03.04.03,Reserva para Contingências,,,,,,
161,2.03.04.04,Reserva de Lucros a Realizar,,,,,,
162,2.03.04.05,Reserva de Retenção de Lucros,40.605,0.0,0.0,,,
163,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,,,,,,
164,2.03.04.07,Reserva de Incentivos Fiscais,,,,,,
165,2.03.04.08,Dividendo Adicional Proposto,,,,,,
166,2.03.04.09,Ações em Tesouraria,0.0,-3.822,0.0,,,
167,2.03.05,Lucros/Prejuízos Acumulados,0.0,-7.311,-42.08,,,
168,2.03.06,Ajustes de Avaliação Patrimonial,-57.528,-60.299,-1.47,,,
169,2.03.07,Ajustes Acumulados de Conversão,,,,,,
170,2.03.08,Outros Resultados Abrangentes,,,,,,
171,3.01,Receita de Venda de Bens e/ou Serviços,,,,2.26,13.892000000000001,13.132
172,3.02,Custo dos Bens e/ou Serviços Vendidos,,,,-3.861,-14.661,-15.56
173,3.03,Resultado Bruto,,,,-1.601,-769.0,-2.428
174,3.04,Despesas/Receitas Operacionais,,,,44.39,27.398000000000003,-19.895
175,3.04.01,Despesas com Vendas,,,,-77.0,-23.0,-17.0
176,3.04.02,Despesas Gerais e Administrativas,,,,-16.815,-2.563,-4.217
177,3.04.03,Perdas pela Não Recuperabilidade de Ativos,,,,,,
178,3.04.04,Outras Receitas Operacionais,,,,,,
179,3.04.05,Outras Despesas Operacionais,,,,5.301,-2.2569999999999997,-1.19
180,3.04.06,Resultado de Equivalência Patrimonial,,,,55.981,32.241,-14.470999999999998
181,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,,,,42.788999999999994,26.629,-22.323
182,3.06,Resultado Financeiro,,,,-4.428999999999999,-3.1260000000000003,-294.0
183,3.06.01,Receitas Financeiras,,,,5.968,3.0010000000000003,3.5469999999999997
184,3.06.02,Despesas Financeiras,,,,-10.397,-6.127000000000001,-3.841
185,3.07,Resultado Antes dos Tributos sobre o Lucro,,,,38.36,23.503,-22.616999999999997
186,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,,,,,,
187,3.08.01,Corrente,,,,,,
188,3.08.02,Diferido,,,,,,
189,3.09,Resultado Líquido das Operações Continuadas,,,,38.36,23.503,-22.616999999999997
190,3.10,Resultado Líquido de Operações Descontinuadas,,,,,,
191,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,,,,,,
192,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,,,,,,
193,3.11,Lucro/Prejuízo do Período,,,,38.36,23.503,-22.616999999999997
194,3.99,Lucro por Ação - (Reais / Ação),,,,,,
195,3.99.01,Lucro Básico por Ação,,,,,,
196,3.99.01.01,ON,,,,0.0,1492000.0,-2085000.0
197,3.99.01.02,PN,,,,,,
198,3.99.02,Lucro Diluído por Ação,,,,,,
199,3.99.02.01,ON,,,,0.0,1492000.0,-2085000.0
200,3.99.02.02,PN,,,,,,
