,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
0,1,Ativo Total,1.372.238,1.180.207,1.089.840,,,
1,1.01,Ativo Circulante,210.985,192.817,234.012,,,
2,1.01.01,Caixa e Equivalentes de Caixa,96.000,78.379,102.796,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,74.351,85.076,100.180,,,
10,1.01.03.01,Clientes,74.351,85.076,100.180,,,
11,1.01.03.01.01,Contas a Receber,74.351,85.076,100.180,,,
12,1.01.03.02,Outras Contas a Receber,,,,,,
13,1.01.04,Estoques,477,592,2.998,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,11.668,15.114,15.361,,,
16,1.01.06.01,Tributos Correntes a Recuperar,11.668,15.114,15.361,,,
17,1.01.06.01.01,Tributos a recuperar,9.286,15.114,14.242,,,
18,1.01.06.01.02,Imposto de renda e contribuição social a compensar,2.382,0,1.119,,,
19,1.01.07,Despesas Antecipadas,4.031,1.868,0,,,
20,1.01.08,Outros Ativos Circulantes,24.458,11.788,12.677,,,
21,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,24.458,11.788,12.677,,,
24,1.01.08.03.01,Títulos a receber de partes relacionadas,3.739,2.849,2.425,,,
25,1.01.08.03.02,Dividendos,16.822,6.570,5.431,,,
26,1.01.08.03.03,Outros créditos,3.897,2.369,4.821,,,
27,1.02,Ativo Não Circulante,1.161.253,987.390,855.828,,,
28,1.02.01,Ativo Realizável a Longo Prazo,141.780,96.726,121.442,,,
29,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
30,1.02.01.01.01,Títulos para Negociação,,,,,,
31,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
32,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
33,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
34,1.02.01.03,Contas a Receber,,,,,,
35,1.02.01.03.01,Clientes,,,,,,
36,1.02.01.03.02,Outras Contas a Receber,,,,,,
37,1.02.01.04,Estoques,,,,,,
38,1.02.01.05,Ativos Biológicos,,,,,,
39,1.02.01.06,Tributos Diferidos,47.548,43.703,69.680,,,
40,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,47.548,43.703,69.680,,,
41,1.02.01.07,Despesas Antecipadas,,,,,,
42,1.02.01.08,Créditos com Partes Relacionadas,39.887,2.662,5.617,,,
