,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
0,1,Ativo Total,26.153.261,26.589.419,24.802.422,,,
1,1.01,Ativo Circulante,11.850.630,12.726.831,10.794.488,,,
2,1.01.01,Disponibilidades,6.536,7.424,43.156,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,1.032.983,1.638.795,1.626.065,,,
4,1.01.02.01,Aplicações no Mercado Aberto,1.017.242,891.796,1.084.203,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,15.741,746.999,541.862,,,
6,1.01.03,Títulos e Valores Mobiliários,342.998,692.063,219.766,,,
7,1.01.03.01,Carteira Própria,163.421,47.809,81.691,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,164.612,626.015,63.296,,,
9,1.01.03.03,Instrumentos Financeiros e Derivativos,14.232,18.239,62.769,,,
10,1.01.03.04,Vinculados ao Banco Central,,,,,,
11,1.01.03.05,Vinculados a Prestação de Garantias,733,0,12.010,,,
12,1.01.04,Relações Interfinanceiras,26.484,17.875,21.357,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,0,20,0,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Banco Central,1.299,1.299,2.959,,,
15,1.01.04.03,Correspondentes no País,25.185,16.556,18.398,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.05.01,Transferências Internas de Recursos,,,,,,
18,1.01.06,Operações de Crédito,7.582.563,7.382.991,6.134.614,,,
19,1.01.06.01,Operações de Crédito - Setor Privado,8.414.167,8.112.020,6.725.116,,,
20,1.01.06.02,(Provisão para Créditos de Liquidação Duvidosa),-831.604,-729.029,-590.502,,,
21,1.01.07,Operações de Arrendamento Mercantil,,,,,,
22,1.01.08,Outros Créditos,2.488.355,2.795.413,2.330.686,,,
23,1.01.08.01,Carteira de Câmbio,68.169,172.569,245.201,,,
24,1.01.08.02,Rendas a Receber,7.134,4.150,5.323,,,
25,1.01.08.03,Negociação e Intermediação de Valores,2.700,2.535,4.169,,,
26,1.01.08.04,Diversos,1.637.550,1.861.430,1.293.092,,,
27,1.01.08.05,Titulos e Créditos a Receber,844.269,812.757,842.258,,,
28,1.01.08.06,(Provisão para Outros Créditos de Liquidação Duvidosa),-71.467,-58.028,-59.357,,,
29,1.01.09,Outros Valores e Bens,370.711,192.270,418.844,,,
30,1.01.09.01,Outros Valores e Bens,399.874,149.054,140.922,,,
31,1.01.09.02,(Provisão para Desvalorização),-66.897,-39.567,-34.134,,,
32,1.01.09.03,Despesas Antecipadas,37.734,82.783,312.056,,,
33,1.02,Ativo Realizável a Longo Prazo,13.150.611,12.838.174,12.983.669,,,
34,1.02.01,Aplicações Interfinanceiras de Liquidez,0,9.289,85.732,,,
35,1.02.01.01,Aplicações em Depósitos Interfinanceiros,0,9.289,85.732,,,
36,1.02.02,Títulos e Valores Mobiliários,1.272.078,1.315.505,2.139.409,,,
37,1.02.02.01,Carteira Própria,101.629,331.442,262.759,,,
38,1.02.02.02,Vinculados a Compromissos de Recompra,906.822,693.232,1.211.406,,,
39,1.02.02.03,Instrumentos Financeiros Derivativos,157.135,159.600,621.324,,,
40,1.02.02.04,Vinculados a Prestação de Garantias,106.492,131.231,43.920,,,
41,1.02.03,Relações Interfinanceiras,,,,,,
42,1.02.04,Relações Interdependências,,,,,,
43,1.02.05,Operações de Crédito,8.806.221,8.368.030,7.642.774,,,
44,1.02.05.01,Operações de Crédito - Setor Privado,9.107.530,8.622.186,7.914.714,,,
45,1.02.05.02,(Provisão para Créditos de Liquidação Duvidosa),-301.309,-254.156,-271.940,,,
46,1.02.06,Operações de Arrendamento Mercantil,,,,,,
47,1.02.07,Outros Créditos,2.952.046,2.877.701,2.978.998,,,
48,1.02.07.01,Carteira de Câmbio,,,,,,
49,1.02.07.02,Diversos,2.896.452,2.857.733,2.894.351,,,
50,1.02.07.03,Titulos e Créditos a Receber,72.550,25.614,100.479,,,
51,1.02.07.04,(Provisão para Outros Créditos de Liquidação Duvidosa),-16.956,-5.646,-15.832,,,
52,1.02.08,Outros Valores e Bens,120.266,267.649,136.756,,,
53,1.02.08.01,Despesas Antecipadas,120.266,267.649,136.756,,,
54,1.03,Ativo Permanente,1.152.020,1.024.414,1.024.265,,,
55,1.03.01,Investimentos,978.525,941.987,937.500,,,
56,1.03.01.01,Dependências no Exterior,,,,,,
57,1.03.01.02,Participações em Controladas,978.146,941.608,934.029,,,
58,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
59,1.03.01.04,Outros Investimentos,379,379,3.471,,,
60,1.03.01.05,Provisão para Perdas,,,,,,
61,1.03.02,Imobilizado de Uso,27.690,37.834,30.912,,,
62,1.03.02.01,Outras Imobilizações de Uso,69.211,71.546,51.731,,,
63,1.03.02.02,(Depreciações Acumuladas),-41.521,-33.712,-20.819,,,
64,1.03.03,Imobilizado de Arrendamento,,,,,,
65,1.03.04,Intangível,145.805,44.593,55.853,,,
66,1.03.04.01,Ativos Intangiveis,359.582,113.192,99.067,,,
67,1.03.04.02,(Amortização Acumuladas),-213.777,-68.599,-43.214,,,
68,1.03.05,Diferido,,,,,,
69,2,Passivo Total,26.153.261,26.589.419,24.802.422,,,
70,2.01,Passivo Circulante,15.334.491,17.841.758,15.928.257,,,
71,2.01.01,Depósitos,9.572.581,12.089.046,10.613.117,,,
72,2.01.01.01,Depósitos à Vista,25.543,60.015,75.647,,,
73,2.01.01.02,Depósitos Interfinanceiros,8.938.498,11.736.273,10.060.290,,,
74,2.01.01.03,Depósitos a Prazo,608.540,292.758,477.180,,,
75,2.01.02,Captações no Mercado Aberto,1.493.292,1.927.684,1.543.421,,,
76,2.01.02.01,Carteira Própria,976.236,1.222.172,1.121.672,,,
77,2.01.02.02,Carteira de Terceiros,517.056,705.512,152.179,,,
78,2.01.02.03,Carteira Livre Movimentação,0,0,269.570,,,
79,2.01.03,Recursos de Aceites e Emissão de Títulos,1.547.841,1.569.596,2.114.167,,,
80,2.01.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",1.547.841,1.569.596,2.114.167,,,
81,2.01.03.02,Obrigações por Títulos e Valores Mobiliários no Exterior,,,,,,
82,2.01.04,Relações Interfinanceiras,851.219,804.868,102.786,,,
83,2.01.04.01,Recebimentos e Pagamentos a Liquidar,654.035,649.072,0,,,
84,2.01.04.02,Correspondentes no Pais,197.184,155.796,102.786,,,
85,2.01.05,Relações Interdependências,4.509,6.785,28.988,,,
86,2.01.05.01,Recursos em Trânsito de Terceiros,4.509,6.785,28.988,,,
87,2.01.06,Obrigações por Empréstimos,,,,,,
88,2.01.06.01,Empréstimos no Exterior,,,,,,
89,2.01.07,Obrigações por Repasse do País,,,,,,
90,2.01.08,Obrigações por Repasse do Exterior,,,,,,
91,2.01.09,Outras Obrigações,1.865.049,1.443.779,1.525.778,,,
92,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,6.761,15.016,10.714,,,
93,2.01.09.02,Carteira de Câmbio,0,650,6,,,
94,2.01.09.03,Sociais e Estatutárias,162.262,42.086,42.286,,,
95,2.01.09.04,Fiscais e Previdenciárias,38.310,51.580,35.499,,,
96,2.01.09.05,Negociação e Intermediação de Valores,2.464,1.399,10.153,,,
97,2.01.09.06,Dividas Subordinadas,93.275,88.113,250.782,,,
98,2.01.09.07,Diversas,1.488.848,1.210.939,1.172.945,,,
99,2.01.09.08,Instrumentos Financeiros Derivativos,73.129,33.996,3.393,,,
100,2.02,Passivo Exigível a Longo Prazo,7.262.854,5.334.705,5.228.803,,,
101,2.02.01,Depósitos,4.562.264,2.459.843,1.608.419,,,
102,2.02.01.01,Depósitos Interfinanceiros,32.175,29.428,36.803,,,
103,2.02.01.02,Depósitos a Prazo,4.530.089,2.430.415,1.571.616,,,
104,2.02.02,Captações no Mercado Aberto,106.022,100.338,100.551,,,
105,2.02.02.01,Carteira Própria,106.022,100.338,100.551,,,
106,2.02.02.02,Carteira de Terceiros,,,,,,
107,2.02.03,Recursos de Aceites e Emissão de Títulos,697.500,773.399,831.259,,,
108,2.02.03.01,"Recursos de Letras Imobiliárias, Hipotecárias, de Crédito e Similares",697.500,773.399,831.259,,,
109,2.02.03.02,Obrigações por Titulos e Valores Mobiliários no Exterior,,,,,,
110,2.02.04,Relações Interfinanceiras,,,,,,
111,2.02.04.01,Correspindentes no Pais,,,,,,
112,2.02.05,Relações Interdependências,,,,,,
113,2.02.06,Obrigações por Empréstimos,,,,,,
114,2.02.07,Obrigações por Repasse do País,,,,,,
115,2.02.08,Obrigações por Repasse do Exterior,,,,,,
116,2.02.09,Outras Obrigações,1.897.068,2.001.125,2.688.574,,,
117,2.02.09.01,Fiscais e Previdenciárias,,,,,,
118,2.02.09.02,Dividas Subordinadas,1.681.720,1.663.233,2.107.153,,,
119,2.02.09.03,Diversas,85.834,226.154,555.063,,,
120,2.02.09.04,Instrumentos Financeiros Derivativos,129.514,111.738,26.358,,,
121,2.03,Resultados de Exercícios Futuros,92,794,1.565,,,
122,2.05,Patrimônio Líquido,3.555.824,3.412.162,3.643.797,,,
